"contig_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_48806","TP (CELIAC): (t0-30) vs t0",-5.91231905850708,NA,NA,NA,NA,NA,NA,0.00270590445479263,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-36) vs t0",-70.7358651086502,NA,NA,NA,NA,NA,NA,1.90460145013909e-31,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-6) vs t0",-49.7374840456664,NA,NA,NA,NA,NA,NA,2.50775517454962e-22,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-over42) vs t0",-92.085528047062,NA,NA,NA,NA,NA,NA,1.01803639880448e-40,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-12) vs t0",-112.431929987863,NA,NA,NA,NA,NA,NA,1.48399766136587e-49,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-18) vs t0",-35.6039909637495,NA,NA,NA,NA,NA,NA,3.44653894846763e-16,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-24) vs t0",-10.366917478998,NA,NA,NA,NA,NA,NA,3.14561049059816e-05,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-30) vs t0",-41.6924726732131,NA,NA,NA,NA,NA,NA,7.81968360229234e-19,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-36) vs t0",-36.153568901148,NA,NA,NA,NA,NA,NA,1.98931943296168e-16,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-6) vs t0",-60.0752495642268,NA,NA,NA,NA,NA,NA,8.12176866719732e-27,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-over42) vs t0",-108.625659761397,NA,NA,NA,NA,NA,NA,6.67537045963353e-48,"model_or_emmeans"
"virus_comp_103_cycle_1","(Intercept)",-18.6799036007044,4.9545419699605,-3.77025842428243,0.000163078592885636,0.000265002713439158,-28.3906274217191,-8.96917977968972,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Age.at.Gluten.Introduction..months.",0.299265171306329,0.27194628069475,1.10045693782532,0.271133082125694,0.567216173070841,-0.233739744585001,0.832270087197658,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0",-3.20874479941054,3.62229924201521,0.885830955706853,0.375708626156912,0.851166642770787,NA,NA,0.0404073007216021,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-12",-7.05396107511615,3.38876348774006,2.08157373644875,0.0373814224270054,0.212258287553295,NA,NA,0.000863979881168317,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-18",-3.58443652021684,3.3786648370353,1.06090325412748,0.288733870272411,0.622211714490398,NA,NA,0.0277523010857967,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-24",-1.4118882787035,3.24359709627565,0.435284727663819,0.663355769001765,0.999996070643485,NA,NA,0.243682707575635,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-30",-2.53661592754346,3.39317482587434,0.747564171524771,0.454723082426923,0.999999713555549,NA,NA,0.0791337414986766,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-36",-25.7971688310774,2606.65381883788,0.00989666086253774,0.992103735992967,0.999999607574504,NA,NA,6.25794768086345e-12,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-6",-1.13270518164284,4.1818787892713,0.270860356964151,0.786498436158454,0.99998893637738,NA,NA,0.322160573701783,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-over42",-3.49769066457205,3.65506334171636,0.95694392615631,0.338595558363935,0.999999030800758,NA,NA,0.0302671998934844,"between_groups"
"virus_comp_103_cycle_1","CountryUSA",1.11617768539146,2.9990101601945,0.372182028659441,0.709757325596283,0.864230098678408,-4.76177421785945,6.99412958864237,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Delivery.ModeC-Section",3.10985261019292,3.58564048143142,0.867307424237758,0.385773589917036,0.642059367522889,-3.91787359492152,10.1375788153074,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC",3.20874479941054,3.62229924201521,0.885830955706853,0.375708626156912,0.851166642770787,-3.890831256166,10.3083208549871,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.84521627570561,2.58327277851702,1.48850570783045,0.136617578002399,0.278395159970465,-1.21790533243046,8.90833788384168,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.3756917208063,2.97229611625717,0.12639781034986,0.899417035340217,0.999986080473642,-5.44990161844604,6.20128506005864,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.79685652070704,3.56110661825278,-0.504578130712819,0.613855173227051,0.99999002810088,-8.77649723758971,5.18278419617564,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.672128871867082,3.74505627735488,-0.179470967080314,0.857567912107433,0.999998285985936,-8.01230429555828,6.66804655182412,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-36",22.5884240316669,2606.65361405232,0.00866567921026944,0.993085874884245,0.99999758284016,-5086.35877968204,5131.53562774538,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.0760396177677,3.72773701223773,-0.556916866976481,0.577584229928197,0.999988545527813,-9.3822699055906,5.23019067005519,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.288945865161511,3.37515814199445,0.0856095782791284,0.931776784051098,0.999999580890402,-6.32624253527473,6.90413426559775,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","HLA.CategoryHigh Risk",4.23936315705945,3.12117774484052,1.35825752444485,0.174381983141322,0.479162436515061,-1.87803281217592,10.3567591262948,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","HLA.CategoryLow/No Risk",-2.8809765164655,5.28357798405624,-0.545269990366217,0.585567840567714,0.999860236857033,-13.2365990747245,7.47464604179347,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","SexMale",0.0619544810963953,2.82347822854749,0.0219426098172067,0.982493735228326,0.982493735228326,-5.47196115798963,5.59587012018242,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-12) vs t0",0.400370967930979,1.46540646247242,0.273214959933694,0.996228987723483,0.999999999999433,-3.45117961576625,4.25192155162821,1.4923782194258,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-18) vs t0",-1.30346881376766,1.81828772288831,-0.716866091851038,0.923680620266743,1,-6.08250269942707,3.47556507189174,0.271588068746404,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-24) vs t0",-3.67305298187228,2.10172376873077,-1.74763831314066,0.345398743769341,1,-9.19704623256924,1.85094026882467,0.0253988093542754,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-30) vs t0",-3.77701509286547,2.22722280512835,-1.6958407053702,0.375268438394581,1,-9.63085941169202,2.07682922596109,0.0228909168121238,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-36) vs t0",-4.93387267188881,2.13745220887983,-2.30829613471194,0.112626110242872,1,-10.5517715371949,0.684026193417296,0.00719857152543639,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-6) vs t0",-4.28470898061195,2.44454891615403,-1.75276058183897,0.342510379531097,0.999999999997682,-10.7097548951796,2.14033693395571,0.0137776304955172,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-over42) vs t0",-5.61908950389426,2.20350009199546,-2.55007454926207,0.0616550799338342,0.801516039139845,-11.4105830470461,0.172404039257588,0.00362794283345573,"model_or_emmeans"
"virus_comp_103_cycle_1","feeding_first_yearBreastmilk_and_formula",3.2418242817738,3.28402030219453,0.987151108538355,0.323568565831045,0.631701424123959,-3.19473723502583,9.67838579857342,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","feeding_first_yearFormula",0.967452336398573,3.62388097826651,0.266965814330182,0.789495482305031,0.945205760501774,-6.13522386526356,8.07012853806071,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-12",-3.44484530777463,2.12021870054639,-1.62475942075545,0.10421383064355,0.338694949591536,-7.60039760019387,0.710706984644601,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-18",-1.67916053457397,2.3164591404628,-0.724882431657519,0.468524159597342,0.746119071393838,-6.21933702153967,2.86101595239174,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-24",-1.87619646116525,2.71177195792063,-0.691871031295677,0.489018324283352,0.994836741479855,-7.19117183297535,3.43877891064486,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-30",-3.10488622099838,2.78371894559576,-1.11537345604187,0.264690419418985,0.721410570658124,-8.56087509744788,2.35110265545112,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-36",-27.5222967035557,2606.65265149305,-0.0105584826147785,0.991575706262015,0.99999748493375,-5136.46761383577,5081.42302042866,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-6",-2.20866936284425,2.79512916351496,-0.790185080415666,0.429419687867714,0.93040932371338,-7.68702185547114,3.26968312978265,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-over42",-5.90803536905577,2.53861393453998,-2.32726815553636,0.0199509975336308,0.1296814839686,-10.8836272514057,-0.93244348670588,NA,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-12) vs t0",22.2026040790097,NA,NA,NA,NA,NA,NA,4390039575.92396,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-18) vs t0",-57.2963875543068,NA,NA,NA,NA,NA,NA,1.30766064093293e-25,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-24) vs t0",19.8875537760831,NA,NA,NA,NA,NA,NA,433565646.362885,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-30) vs t0",21.5175077839578,NA,NA,NA,NA,NA,NA,2212762969.28554,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-36) vs t0",-41.7706663240779,NA,NA,NA,NA,NA,NA,7.23152863157029e-19,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-6) vs t0",-39.4226813061085,NA,NA,NA,NA,NA,NA,7.56740620800699e-18,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-over42) vs t0",29.4114976077049,NA,NA,NA,NA,NA,NA,5932682619686.92,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-12) vs t0",-46.3920394176062,NA,NA,NA,NA,NA,NA,7.11530099738382e-21,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-18) vs t0",-18.4239392025915,NA,NA,NA,NA,NA,NA,9.96746844375728e-09,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-24) vs t0",-51.5843528918515,NA,NA,NA,NA,NA,NA,3.955489049341e-23,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-30) vs t0",-103.399805303167,NA,NA,NA,NA,NA,NA,1.241752739999e-45,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-36) vs t0",0.181779473294625,NA,NA,NA,NA,NA,NA,1.19934967608166,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-6) vs t0",-50.5747929877809,NA,NA,NA,NA,NA,NA,1.08554162728281e-22,"model_or_emmeans"
"virus_comp_1068_cycle_1","TP (CELIAC): (t0-over42) vs t0",-9.4104493636615,NA,NA,NA,NA,NA,NA,8.18641523096135e-05,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-12) vs t0",-36.5305032303909,NA,NA,NA,NA,NA,NA,1.36459578627818e-16,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-18) vs t0",-17.4185621216882,NA,NA,NA,NA,NA,NA,2.72404694575762e-08,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-24) vs t0",-38.7619932788103,NA,NA,NA,NA,NA,NA,1.46514366438615e-17,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-30) vs t0",-4.76724249793827,NA,NA,NA,NA,NA,NA,0.00850379709701656,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-36) vs t0",1.63909250521627,NA,NA,NA,NA,NA,NA,5.15049334491272,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-6) vs t0",-55.6554751266327,NA,NA,NA,NA,NA,NA,6.74736594408308e-25,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-over42) vs t0",-0.525044308741712,NA,NA,NA,NA,NA,NA,0.591529153873648,"model_or_emmeans"
"virus_comp_1105_cycle_1","(Intercept)",-24.802794040128,6.29618225539939,-3.93933863951572,8.1706533904852e-05,0.000177030823460513,-37.143084500811,-12.4625035794451,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Age.at.Gluten.Introduction..months.",0.481605897633571,0.564990490835717,0.85241416527417,0.393984260815336,0.569088376733264,-0.625755116012041,1.58896691127918,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0",1.48237732954546,6.40962031785773,-0.231273812805328,0.817102089593036,0.885193930392456,NA,NA,4.40340158411692,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-12",11.687818873343,6.79118880641922,-1.72102693747748,0.0852459358895403,0.212258287553295,NA,NA,119111.924650682,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-18",43.4095127736314,2403315.543031,-1.80623442891251e-05,0.999985588334361,0.999985588334361,NA,NA,7120522444287669248,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-24",1.14914081189543,6.61667347474439,-0.173673495644248,0.862122068356413,0.999996070643485,NA,NA,3.15548059327169,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-30",35.8731209633192,2051090.90776417,-1.74897762100771e-05,0.999986045177591,0.999999713555549,NA,NA,3797506125071559,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-36",10.0340322729329,1164286.06014109,-8.6181846682223e-06,0.999993123683511,0.999999607574504,NA,NA,22788.9779072179,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-6",-1.90684565826818,4.60162453770747,0.414385320367352,0.678591937891963,0.99998893637738,NA,NA,0.148548220204196,"between_groups"
"virus_comp_1105_cycle_1","CONTROL vs CELIAC @ t0-over42",14.7675880070288,1911773.56143083,-7.72454871484689e-06,0.999993836701841,0.999999030800758,NA,NA,2591086.92299046,"between_groups"
"virus_comp_1105_cycle_1","CountryUSA",-2.59919119968608,4.87787660243582,-0.532853003782045,0.594135339602528,0.864230098678408,-12.1596536614909,6.96127126211873,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Delivery.ModeC-Section",-1.82926553519467,5.35727624376973,-0.341454398085598,0.732761529217573,0.865990898166222,-12.3293340282154,8.67080295782603,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC",-1.48237732954546,6.40962031785773,-0.231273812805328,0.817102089593036,0.885193930392456,-14.0450023071228,11.0802476480319,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.2054415437976,3.72403785230733,-2.74042368755047,0.00613600292437159,0.0569834439692036,-17.5044216113838,-2.90646147621131,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-41.927135444086,2403315.5430222,-1.74455391701757e-05,0.999986080473642,0.999986080473642,-4710453.83494429,4710369.9806734,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.333236517650021,5.28671286246,0.0630328384233374,0.949740355023589,0.99999002810088,-10.0285302893762,10.6950033246763,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-34.3907436337738,2051090.90774626,-1.67670499166526e-05,0.999986621829742,0.999998285985936,-4020098.69894387,4020029.9174566,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-8.55165494338746,1164286.06013103,-7.34497752418772e-06,0.999994139555834,0.99999758284016,-2281967.29721379,2281950.1939039,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-6",3.38922298781363,7.35599390836618,0.460743038946643,0.644982972758822,0.999988545527813,-11.0282601430801,17.8067061187074,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-13.2852106774833,1911773.56141441,-6.94915493425611e-06,0.999994455376567,0.999999580890402,-3747020.61217879,3746994.04175744,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","HLA.CategoryHigh Risk",-1.87945403685263,3.74292395599338,-0.502135244784535,0.615572389582902,0.727494642234339,-9.21545018747184,5.45654211376657,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","HLA.CategoryLow/No Risk",-2.56802653303446,11.6576476574523,-0.220286854474694,0.825647757334419,0.999860236857033,-25.4165960860987,20.2805430200298,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","SexMale",-0.708291246023158,4.47787776574677,-0.158175654422991,0.874318387188848,0.947178252787919,-9.48477039405951,8.0681879020132,NA,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-12) vs t0",-9.08765305780451,2.94752955757979,-3.08314229943342,0.0129086420786825,0.167812347022872,-16.8346908105979,-1.34061530501112,0.000113053086469448,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-18) vs t0",-36.1135242568671,2403315.54302261,-1.50265429613323e-05,1,1,-6316707.71255617,6316635.48550766,2.07059753741159e-16,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-24) vs t0",0.816603169893922,4.72353497401357,0.172879670498143,0.99914295807622,1,-11.5983372252653,13.2315435650532,2.26280041953913,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-30) vs t0",-33.844040883736,2051090.90774402,-1.65005074889444e-05,1,1,-5390947.9591656,5390880.27108384,2.00317918535984e-15,"model_or_emmeans"
