"ORF","Variance","Range","Mean_Abs_Value","Pattern_Correlation","N_Timepoints","Variance_Percentile","Correlation_Percentile"
"virus_comp_15228_cycle_1_3",5.8119259326569,7.51811079577207,1.8016288164833,0.827102181507995,8,82.1,92
"virus_comp_1727_cycle_1_2",6.33253198913991,6.63619925786117,2.52011577744418,0.948179489170384,8,86.5,56.4
"virus_comp_99_cycle_1_2",10.6873321882161,9.05497992059296,2.66727731160763,0.927511019715333,8,98.2,69
"virus_comp_99_cycle_1_1",12.7261410227409,10.5658080483886,3.13308480681035,0.71512984683586,8,99.3,97.1
"virus_comp_17959_cycle_1_11",7.58955122915996,7.50685332878626,2.54038181294376,0.941603287212476,8,93.2,61
"virus_comp_17959_cycle_1_10",7.03874841750364,6.99394667608031,2.45681860134481,0.938955153587359,8,91.4,63.2
"virus_comp_315_cycle_1_1",10.4580688280164,8.14050748206841,3.12217055973007,0.906809451339628,8,98,79.1
"virus_comp_4028_cycle_1_1",9.03689956607178,9.4216341230016,2.13464569515294,0.813263901433221,8,97,93
"virus_comp_103_cycle_1_3",11.1794200737226,9.91918177217755,2.79301493870706,0.740104732429951,8,98.8,96.6
"virus_comp_15228_cycle_1_1",9.56169933316181,9.65142632147597,2.23775365937685,0.769857638584876,8,97.5,95.6
"virus_comp_17959_cycle_1_13",7.71555194010425,7.37831067058832,2.57191809934579,0.943668212497585,8,93.8,59.5
"virus_comp_17959_cycle_1_12",7.21602560270517,7.2811002822282,2.47965088319438,0.950349685193374,8,92.2,55.1
"virus_comp_1260_cycle_2_19",8.60833453820602,7.88791075751692,2.61428996127082,0.967251581530868,8,96.1,40.5
"virus_comp_18422_cycle_1_2",5.05757492053147,6.01245893552956,2.15517277363773,0.967803528710315,8,68.9,39.5
"virus_comp_12035_cycle_1_2",7.30347132640245,6.90651131814755,2.57474721990561,0.89304870173552,8,92.5,83.1
"virus_comp_104_cycle_1_1",11.3071891453399,10.4141109749717,2.61710017213076,0.638755957794008,8,98.9,98.4
"virus_comp_7129_cycle_1_1",8.9508187932349,9.61539618045381,2.30706306213829,0.646021044107451,8,96.8,98.3
"virus_comp_15228_cycle_1_2",11.1259683355186,9.80993661035987,2.6788622267985,0.637336703611928,8,98.6,98.5
"virus_comp_155_cycle_2_154",4.66042704546749,5.36798139715445,2.41830923251221,0.981135459054594,8,58.7,17.6
"virus_comp_14463_cycle_1_1",10.7893247646101,10.1796586340586,2.51097199574579,0.601920575322615,8,98.3,98.8
"edge_1633_5",3.33858900533009,4.82640008643133,1.81178749989847,0.969283192697036,8,14.7,37.7
"virus_comp_18196_cycle_1_6",7.00932920777,7.41565782143237,2.17057543625348,0.917499478328214,8,91.3,73.7
"virus_comp_317_cycle_1_3",5.15671907708317,6.7507378372546,2.06445254889166,0.864235913811637,8,71,88
"virus_comp_104_cycle_1_3",8.85651020314896,8.97092788353834,2.45451929717388,0.803930884268135,8,96.6,93.9
"virus_comp_2572_cycle_1_4",6.64536795588894,7.14380283506588,2.39538050804129,0.956479416869275,8,89.3,50.8
"edge_1633_13",4.06350856692432,5.44116763409973,1.85525364899923,0.956364754555881,8,33.8,51.1
"virus_comp_8200_cycle_1_2",14.8775984520489,10.9945501474654,3.29252056960009,0.521030900806502,8,99.8,99.8
"virus_comp_17959_cycle_1_1",6.2155916241845,6.67518471552647,2.37605772851289,0.965036581469161,8,85.9,42.6
"virus_comp_18200_cycle_1_4",4.07432397812084,4.9897222991796,1.93451713877805,0.964428968196866,8,34,43.2
"virus_comp_5552_cycle_1_3",11.1732277535435,10.7133386626627,2.60933198296707,0.674878821765787,8,98.7,98.1
"virus_comp_808_cycle_4_27",6.58298654990616,8.27809454544513,2.18682212365034,0.907191636174814,8,88.8,79
"virus_comp_2345_cycle_1_7",6.44525390823415,6.35072182496992,2.0420877881376,0.893110962417045,8,87.4,83
"virus_comp_18200_cycle_1_1",5.4801051126353,6.31162908611062,2.1704390126678,0.913271287906816,8,77.1,76
"virus_comp_155_cycle_2_117",5.04444131734056,5.85452198504254,2.43562202290592,0.989415278274782,8,68.5,5.8
"virus_comp_2223_cycle_1_10",7.59947487339754,7.32116848989704,2.25565416307105,0.856687024755125,8,93.3,89.1
"virus_comp_18196_cycle_1_8",6.09917801248464,6.88903593148976,2.19075152758646,0.963284773807036,8,85,45.2
"virus_comp_18200_cycle_1_3",4.71653359916474,5.64226037926119,2.0386310090341,0.948155410434058,8,60.6,56.5
"virus_comp_17959_cycle_1_6",6.51310720336559,7.46210460792285,2.31761583615524,0.93525622988912,8,88.2,64.6
"virus_comp_7609_cycle_1_2",4.73518645898123,6.02151627813934,2.19965660939492,0.976166391792452,8,60.9,27.5
"virus_comp_155_cycle_1_105",4.22143219385992,5.4600354130276,2.3390110285214,0.968752972723749,8,37.9,38.1
"virus_comp_2589_cycle_1_3",5.64248818732425,6.77972698497631,2.21484211282165,0.948302116227715,8,79.5,56.3
"virus_comp_5117_cycle_1_4",8.33048643283354,8.93596672527126,2.60536438720393,0.561819506338605,8,95.6,99.5
"virus_comp_18158_cycle_1_1",6.5003679990414,6.91935171784557,2.19689793543389,0.911387799348381,8,88.1,77.2
"virus_comp_5117_cycle_1_1",14.8983205675592,11.7184306741314,3.04337906133257,0.503582141091553,8,99.9,100
"virus_comp_2382_cycle_1_2",6.05322635894024,6.21394314736665,2.14024238446478,0.939545571937348,8,84.7,62.7
"virus_comp_1830_cycle_1_7",3.53937589699069,5.10905820417808,1.8240509104576,0.905757810711558,8,20.4,79.2
"virus_comp_2382_cycle_1_1",6.83471299746353,7.08989635165034,2.20841359872488,0.912195000911227,8,90.4,76.6
"virus_comp_17959_cycle_1_4",6.04136787967353,7.20250383523407,2.25845605942612,0.937010985816337,8,84.6,64
"virus_comp_18200_cycle_1_6",4.79704031704977,5.86896065371869,2.03150525967984,0.934200291631288,8,62.1,65.1
"edge_1474_18",8.03687992975389,7.0723145648521,2.51353622792418,0.988827249966036,8,95,6.7
"virus_comp_2345_cycle_1_5",5.51761913598995,5.74937986463062,2.15590890004896,0.962812085093015,8,78.1,45.6
"virus_comp_164_cycle_1_11",4.18485326791651,5.37196552724595,2.36905300148155,0.963288759095491,8,36.7,45.1
"virus_comp_18116_cycle_1_4",9.2334490640599,8.50618650481642,2.64897392700144,0.767904756282976,8,97.2,95.7
"virus_comp_2269_cycle_1_10",5.66964965164196,6.47878206501724,2.01126680502946,0.89997506755361,8,80,81.2
"virus_comp_155_cycle_2_29",4.22179754044857,5.58281808686272,2.30632121425329,0.977982350669979,8,38,24.4
"virus_comp_103_cycle_1_4",13.1941114644754,11.2464949725473,3.20841861543766,0.533849806881476,8,99.6,99.7
"virus_comp_17991_cycle_1_13",4.44216457423695,6.238231158518,2.24465920809204,0.963829695662118,8,48.3,43.8
"virus_comp_150_cycle_1_156",4.4933388591315,5.69609120686619,2.63742524783006,0.960493205423607,8,50.7,47.6
"virus_comp_887_cycle_1_27",4.39602054234866,5.51363493516324,2.05473065082574,0.971352870400475,8,45.5,35.5
"virus_comp_5225_cycle_1_4",8.15567196070716,6.75166698888177,2.98355551311614,0.962620429439291,8,95.4,45.8
"virus_comp_1830_cycle_1_4",3.87317805618202,5.3667896831358,1.971776647909,0.966187305915564,8,28.9,41.7
"virus_comp_808_cycle_4_34",5.99900673193759,7.7095476018878,2.12364811283831,0.92310188158904,8,84.3,71
"virus_comp_18200_cycle_1_5",4.26430609300202,5.28749013241557,1.97540429157995,0.975254404014525,8,39.4,30
"virus_comp_16559_cycle_1_1",10.6109642783106,9.69639668433908,2.70333762989944,0.591476235750907,8,98.1,98.9
"virus_comp_12318_cycle_1_2",3.74972725660968,4.73538613183036,2.00499484358339,0.971337377380207,8,26.1,35.6
"virus_comp_8074_cycle_1_1",10.845678323552,10.1778439287522,2.74648744590077,0.563134234068397,8,98.4,99.4
"virus_comp_18259_cycle_1_7",6.8123006350289,7.81815896232776,2.39337716318094,0.910582758588566,8,90.2,77.4
"virus_comp_16559_cycle_1_3",10.0530233807526,9.58339419723063,2.49895787270685,0.569559546325863,8,97.7,99.2
"virus_comp_7998_cycle_1_1",5.82462219776788,6.16905715744667,2.16066273933802,0.979878321122258,8,82.2,20.2
"virus_comp_155_cycle_1_139",4.94098196069413,6.02694238093834,2.43038027169596,0.98037783621959,8,66.4,19.3
"virus_comp_155_cycle_1_138",5.08273740614292,6.11743955113591,2.49212337464574,0.976269284957004,8,69.3,27.3
"virus_comp_12035_cycle_1_1",7.67436358711586,6.39644115436048,2.64278355690007,0.893773798597104,8,93.6,82.7
"virus_comp_17959_cycle_1_5",6.46941716317681,7.20714626766087,2.33871485899998,0.946258896135832,8,87.6,57.8
"virus_comp_18196_cycle_1_11",8.31100559886363,8.62689163701299,2.21053603508365,0.882746913741235,8,95.5,85.4
"virus_comp_6408_cycle_1_1",7.52149662046585,8.85959990100033,1.92095796890941,0.793290822728984,8,92.8,94.9
"virus_comp_4028_cycle_1_2",12.1091499667177,10.2611989783102,2.89681002451174,0.565083292870209,8,99.1,99.3
"virus_comp_18134_cycle_1_3",3.44324579934432,5.14653307848441,1.8777107896936,0.95443870236369,8,18.4,52.4
"virus_comp_1152_cycle_1_10",3.39943259070578,4.9910645576206,1.8692935589159,0.984054835670286,8,16.3,12.8
"virus_comp_155_cycle_1_137",5.04933624251131,6.0600839208544,2.50419283579732,0.975986151298203,8,68.6,28.1
"virus_comp_6640_cycle_1_1",4.68307043507544,6.08536674458293,2.13016826715869,0.953359293966301,8,59.4,53
"edge_1476_23",5.38986868815381,6.42867155888486,2.05785753059654,0.865923172670467,8,75.7,87.8
"virus_comp_155_cycle_1_140",4.70149984095036,5.88608806068461,2.37114397251316,0.981675230615994,8,60.4,16.1
"virus_comp_155_cycle_1_100",4.14150060383171,5.58108478705574,2.29056086800288,0.971904227339136,8,35,34.9
"virus_comp_2344_cycle_1_8",5.10287947784689,5.90668166154711,2.07758233864712,0.88481373427953,8,69.9,84.9
"virus_comp_155_cycle_1_142",4.931479002303,5.95274989573873,2.47055807149184,0.980811228217952,8,66.1,18.2
"virus_comp_2283_cycle_1_9",4.1134096714039,4.94875230809235,1.9330144032792,0.958512827785079,8,34.8,49.2
"virus_comp_155_cycle_1_136",5.10560542129546,6.11025040170262,2.53659562813222,0.973683350612255,8,70,32.4
"virus_comp_17991_cycle_1_16",4.90094755679813,6.57037995155045,2.22758210065557,0.981260828059751,8,64.7,17.1
"virus_comp_2589_cycle_1_5",6.51590539568298,7.91127838537643,2.14238528733972,0.904986467680878,8,88.3,79.8
"virus_comp_18200_cycle_1_7",4.1529474871465,5.05142284717573,1.98828936548204,0.973632321182683,8,35.4,32.5
"virus_comp_2382_cycle_1_8",4.82311195180004,5.53549513792726,2.04242902347362,0.98101448599734,8,62.6,18
"virus_comp_16559_cycle_1_2",10.9370182683734,9.97152372134036,2.78320547612383,0.605045836064563,8,98.5,98.7
"virus_comp_18196_cycle_1_5",6.37458568203142,6.19125145849404,2.15873987575796,0.969601524889739,8,86.7,37.4
"virus_comp_155_cycle_2_126",5.39838189173769,5.98675179073729,2.48060436960988,0.986821130957367,8,76,9.4
"edge_1468_15",2.87749111830663,4.32726683458768,1.79737511626201,0.984447449683344,8,6.9,12.3
"virus_comp_18196_cycle_1_4",6.37575466525871,6.83908014134653,2.08880000668364,0.929693796395578,8,86.8,68
"virus_comp_14463_cycle_1_2",7.54704474685912,6.52667218179306,2.91081733186603,0.933285659058846,8,93,65.9
"virus_comp_18196_cycle_1_12",5.88026483651575,6.49295541510994,2.22105701471144,0.970934499286623,8,83,36.3
"virus_comp_1278_cycle_1_12",5.95019148178052,6.63514161576533,1.94910751688246,0.946722857634969,8,83.6,57.4
"virus_comp_1276_cycle_1_1",6.65160300238163,7.08696230966882,2.07641388872125,0.921562509344009,8,89.4,71.7
"virus_comp_7129_cycle_1_3",12.4979439758339,11.109701763253,2.86824488358615,0.620628726635617,8,99.2,98.6
"virus_comp_1276_cycle_1_2",5.24917664377314,6.19005879160933,1.97123532672056,0.969844637244251,8,73,36.7
"virus_comp_17813_cycle_1_1",7.17392383092418,7.35295218517375,2.4874198649025,0.941685489683351,8,92,60.9
"virus_comp_808_cycle_4_50",5.72447568620489,7.51743468856808,2.07145172279228,0.907809987752694,8,80.9,78.7
"virus_comp_8200_cycle_1_1",12.7544776209403,10.8723992252423,3.08539369410946,0.588605109380714,8,99.4,99
"edge_1468_49",6.61681165199578,6.4541307531176,2.47741021849829,0.969697033007047,8,89,37.2
"edge_1468_48",7.00306591231331,6.47279308458013,2.41270522444451,0.963293270130667,8,91.2,45
"virus_comp_155_cycle_2_71",4.75322617477818,6.08552524897266,2.42496774343035,0.967323635065377,8,61.3,40.3
"virus_comp_808_cycle_4_10",5.66584074841948,7.55599661255368,2.02986654690877,0.913816918771041,8,79.9,75.9
"virus_comp_163_cycle_1_9",5.03481007020274,5.76943669242183,2.37838793061855,0.988332493461978,8,68,7.2
"virus_comp_872_cycle_1_42",3.91274052382066,5.21905808843389,2.06682785510302,0.980302165854843,8,30.1,19.7
"virus_comp_491_cycle_1_3",5.12018275418017,5.85069906436254,2.01616598484097,0.991248110977582,8,70.2,3.3
"virus_comp_155_cycle_1_188",5.33857613230643,5.88933054881624,2.46914688948014,0.989201108232832,8,74.6,6.2
"virus_comp_317_cycle_1_1",5.84922558416603,6.16156561621358,2.27742377246746,0.912342847769931,8,82.7,76.5
"virus_comp_155_cycle_2_147",5.34022554036474,5.68091084582267,2.4563966111313,0.988092997285958,8,74.7,7.8
"virus_comp_3629_cycle_1_1",3.69703624710731,5.16666489907738,1.84750561018353,0.997033084552145,8,25.1,0.1
"virus_comp_155_cycle_2_152",5.24063209923074,5.89546234490406,2.46823469457594,0.987799226602772,8,72.9,8.1
"virus_comp_297_cycle_1_1",4.82687375190584,4.8658641442526,2.39668978897675,0.959950897030299,8,62.8,48
"virus_comp_155_cycle_2_107",5.39127041267182,5.96015853850561,2.53505019806879,0.987404718716113,8,75.9,8.6
"virus_comp_2589_cycle_1_4",4.6416887307184,5.80353484791019,2.05632392197214,0.9693093596055,8,58,37.6
"virus_comp_7248_cycle_1_2",5.87490267272321,7.27855951076395,2.08911065336983,0.919717742546632,8,82.9,72.4
"virus_comp_296_cycle_1_5",4.76201514924796,5.0511510645629,2.38868454612196,0.942393511553442,8,61.5,60.4
"virus_comp_18116_cycle_1_2",6.67954542814141,6.94201158737335,2.25922954292483,0.852538061151726,8,89.6,89.8
"virus_comp_155_cycle_2_56",5.31506008785889,5.87434732777605,2.46799782934996,0.989573750455618,8,73.8,5.6
"virus_comp_155_cycle_2_47",5.18400477255593,5.90905268992242,2.45282489243312,0.987299310433537,8,71.8,9
"virus_comp_18116_cycle_1_3",8.64934464127225,7.53691966354259,2.63521397847952,0.8578172005488,8,96.3,89
"virus_comp_155_cycle_2_104",5.09174042591007,5.59741143264227,2.40728329163744,0.993314587992011,8,69.6,1.6
"edge_1476_4",6.62008572613402,7.38321129071411,2.2651609470461,0.97230083789156,8,89.1,34.1
"virus_comp_7248_cycle_1_1",4.62287014456197,6.26244243377335,1.79937770415759,0.958395729983293,8,57,49.3
"virus_comp_5117_cycle_1_2",13.6975540468313,11.5299275945516,2.82819997467253,0.503652699584388,8,99.7,99.9
"virus_comp_536_cycle_1_8",3.62361586104896,5.15792356807355,2.14414201572989,0.81609678715844,8,22.5,92.7
"virus_comp_155_cycle_2_118",5.03301626218328,5.61617918129115,2.42356682642857,0.992045835346699,8,67.9,2.2
"virus_comp_1278_cycle_1_6",5.7008733578176,6.31593409649762,1.9529355323524,0.945074998826905,8,80.7,58.4
"virus_comp_155_cycle_2_87",5.28953923956889,5.92130390895095,2.5026236450384,0.987322165916032,8,73.5,8.9
"virus_comp_36_cycle_2_44",4.51028776521549,6.4116145112061,2.0313417120439,0.908008502393253,8,51.7,78.5
"virus_comp_163_cycle_1_25",5.06984175426459,5.82486022550145,2.43665836261868,0.98767946637615,8,69.1,8.4
"edge_1468_57",6.99864375250343,6.94977347568963,2.3651724119776,0.969656884701742,8,91.1,37.3
"virus_comp_17995_cycle_1_16",4.82423567898474,5.78442184860832,2.17604030818862,0.981533757145187,8,62.7,16.4
"edge_1468_50",6.46546610148881,6.59303766750079,2.18591128987615,0.946890235544824,8,87.5,57.2
"virus_comp_1968_cycle_1_2",4.88972982502074,6.72990666435773,1.51815315558272,0.900105198247577,8,64.4,81.1
"virus_comp_462_cycle_1_6",2.71801411616051,4.46766582776648,1.58256084688446,0.919290720596848,8,4.4,72.8
"virus_comp_1420_cycle_1_11",5.7805641954526,7.58406126492612,2.04275200293929,0.919980694599852,8,81.8,72.3
"virus_comp_17799_cycle_1_8",5.69547126583017,6.92677965656422,2.4291484696752,0.955096597865317,8,80.6,51.7
"virus_comp_2146_cycle_1_3",5.47157276462411,6.64736527368393,1.72779459751717,0.817891624998283,8,77,92.6
"virus_comp_155_cycle_2_1",4.91724267395361,5.69361970562895,2.43306732811517,0.989617912996801,8,65.5,5.3
"virus_comp_155_cycle_2_24",4.35573355252363,5.71330686680541,2.38059210159846,0.97587593686344,8,43,28.4
"edge_1495_24",4.47126090397763,5.45115805348862,2.08837604011059,0.98961564313757,8,49.6,5.4
"virus_comp_2473_cycle_1_6",7.10871694145823,6.73164251083699,2.41690130316297,0.995354411407275,8,91.7,0.4
"virus_comp_2394_cycle_1_3",4.91148415195303,6.04134101378128,2.45851100417302,0.915538369681721,8,65.4,75
"virus_comp_155_cycle_2_145",4.9267731150724,5.32713016026405,2.41094760283472,0.991622195810617,8,65.9,2.7
"virus_comp_1278_cycle_1_9",5.28339312900201,5.99406030328761,2.05991491856817,0.976110011326375,8,73.4,27.8
"edge_2381_41",3.21923310123971,5.40334527659265,1.63580905675602,0.918268895378998,8,12.3,73.3
"virus_comp_808_cycle_4_28",5.93609195167495,7.87001157565992,2.03014282615416,0.911659882627751,8,83.4,77
"edge_1627_29",3.73990394531884,5.40532385954277,1.85945940947779,0.960358567112705,8,25.6,47.7
"virus_comp_103_cycle_1_1",8.11082581124259,8.69136280807479,2.07329898543688,0.741213914259382,8,95.3,96.5
"edge_284_11",7.88120691927383,7.97174295311311,2.33435404968017,0.965293274069571,8,94.4,42.3
"virus_comp_17837_cycle_1_8",3.83239890430593,4.8678330375836,2.19103324862113,0.959618267290059,8,28,48.2
"virus_comp_2649_cycle_1_9",6.47802076218953,6.48273834664743,2.41532651915779,0.986131840758912,8,87.8,9.9
"virus_comp_163_cycle_1_27",5.00100895078555,5.62304067123608,2.41385632219997,0.991696286182236,8,67.4,2.5
"edge_1847_24",3.94240240459873,5.667598489924,1.74001553193445,0.962338420649186,8,31.1,46.1
"virus_comp_155_cycle_2_111",4.50904728514732,5.7067538096585,2.399437478048,0.979325554020015,8,51.6,21.5
"virus_comp_155_cycle_1_120",4.14684370132959,5.67481043000447,2.28039654524863,0.96884823793017,8,35.3,37.9
"virus_comp_17907_cycle_1_30",4.60419529361184,6.08077808823014,1.92768684295553,0.932371115414881,8,56.1,66.5
"virus_comp_155_cycle_2_103",5.13891088951991,5.58177526213978,2.44694992462089,0.991933252910144,8,70.6,2.3
"virus_comp_155_cycle_2_73",4.91016367700993,5.49437974460487,2.38851971194102,0.994471319277394,8,65.2,0.8
"virus_comp_2265_cycle_1_9",6.51631804844313,7.26269852107605,2.18826252616059,0.957140052895782,8,88.4,50.3
"virus_comp_1103_cycle_1_6",7.60204648386747,6.46774747669996,2.76421608794968,0.97945723488983,8,93.4,21.2
"virus_comp_808_cycle_4_36",5.57832487139026,7.44838821509322,2.00163112616048,0.9148767550146,8,78.6,75.7
"virus_comp_1968_cycle_1_3",4.95634192231351,6.70080661099316,1.54337860800694,0.905550788017092,8,66.7,79.4
"virus_comp_17906_cycle_1_29",4.69004465974465,5.92556824038536,1.96975823417963,0.96170274537852,8,59.8,46.7
"virus_comp_155_cycle_1_64",4.43613712204056,5.71068067304003,2.42826099666823,0.972292125016223,8,47.6,34.2
"virus_comp_2171_cycle_1_4",4.78621799606249,5.78175821575701,1.56064094191893,0.858483727129557,8,62,88.6
"edge_2381_20",2.76039540259222,4.82106273315624,1.6607399223564,0.946838171930039,8,5.1,57.3
"edge_1627_22",4.50536075644214,5.90714525571159,2.03523896018647,0.958768521030832,8,51.4,48.7
"virus_comp_1968_cycle_1_6",4.94382195601365,6.74580527718965,1.49247008001749,0.90044222597936,8,66.5,80.9
"virus_comp_2146_cycle_1_2",5.32590313595426,6.47183564122589,1.71286309242872,0.81221602572064,8,74.2,93.1
"virus_comp_1660_cycle_1_3",3.75456986497661,4.95498694765718,1.81915353416708,0.97805504188697,8,26.2,24.3
"virus_comp_1968_cycle_1_5",4.64089292763385,6.47987233143521,1.58337932707258,0.925215834387088,8,57.9,69.9
"virus_comp_18196_cycle_1_10",7.2158038282535,7.87658635038975,2.06691238665109,0.905228489341723,8,92.1,79.5
"virus_comp_155_cycle_2_110",5.40949545081562,5.76325658815598,2.54566796377571,0.988522878704012,8,76.2,6.8
"virus_comp_2957_cycle_1_1",4.88185252560732,6.00530360677472,2.05677268566621,0.948064833392877,8,64.2,56.6
"virus_comp_2283_cycle_1_4",4.44499916500082,5.99483810939633,1.82745667339796,0.901844879851576,8,48.6,80.8
"virus_comp_4695_cycle_1_2",8.01344785066321,6.76115446385564,2.84593545038785,0.974536357123898,8,94.8,31.4
"edge_1627_35",3.4265560959874,5.3558296882698,1.77106656197268,0.954930584661617,8,17.8,52.1
"virus_comp_1968_cycle_1_4",4.61668815491896,6.38228739201736,1.62950153018515,0.931621704316226,8,56.5,67.1
"virus_comp_613_cycle_1_15",3.65222530084698,5.19872348186483,1.78263312700106,0.959338971677826,8,23.6,48.4
"virus_comp_155_cycle_2_90",4.91995990302785,5.48897215671643,2.3893951405353,0.99383941192603,8,65.6,1.3
"virus_comp_155_cycle_2_74",4.97147383818343,5.34271802018426,2.38913538068782,0.989833842976563,8,66.8,4.9
"edge_284_17",7.22193194602119,7.54667194347824,2.21380216844525,0.960711487808766,8,92.3,47.1
"virus_comp_613_cycle_1_23",3.78478059620774,5.19370207531539,1.80194979313813,0.945118595148932,8,26.7,58.3
"virus_comp_1093_cycle_1_24",2.50103901607073,3.81650142802268,1.46208452838487,0.84195297059019,8,1.6,90.8
"edge_1631_28",3.58338183595558,4.65369009737251,2.07496664882267,0.988149027402629,8,21.3,7.6
"virus_comp_3629_cycle_1_5",3.7958441695799,5.14657971668194,1.87067346290906,0.983801883500682,8,26.9,13.1
"virus_comp_4360_cycle_1_2",5.48143770636604,6.53576427011321,2.36192842696083,0.978627182118332,8,77.2,22.8
"virus_comp_8889_cycle_1_2",3.79785060802307,5.02669278210538,1.85062252222301,0.981471891991658,8,27.1,16.6
"virus_comp_155_cycle_2_43",5.16240462748827,5.5883370632412,2.50343955039406,0.990122161351022,8,71.3,4.7
"virus_comp_2283_cycle_1_10",5.36397689357077,6.70568732075335,1.820102273693,0.873483284648727,8,75.4,86.8
"virus_comp_808_cycle_4_9",6.03462036843291,7.41004792619058,2.04920137928195,0.924765929244047,8,84.4,70.3
"virus_comp_808_cycle_4_12",5.39899642689512,7.2998341012339,1.97596203535579,0.928036367206888,8,76.1,68.8
"edge_311_15",4.99758270321679,5.62069525063156,1.85336865045662,0.965808304576282,8,67.3,42
"virus_comp_164_cycle_1_1",4.36835013383,5.55502944530886,2.35277258687093,0.98243414984364,8,43.7,15.2
"virus_comp_155_cycle_1_210",4.68699841420852,5.30586698702531,2.32887538800209,0.995769062903915,8,59.6,0.3
"virus_comp_18055_cycle_1_12",4.16489858295945,5.45447027193738,1.93729808255338,0.994709770321988,8,35.7,0.7
"virus_comp_3136_cycle_1_6",3.03394115479116,4.64909267127872,1.58316515144731,0.952148565481518,8,8.7,53.8
"edge_3278_3",5.34372207641744,6.22335236293599,2.23089471263137,0.988453367851215,8,74.9,7
"virus_comp_301_cycle_1_54",4.07305292601546,5.40450086827663,1.83594562221622,0.977323729346163,8,33.9,25.7
"virus_comp_1792_cycle_1_1",3.11670261585306,5.2487255724763,1.76267856400515,0.978955813695195,8,9.9,22.2
"virus_comp_808_cycle_4_37",5.54117902861616,7.53143800239307,1.9892225532507,0.917705725907092,8,78.4,73.6
"virus_comp_6999_cycle_1_2",3.56109523302973,4.85435024299479,1.83555767740069,0.984590116193582,8,20.8,12
"edge_3739_22",3.19080639256097,4.80428359536042,1.94711423639311,0.955160578222174,8,11.8,51.6
"virus_comp_155_cycle_1_191",4.32220843043347,5.58120050767926,2.35117711873152,0.978559456774633,8,41,23
"virus_comp_155_cycle_2_34",4.72943544386096,5.68424141489777,2.38946495578804,0.982497061347717,8,60.8,15
"virus_comp_155_cycle_2_156",4.87465829910623,5.41215738617352,2.38049219979898,0.992832153644113,8,63.8,1.9
"virus_comp_126_cycle_1_168",4.33567321557577,5.31242373333811,2.21313428300091,0.971848137621894,8,41.6,35.1
"edge_3278_4",5.35518802793596,5.97641152590173,2.23890947208061,0.983206713873697,8,75.2,13.9
"virus_comp_2591_cycle_1_3",3.41253427469723,4.71470383373634,1.63105526186746,0.894558900544475,8,17.1,82.4
"virus_comp_126_cycle_1_209",4.90280649611103,5.97522371202722,2.4654384369477,0.968528390498424,8,65,38.7
"edge_1633_46",3.1558924625631,4.99956832104178,1.74851452112519,0.977161984569274,8,11.2,26.1
"virus_comp_609_cycle_1_4",4.86905187346949,5.46742011675713,2.18490464703016,0.974819604645644,8,63.7,30.4
"virus_comp_18196_cycle_1_7",5.94932171459366,6.44511985005029,2.04999565034937,0.958018647857624,8,83.5,49.8
"virus_comp_2194_cycle_1_8",6.03688994136843,7.53320252135143,1.99172575664743,0.922746737467009,8,84.5,71.3
"virus_comp_155_cycle_2_150",5.0597670807824,5.4965896835374,2.47687789129445,0.99047561271396,8,69,4.3
"virus_comp_2263_cycle_1_7",6.716541960745,6.9115631907237,2.2976912421098,0.988471030920734,8,89.8,6.9
"virus_comp_2188_cycle_1_5",3.26319838224989,5.08296660770447,2.17069348971584,0.971465548600377,8,13.3,35.3
"virus_comp_3464_cycle_1_7",4.38871789180846,6.0165648233928,1.83016404889153,0.960629130897555,8,45.1,47.3
"virus_comp_2838_cycle_1_5",3.93709193510102,5.29003171763896,1.91753197317938,0.994226015660217,8,30.9,1
"virus_comp_18196_cycle_1_2",5.82464669030593,6.54468954257401,2.04773408126244,0.935164074559695,8,82.3,64.7
"virus_comp_5397_cycle_1_5",4.29487633925536,5.30999092441304,2.05296914535916,0.99321942582735,8,40.1,1.7
"virus_comp_808_cycle_4_45",5.58585488166349,7.59757110828412,1.96588468671886,0.910376200639172,8,78.7,77.5
"virus_comp_62_cycle_1_2",3.04825649115002,4.98045473412521,1.84732954005117,0.932929655180675,8,9.2,66.1
"edge_1633_50",3.63205059637195,5.07337718557321,1.92909037997544,0.988220428815189,8,22.9,7.5
"virus_comp_808_cycle_4_11",6.3816663362496,8.14967092391107,2.14417255366917,0.893194870835676,8,87,82.9
"virus_comp_808_cycle_4_26",6.14032814447745,8.03554626424664,2.04805031324951,0.894632037642331,8,85.3,82.3
"edge_311_11",4.15790034149199,5.170584069266,1.79672132943529,0.946094692754796,8,35.6,57.9
"virus_comp_2383_cycle_1_7",7.43971810516027,7.76807665681275,2.82342403818021,0.88563981150272,8,92.6,84.8
"virus_comp_1102_cycle_1_8",5.41427675742971,5.99710188330946,2.15389372346529,0.983153729327056,8,76.3,14
"virus_comp_155_cycle_1_176",4.20439945214805,5.48940873746056,2.30284942889811,0.981575781922196,8,37.4,16.3
"virus_comp_62_cycle_1_7",2.73664505276193,4.35058532675781,1.76087851967949,0.883204932215381,8,4.8,85.2
"virus_comp_7146_cycle_1_1",4.14409506480868,5.74114056153986,1.83494498862989,0.954998889085722,8,35.1,52
