"effect","term","estimate","std.error","statistic","p.value","gene"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",524.859297928019,15240935.205265,3.44374732166505e-05,0.999972522871813,"edge_1980"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",266.172229521976,35706409.3682236,7.45446641741725e-06,0.999994052196337,"edge_1980"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",296.582977544081,42824851.5721343,6.92548757686914e-06,0.999994474260386,"edge_1980"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",915.039837795673,17016070.485553,5.37750380484471e-05,0.999957093727405,"edge_1980"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-206.820722471052,54794218.5916908,-3.77449898523445e-06,0.999996988385535,"edge_1980"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",637.481793041058,33777634.4815933,1.88728963062362e-05,0.99998494160742,"edge_1980"
"fixed","(Intercept)",-324.985692329426,159392.844752628,-0.00203889762325149,0.998373196192482,"edge_1986"
"fixed","Dx.StatusCELIAC",155.217294731588,80425.546075813,0.00192995015023302,0.998460123527942,"edge_1986"
"fixed","onset_timeline_combinedt0-6",235.169970314033,128999.055905513,0.0018230363676947,0.998545428234137,"edge_1986"
"fixed","onset_timeline_combinedt0-12",-42576.9830726473,22964731.4312206,-0.00185401615517105,0.998520709981789,"edge_1986"
"fixed","onset_timeline_combinedt0-18",-27420.2113404213,25783291.0797612,-0.00106348763839326,0.999151459792672,"edge_1986"
"fixed","onset_timeline_combinedt0-24",214.241761922432,113835.604513197,0.00188202770862955,0.998498360034757,"edge_1986"
"fixed","onset_timeline_combinedt0-30",-11873.4825250932,38745494.3177686,-0.00030644808471699,0.999755489808344,"edge_1986"
"fixed","onset_timeline_combinedt0-36",-40361.4419076544,33799266.8709977,-0.00119415140161775,0.999047205259835,"edge_1986"
"fixed","SexMale",59.024467229419,66451.9620170273,0.000888227607399987,0.999291296998765,"edge_1986"
"fixed","Age.at.Gluten.Introduction..months.",18.4573217315791,10184.8439060442,0.001812234129639,0.998554047158866,"edge_1986"
"fixed","HLA.CategoryHigh Risk",-41547.2290865432,18918758.5123918,-0.00219608644295183,0.998247777941415,"edge_1986"
"fixed","HLA.CategoryLow/No Risk",-22656.2121287574,67108905.2367547,-0.000337603661523431,0.999730631255917,"edge_1986"
"fixed","feeding_first_yearFormula",-22555.1715517428,16237114.8544993,-0.00138911202845207,0.998891649315724,"edge_1986"
"fixed","feeding_first_yearBreastmilk_and_formula",60.3150986521813,50598.9640969332,0.00119202240062928,0.999048903955645,"edge_1986"
"fixed","Delivery.ModeC-Section",-78.7724204037474,53585.7837804942,-0.00147002460067443,0.998827090489559,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-12963.3300669984,28051807.9848714,-0.000462121018152897,0.999631280787517,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",31176.9405504217,35815433.9460151,0.000870488979623001,0.999305450370526,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",18840.8020647575,43070028.3387269,0.000437445778223847,0.999650968778498,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",25728.1325380494,69724655.4871216,0.000368996194506856,0.999705583640089,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",6619.76872389408,54794201.5261897,0.000120811482593283,0.999903606383506,"edge_1986"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",32950.4207478357,75139738.1015309,0.000438521900399921,0.999650110157311,"edge_1986"
"fixed","(Intercept)",-170.399999380701,130306.161592322,-0.00130768950062252,0.998956615034503,"edge_2104"
"fixed","Dx.StatusCELIAC",-107.518686816489,17655952.1781198,-6.08965666262572e-06,0.999995141156968,"edge_2104"
"fixed","onset_timeline_combinedt0-6",-28.3601282678968,3958979.37044365,-7.16349483395231e-06,0.999994284358071,"edge_2104"
"fixed","onset_timeline_combinedt0-12",0.916413510552753,2.23274191726049,0.410443098446938,0.681480936308646,"edge_2104"
"fixed","onset_timeline_combinedt0-18",2.2845885744948,2.57743290925338,0.88638139378634,0.375412041992611,"edge_2104"
"fixed","onset_timeline_combinedt0-24",-31.3630340078122,9896678.19809439,-3.16904656088052e-06,0.999997471466677,"edge_2104"
"fixed","onset_timeline_combinedt0-30",-26.2205426150484,2605043.53011189,-1.00652992212849e-05,0.999991969053152,"edge_2104"
"fixed","onset_timeline_combinedt0-36",-33.6615755491746,25314589.2614295,-1.32973026745739e-06,0.99999893902875,"edge_2104"
"fixed","SexMale",-53.1297324039025,45352.7287887612,-0.00117147818494813,0.999065295856704,"edge_2104"
"fixed","Age.at.Gluten.Introduction..months.",18.4302337959918,15117.5762366712,0.00121912623475217,0.999027278240576,"edge_2104"
"fixed","HLA.CategoryHigh Risk",-27.3271410044195,4385114.26979686,-6.23179678409737e-06,0.99999502774556,"edge_2104"
"fixed","HLA.CategoryLow/No Risk",62.956862260443,7136089.44129958,8.82231967218416e-06,0.999992960807343,"edge_2104"
"fixed","feeding_first_yearFormula",39.020397164446,50810.1081065178,0.000767965245864938,0.999387252447321,"edge_2104"
"fixed","feeding_first_yearBreastmilk_and_formula",36.680864501153,50810.1081381012,0.000721920614722072,0.999423990737421,"edge_2104"
"fixed","Delivery.ModeC-Section",1.37910278610473,1.66696392359401,0.827314116751459,0.408059044493203,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",32.9109032569249,18456630.0857826,1.78314801260912e-06,0.999998577253731,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.83988890515809,19648232.5544215,9.3641445868578e-08,0.999999925284936,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",37.7700043546703,26652595.1876541,1.41712295139521e-06,0.999998869299476,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",112.253769556907,70156322.5836542,1.60005207546414e-06,0.999998723343153,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",129.949886292565,18076249.9993839,7.18898478926739e-06,0.999994264020029,"edge_2104"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",148.513101262945,33284652.6300279,4.46190930437904e-06,0.999996439911454,"edge_2104"
"fixed","(Intercept)",-296.829333807818,44558589.0769438,-6.66155145297022e-06,0.999994684850945,"edge_2381"
"fixed","Dx.StatusCELIAC",34.6001446245841,26963483.9274095,1.28322232830646e-06,0.999998976136716,"edge_2381"
"fixed","onset_timeline_combinedt0-6",0.314856329509668,30604326.8286946,1.02879678181472e-08,0.999999991791389,"edge_2381"
"fixed","onset_timeline_combinedt0-12",9.30639187458643,29261653.1857429,3.18040536380931e-07,0.999999746240366,"edge_2381"
"fixed","onset_timeline_combinedt0-18",11.9296758413811,31805650.6834636,3.750803893342e-07,0.999999700729148,"edge_2381"
"fixed","onset_timeline_combinedt0-24",60.4698347793166,39196111.4306061,1.54275086410993e-06,0.999998769062904,"edge_2381"
"fixed","onset_timeline_combinedt0-30",60.505141008376,44002218.6365428,1.37504750631205e-06,0.999998902870824,"edge_2381"
"fixed","onset_timeline_combinedt0-36",60.4698347793166,39196111.4306061,1.54275086410993e-06,0.999998769062904,"edge_2381"
"fixed","SexMale",-15.3036283017748,21987716.6652306,-6.96008072815247e-07,0.999999444665905,"edge_2381"
"fixed","Age.at.Gluten.Introduction..months.",31.612479739153,4979605.90768128,6.34838987767872e-06,0.999994934717731,"edge_2381"
"fixed","HLA.CategoryHigh Risk",55.3506967121374,22610725.4757129,2.44798411141614e-06,0.999998046791272,"edge_2381"
"fixed","HLA.CategoryLow/No Risk",39.9318873057841,73064335.4311597,5.46530493573126e-07,0.999999563931757,"edge_2381"
"fixed","feeding_first_yearFormula",-51.0357697857478,21495048.9050237,-2.37430349710998e-06,0.999998105579897,"edge_2381"
"fixed","feeding_first_yearBreastmilk_and_formula",-60.1334082867522,20929746.6223497,-2.8731073228827e-06,0.999997707592026,"edge_2381"
"fixed","Delivery.ModeC-Section",1.21429044576437,20188861.5374449,6.0146553757486e-08,0.999999952009993,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-72.0583378936225,44183656.4734014,-1.63088217782522e-06,0.99999869874429,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-82.9028055058815,43455519.2176876,-1.90776239700613e-06,0.999998477825838,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.7475227682886,50614544.3712023,-2.9136926848796e-07,0.999999767520959,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-117.365569605912,83880432.0301017,-1.39920082390365e-06,0.999998883599265,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-66.7165240558549,60995161.1177201,-1.09380027584635e-06,0.999999127273647,"edge_2381"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-71.4105444746082,81023584.0918383,-8.81355043411387e-07,0.999999296780418,"edge_2381"
"fixed","(Intercept)",-54.7329923480151,109.682962429028,-0.499010886795027,0.617771714514858,"edge_263"
"fixed","Dx.StatusCELIAC",13.0067606359815,54.6306128085833,0.238085570842031,0.811814725801175,"edge_263"
"fixed","onset_timeline_combinedt0-6",22.7695566420048,51.0031405431537,0.446434403833221,0.655283485933844,"edge_263"
"fixed","onset_timeline_combinedt0-12",13.0094854951429,48.9390897745746,0.265830148355186,0.790370023303154,"edge_263"
"fixed","onset_timeline_combinedt0-18",-200.871588969076,25363881.8094123,-7.91959174382113e-06,0.99999368108002,"edge_263"
"fixed","onset_timeline_combinedt0-24",12.9029995397975,70.0059149653763,0.184312990497718,0.853767923564801,"edge_263"
"fixed","onset_timeline_combinedt0-30",9.46692138211258,267.703177299281,0.0353635002677946,0.97178988906292,"edge_263"
"fixed","onset_timeline_combinedt0-36",-471.643055390644,33554432.0000472,-1.40560583886498e-05,0.999988784888026,"edge_263"
"fixed","SexMale",2.1220524795503,19.6802878530643,0.107826292755158,0.914133485878149,"edge_263"
"fixed","Age.at.Gluten.Introduction..months.",3.01505426446207,2.14125144809883,1.40808043218795,0.159107254544445,"edge_263"
"fixed","HLA.CategoryHigh Risk",-12.8491796214751,194.539901828296,-0.0660490701430291,0.947338758390847,"edge_263"
"fixed","HLA.CategoryLow/No Risk",-64.3061354245626,67108864.0000846,-9.58236089713596e-07,0.999999235438218,"edge_263"
"fixed","feeding_first_yearFormula",6.01959632742734,95.5113325567227,0.0630249433893344,0.949746641849265,"edge_263"
"fixed","feeding_first_yearBreastmilk_and_formula",14.4706872590969,94.6359718220988,0.152908951855004,0.878470076372265,"edge_263"
"fixed","Delivery.ModeC-Section",-1.44346649248683,22.0473951947019,-0.0654710672049684,0.947798941922603,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-38.5755777609037,893.49582977573,-0.0431737636319873,0.965563019170527,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-22.0087881038031,57.3240012241695,-0.383936704239054,0.701025361264763,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",201.004643835217,25363881.8094424,7.92483758382707e-06,0.999993676894445,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-119.968041935407,67108864.0004,-1.78766313097912e-06,0.999998573651188,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.554609524481274,268.378130908645,-0.00206652279231373,0.998351154543036,"edge_263"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-34.3746101175301,75029990.8984472,-4.58144932525128e-07,0.999999634453232,"edge_263"
"fixed","(Intercept)",-296.829333807818,44558589.0769438,-6.66155145297022e-06,0.999994684850945,"edge_2636"
"fixed","Dx.StatusCELIAC",34.6001446245841,26963483.9274095,1.28322232830646e-06,0.999998976136716,"edge_2636"
"fixed","onset_timeline_combinedt0-6",0.314856329509668,30604326.8286946,1.02879678181472e-08,0.999999991791389,"edge_2636"
"fixed","onset_timeline_combinedt0-12",9.30639187458643,29261653.1857429,3.18040536380931e-07,0.999999746240366,"edge_2636"
"fixed","onset_timeline_combinedt0-18",11.9296758413811,31805650.6834636,3.750803893342e-07,0.999999700729148,"edge_2636"
"fixed","onset_timeline_combinedt0-24",60.4698347793166,39196111.4306061,1.54275086410993e-06,0.999998769062904,"edge_2636"
"fixed","onset_timeline_combinedt0-30",60.505141008376,44002218.6365428,1.37504750631205e-06,0.999998902870824,"edge_2636"
"fixed","onset_timeline_combinedt0-36",60.4698347793166,39196111.4306061,1.54275086410993e-06,0.999998769062904,"edge_2636"
"fixed","SexMale",-15.3036283017748,21987716.6652306,-6.96008072815247e-07,0.999999444665905,"edge_2636"
"fixed","Age.at.Gluten.Introduction..months.",31.612479739153,4979605.90768128,6.34838987767872e-06,0.999994934717731,"edge_2636"
"fixed","HLA.CategoryHigh Risk",55.3506967121374,22610725.4757129,2.44798411141614e-06,0.999998046791272,"edge_2636"
"fixed","HLA.CategoryLow/No Risk",39.9318873057841,73064335.4311597,5.46530493573126e-07,0.999999563931757,"edge_2636"
"fixed","feeding_first_yearFormula",-51.0357697857478,21495048.9050237,-2.37430349710998e-06,0.999998105579897,"edge_2636"
"fixed","feeding_first_yearBreastmilk_and_formula",-60.1334082867522,20929746.6223497,-2.8731073228827e-06,0.999997707592026,"edge_2636"
"fixed","Delivery.ModeC-Section",1.21429044576437,20188861.5374449,6.0146553757486e-08,0.999999952009993,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-72.0583378936225,44183656.4734014,-1.63088217782522e-06,0.99999869874429,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-82.9028055058815,43455519.2176876,-1.90776239700613e-06,0.999998477825838,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.7475227682886,50614544.3712023,-2.9136926848796e-07,0.999999767520959,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-117.365569605912,83880432.0301017,-1.39920082390365e-06,0.999998883599265,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-66.7165240558549,60995161.1177201,-1.09380027584635e-06,0.999999127273647,"edge_2636"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-71.4105444746082,81023584.0918383,-8.81355043411387e-07,0.999999296780418,"edge_2636"
"fixed","(Intercept)",-23.5422032456502,19954.1458077305,-0.00117981513578645,0.999058643936943,"edge_300"
"fixed","Dx.StatusCELIAC",0.313100190549265,29372.4533261783,1.06596540327196e-05,0.999991494826624,"edge_300"
"fixed","onset_timeline_combinedt0-6",0.0613411117084551,32342.4036620222,1.89661573547437e-06,0.999998486719587,"edge_300"
"fixed","onset_timeline_combinedt0-12",-190.143286298223,22369630.2330781,-8.50006389542627e-06,0.999993217930252,"edge_300"
"fixed","onset_timeline_combinedt0-18",22.4130032543133,19954.1455046851,0.00112322540942938,0.999103795975962,"edge_300"
"fixed","onset_timeline_combinedt0-24",23.679783076211,19954.1455337582,0.00118670995138077,0.999053142673882,"edge_300"
"fixed","onset_timeline_combinedt0-30",1.34738754026235,47889.4775645053,2.81353568421678e-05,0.999977551233166,"edge_300"
"fixed","onset_timeline_combinedt0-36",-217.812875854158,33554437.9331639,-6.49132839858658e-06,0.999994820669292,"edge_300"
"fixed","SexMale",1.93485711239157,1.93046154636222,1.00227695083471,0.31620985147395,"edge_300"
"fixed","Age.at.Gluten.Introduction..months.",0.0394949501146582,0.450251115251085,0.0877176064131092,0.930101125670067,"edge_300"
"fixed","HLA.CategoryHigh Risk",-0.326428756234935,2.0719467735173,-0.157546883157039,0.874813861785641,"edge_300"
"fixed","HLA.CategoryLow/No Risk",-61.9165082413776,67108866.9665821,-9.22627829079723e-07,0.9999992638495,"edge_300"
"fixed","feeding_first_yearFormula",-0.371561575424637,1.59708775792907,-0.232649441823058,0.816033631506636,"edge_300"
"fixed","feeding_first_yearBreastmilk_and_formula",-1.55898274583114,1.5782226243722,-0.987809147933921,0.323246126516593,"edge_300"
"fixed","Delivery.ModeC-Section",0.639437510527804,1.649800312865,0.387584791651163,0.698323325349366,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",20.9025688572895,38866.4920037145,0.000537804359994512,0.999570894225113,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",63.6621253080979,35369489.1005344,1.7999164513557e-06,0.999998563874453,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-246.740105637433,33554444.8558405,-7.35342535683422e-06,0.999994132815439,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-400.994059669832,67108870.4279212,-5.97527654858269e-06,0.999995232419095,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",21.2471173919216,52516.4284546617,0.000404580395452152,0.999677191557672,"edge_300"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-219.120882184512,75029996.6477018,-2.92044371550993e-06,0.999997669823049,"edge_300"
"fixed","(Intercept)",-28.94064291921,13241.9579901354,-0.00218552595777522,0.998256203969271,"edge_303"
"fixed","Dx.StatusCELIAC",1.39744264731157,21575.3602060687,6.47703043640723e-05,0.999948320774185,"edge_303"
"fixed","onset_timeline_combinedt0-6",-0.208261480955617,26173.6973714609,-7.95689955453904e-06,0.999993651312694,"edge_303"
"fixed","onset_timeline_combinedt0-12",21.6020673171023,13241.9568192871,0.0016313349765375,0.998698383586045,"edge_303"
"fixed","onset_timeline_combinedt0-18",23.8875496319547,13241.9569508836,0.0018039289600893,0.998560673714593,"edge_303"
"fixed","onset_timeline_combinedt0-24",24.1967330875389,13241.9569226024,0.00182727773764601,0.998542044116172,"edge_303"
"fixed","onset_timeline_combinedt0-30",3.53798591415659,44451.2584832162,7.95924802779758e-05,0.999936494388897,"edge_303"
"fixed","onset_timeline_combinedt0-36",-4.81999401153927,1557969.70741352,-3.09376619365806e-06,0.999997531531719,"edge_303"
"fixed","SexMale",3.39425586972211,2.54175415684904,1.33539896475664,0.181745803420086,"edge_303"
"fixed","Age.at.Gluten.Introduction..months.",0.209398283730503,0.487168374451604,0.429827334268606,0.66732124760279,"edge_303"
"fixed","HLA.CategoryHigh Risk",1.6645961729712,2.59956839091664,0.640335595242502,0.521954444119768,"edge_303"
"fixed","HLA.CategoryLow/No Risk",-10.8139406094073,37779224.6785392,-2.8624040597504e-07,0.999999771613199,"edge_303"
"fixed","feeding_first_yearFormula",1.10892686005882,2.18344324844493,0.507879863993997,0.611537596842156,"edge_303"
"fixed","feeding_first_yearBreastmilk_and_formula",-0.961243265217902,1.80359600086881,-0.532959301725476,0.594061753211692,"edge_303"
"fixed","Delivery.ModeC-Section",2.79631609463655,2.54409915480925,1.09913801486492,0.271707870633995,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",19.8169291330653,31228.3394047964,0.000634581585533222,0.999493677184315,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-38.5530270534085,27397087.4983318,-1.40719436165453e-06,0.999998877221345,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-25.6994357827192,138001.518046971,-0.000186225746980349,0.999851413352519,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-19.4800295427438,25669.5312052077,-0.000758877495152375,0.999394503421194,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",19.6189459859725,47603.1650037898,0.000412135327228989,0.999671163594752,"edge_303"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-9.2188157598822,67126948.2929655,-1.37334051291116e-07,0.999999890423281,"edge_303"
"fixed","(Intercept)",-4.08600013528858,3.06318140721717,-1.33390733100611,0.182234228690601,"edge_305"
"fixed","Dx.StatusCELIAC",-20.5632634656704,27611.0039467001,-0.000744748851051032,0.999405776445002,"edge_305"
"fixed","onset_timeline_combinedt0-6",-19.9423897106617,24594.6829625836,-0.000810841503466439,0.999353042154018,"edge_305"
"fixed","onset_timeline_combinedt0-12",0.628144101716162,1.54772919766485,0.405848841427738,0.684853669317057,"edge_305"
"fixed","onset_timeline_combinedt0-18",2.58259285079573,1.43882540310066,1.79493136917812,0.0726646352734563,"edge_305"
"fixed","onset_timeline_combinedt0-24",3.05881925307327,1.63173900531606,1.87457629137253,0.0608510373665708,"edge_305"
"fixed","onset_timeline_combinedt0-30",-18.995824126057,36477.9538631166,-0.000520748071488294,0.999584503172471,"edge_305"
"fixed","onset_timeline_combinedt0-36",-15472.0978479291,33554432,-0.000461104448077948,0.999632091892998,"edge_305"
"fixed","SexMale",0.804694211818808,1.3852412707925,0.580905455811638,0.561304175106554,"edge_305"
"fixed","Age.at.Gluten.Introduction..months.",0.0898346658455772,0.348520350055204,0.257760173348121,0.796592003103301,"edge_305"
"fixed","HLA.CategoryHigh Risk",1.11836843253074,1.4319443412458,0.781013898597311,0.434794320281024,"edge_305"
"fixed","HLA.CategoryLow/No Risk",-24082.6319607201,67108864,-0.000358859180818798,0.999713671806268,"edge_305"
"fixed","feeding_first_yearFormula",-0.0904829388127511,1.31070088359476,-0.0690340106925011,0.944962547448082,"edge_305"
"fixed","feeding_first_yearBreastmilk_and_formula",-0.20028871596662,1.1924962191691,-0.167957527031974,0.866616692847209,"edge_305"
"fixed","Delivery.ModeC-Section",0.752147932948074,1.18039796286414,0.637198603022872,0.523995487524836,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-6",40.8680202479136,36976.558406309,0.00110524132069957,0.999118145193792,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2275.72303512696,27397092.916268,-8.30643981856799e-05,0.999933724199211,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-15229.0345040492,33554443.3601597,-0.000453860442284407,0.999637871772775,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-19711.8742570184,67108869.6800806,-0.000293729790875457,0.999765637538183,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-30",41.7261992740249,45749.4108723466,0.000912059816255393,0.999272281654974,"edge_305"
"fixed","Dx.StatusCELIAC:onset_timeline_combinedt0-36",14017.3018530789,75029995.9788128,0.000186822639002102,0.999850937101599,"edge_305"
"fixed","(Intercept)",-66.7722455965338,38173.2014597535,-0.00174919165915211,0.998604347692984,"edge_306"
"fixed","Dx.StatusCELIAC",4.56454252111605,62368.5456854485,7.31866114713819e-05,0.999941605532702,"edge_306"
"fixed","onset_timeline_combinedt0-6",5.75429440167872,53590.1736117741,0.000107375923865536,0.99991432640831,"edge_306"
"fixed","onset_timeline_combinedt0-12",31.6759151165044,38173.1912230518,0.00082979478795517,0.999337919626036,"edge_306"
"fixed","onset_timeline_combinedt0-18",35.0096038834673,38173.1914071436,0.000917125411655147,0.999268239896303,"edge_306"
