"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","onset_timeline_combinedt0-30",6.86185277548651,NA,NA,NA,"edge_1732"
"fixed","cond","onset_timeline_combinedt0-36",-0.152954836173092,NA,NA,NA,"edge_1732"
"fixed","cond","onset_timeline_combinedt0-over42",-0.586746201325475,NA,NA,NA,"edge_1732"
"fixed","cond","SexMale",-136.067903618405,NA,NA,NA,"edge_1732"
"fixed","cond","Age.at.Gluten.Introduction..months.",19.487784122765,NA,NA,NA,"edge_1732"
"fixed","cond","HLA.CategoryHigh Risk",-131.58465219588,NA,NA,NA,"edge_1732"
"fixed","cond","HLA.CategoryLow/No Risk",-331.941094224237,NA,NA,NA,"edge_1732"
"fixed","cond","feeding_first_yearFormula",-57.992345441582,NA,NA,NA,"edge_1732"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-177.848273199689,NA,NA,NA,"edge_1732"
"fixed","cond","Delivery.ModeC-Section",-18.782782113026,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",12.2157207348748,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",34.0550226588294,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-27.7530870288114,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-12.6935952907328,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-17.7630982335779,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.719824461894852,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-17.0278577204936,NA,NA,NA,"edge_1732"
"fixed","cond","(Intercept)",-279.72438496695,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC",189.485099818009,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-6",-63.3042372817749,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-12",-65.6082937648297,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-18",-68.8869148826522,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-24",-16.1320635514579,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-30",-43.9451700619276,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-36",-34.2465727007424,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-over42",-36.6907775236638,NA,NA,NA,"edge_1847"
"fixed","cond","SexMale",-100.868649202204,NA,NA,NA,"edge_1847"
"fixed","cond","Age.at.Gluten.Introduction..months.",13.0261412725264,NA,NA,NA,"edge_1847"
"fixed","cond","HLA.CategoryHigh Risk",-156.55296232469,NA,NA,NA,"edge_1847"
"fixed","cond","HLA.CategoryLow/No Risk",-139.376822189897,NA,NA,NA,"edge_1847"
"fixed","cond","feeding_first_yearFormula",-140.806814636703,NA,NA,NA,"edge_1847"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-259.614200282468,NA,NA,NA,"edge_1847"
"fixed","cond","Delivery.ModeC-Section",2.45289644217158,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-31.9340111928306,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",38.1804317778688,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-25.3533742497002,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",14.3690704901082,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.9169985758996,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",9.62049588673825,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",13.5493467864375,NA,NA,NA,"edge_1847"
"fixed","cond","(Intercept)",-25.2020778574213,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC",19.6367686500468,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-6",-12.4173674512833,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-12",-18.2592717025538,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-18",-16.7535431775113,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-24",-18.6529099610774,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-30",20.3932651331567,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-36",19.8416852556901,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-over42",19.0077951690812,NA,NA,NA,"edge_187"
"fixed","cond","SexMale",-1.57325414822072,NA,NA,NA,"edge_187"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.0844922141726042,NA,NA,NA,"edge_187"
"fixed","cond","HLA.CategoryHigh Risk",0.729970794356382,NA,NA,NA,"edge_187"
"fixed","cond","HLA.CategoryLow/No Risk",-2.93185540740629,NA,NA,NA,"edge_187"
"fixed","cond","feeding_first_yearFormula",2.35578680238729,NA,NA,NA,"edge_187"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.30360251713694,NA,NA,NA,"edge_187"
"fixed","cond","Delivery.ModeC-Section",3.02155972490181,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.19302705071664,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",18.4177178896312,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",20.1894598992435,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-10.5690017462441,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-53.430169282439,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-40.1172793085867,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-17.002280995417,NA,NA,NA,"edge_187"
"fixed","cond","(Intercept)",-69.5727944640657,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC",-6.74356086292124,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-6",0.129815706237588,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-12",23.3941559119401,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-18",-62.6709190678977,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-24",-11.0811218365708,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-30",71.6478297882632,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-36",71.1666176757416,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-over42",70.5295675271306,NA,NA,NA,"edge_209"
"fixed","cond","SexMale",-2.39654024723799,NA,NA,NA,"edge_209"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.664655548447619,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryHigh Risk",0.978855028383535,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryLow/No Risk",-169.437454646249,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearFormula",-155.513377089321,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.99267046094317,NA,NA,NA,"edge_209"
"fixed","cond","Delivery.ModeC-Section",174.77600803987,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.40840244843278,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",37.0456982563479,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",142.25245348152,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",7.72725843953034,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-62.8729037137649,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-53.1118396065989,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",7.78869994486603,NA,NA,NA,"edge_209"
"fixed","cond","(Intercept)",-158.419099122139,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC",-53.4312411697977,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-6",-27.3336536739429,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-12",-38.7908148018774,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-18",-11.8951359410791,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-24",35.5914679202247,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-30",1.44543937750399,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-36",-48.9670703480983,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-over42",-35.7225785024085,NA,NA,NA,"edge_2199"
"fixed","cond","SexMale",-98.4567622584736,NA,NA,NA,"edge_2199"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.589833702052916,NA,NA,NA,"edge_2199"
"fixed","cond","HLA.CategoryHigh Risk",53.8743427055561,NA,NA,NA,"edge_2199"
"fixed","cond","HLA.CategoryLow/No Risk",-139.981200614544,NA,NA,NA,"edge_2199"
"fixed","cond","feeding_first_yearFormula",-5.96128459432154,NA,NA,NA,"edge_2199"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",152.38375870874,NA,NA,NA,"edge_2199"
"fixed","cond","Delivery.ModeC-Section",-56.4010710186869,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-15.2831980237328,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",12.8104345239294,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-7.40358607599573,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-21.6581838595249,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-103.998375084922,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",18.3864742933991,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",14.5874557782881,NA,NA,NA,"edge_2199"
"fixed","cond","(Intercept)",1.35257718760775,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC",-25.8088175376073,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-6",-44.7872469392781,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-12",-20.609197204981,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-18",-34.8229610569146,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-24",-24.7594983184002,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-30",0.758093630801903,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-36",0.550238092473529,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-over42",-0.465653078485214,NA,NA,NA,"edge_2654"
"fixed","cond","SexMale",2.60087206046369,NA,NA,NA,"edge_2654"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.609628333154844,NA,NA,NA,"edge_2654"
"fixed","cond","HLA.CategoryHigh Risk",1.17620678724206,NA,NA,NA,"edge_2654"
"fixed","cond","HLA.CategoryLow/No Risk",-52.1259228709074,NA,NA,NA,"edge_2654"
"fixed","cond","feeding_first_yearFormula",0.247190117908344,NA,NA,NA,"edge_2654"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.22533190275816,NA,NA,NA,"edge_2654"
"fixed","cond","Delivery.ModeC-Section",54.7954830333561,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",1.13943392495079,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.97358891662748,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.375951000992672,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.88556660819235,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-11.4826888950334,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-11.4153504858839,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",23.0194987001727,NA,NA,NA,"edge_2654"
"fixed","cond","(Intercept)",-3.12419905941575,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC",-20.9378506719177,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-6",-22.4751606028075,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-12",-25.6555123046803,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-18",-19.647180418515,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-24",0.849367819043792,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-30",1.16599224526357,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-36",0.403984385157888,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-over42",-0.611942946309563,NA,NA,NA,"edge_2658"
"fixed","cond","SexMale",-0.420371131619572,NA,NA,NA,"edge_2658"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.00156821868058585,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryHigh Risk",1.24963451323905,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryLow/No Risk",1.51668127539823,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearFormula",-0.536450610444001,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.0320891612854092,NA,NA,NA,"edge_2658"
"fixed","cond","Delivery.ModeC-Section",-1.38109727201659,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.189170616563767,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",46.3022142955837,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.549651246723689,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.226755739068,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.1281867217392,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-16.7091178931299,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",21.391226747858,NA,NA,NA,"edge_2658"
"fixed","cond","(Intercept)",-202.448387277624,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC",67.4807997241849,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-6",-73.1380599573779,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-12",-34.2554807909534,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-18",-42.4795053359562,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-24",-42.8423767871857,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-30",101.493862509675,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-36",102.533255270798,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-over42",64.5817029142059,NA,NA,NA,"edge_329"
"fixed","cond","SexMale",0.342305215258103,NA,NA,NA,"edge_329"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.1711578301255,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryHigh Risk",-81.302098039021,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryLow/No Risk",32.433434319273,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearFormula",180.313445099181,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",97.90525592515,NA,NA,NA,"edge_329"
"fixed","cond","Delivery.ModeC-Section",-77.2634973334068,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",108.873183627662,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.332789531818215,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",77.8723189390925,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-10.8968068031925,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-119.594917500359,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-157.740447160374,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-186.225818457829,NA,NA,NA,"edge_329"
"fixed","cond","(Intercept)",-0.460832435160594,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC",0.412202359520173,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-6",-27.6021957722759,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-12",-18.8367863757551,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-18",-26.8271776569062,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-24",0.335661712768197,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-30",0.86460138142992,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-36",1.20894704354897,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-over42",-0.722090244132781,NA,NA,NA,"edge_4"
"fixed","cond","SexMale",-26.5963449848886,NA,NA,NA,"edge_4"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.334245885490695,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryHigh Risk",-0.64115499087103,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryLow/No Risk",-35.5483481101769,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearFormula",-0.747339532576176,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.467773540714655,NA,NA,NA,"edge_4"
"fixed","cond","Delivery.ModeC-Section",38.0707756757331,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-14.0810135335128,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.20282020877393,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",28.5064496925321,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-39.0128283618903,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-41.8609392536744,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.891862257408428,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.191165578293893,NA,NA,NA,"edge_4"
"fixed","cond","(Intercept)",-10.2177450848628,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC",-2.59262802272043,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-6",-10.7068568838116,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-12",-40.8886065062847,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-18",-18.2972146542294,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-24",1.10900139509153,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-30",0.905468694589634,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-36",-35.2997681280827,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-over42",-36.4686616602907,NA,NA,NA,"edge_48806"
"fixed","cond","SexMale",-49.5366126433009,NA,NA,NA,"edge_48806"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.306640503630282,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryHigh Risk",1.69404769453885,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryLow/No Risk",-66.326621812911,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearFormula",-20.0239436573571,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.35719589143537,NA,NA,NA,"edge_48806"
"fixed","cond","Delivery.ModeC-Section",-16.3222960320802,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-7.21514719178576,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",40.9125870922022,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.93287250281852,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.71718611229012,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",1.53104067189682,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.35647570337322,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-2.45832299460469,NA,NA,NA,"edge_48806"
"fixed","cond","(Intercept)",-19.0663200076016,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC",19.1496894031769,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-6",-28.0012764732977,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-12",-32.6979305575511,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-18",21.1511315549568,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-24",20.4787605519213,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-30",18.5644542411316,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-36",20.5413053843803,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-over42",-34.2970464188645,NA,NA,NA,"edge_61"
"fixed","cond","SexMale",1.44233648990749,NA,NA,NA,"edge_61"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.620729514850609,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryHigh Risk",-0.0774997145930084,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryLow/No Risk",-34.9859864286777,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearFormula",-40.2097542107019,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.00278086912716,NA,NA,NA,"edge_61"
"fixed","cond","Delivery.ModeC-Section",0.387315886710704,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-19.7312500626606,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.68718033539601,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-66.1746427028016,NA,NA,NA,"edge_61"
