protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_23_92914|398|42	sample-1_23_92914	51598	52791	-	False	DnaB	cl_87
sample-1_23_92914|51|43	sample-1_23_92914	52788	52940	-	False		
sample-1_23_92914|197|44	sample-1_23_92914	52937	53527	-	False	Rep_Org	cl_428
sample-1_23_92914|375|45	sample-1_23_92914	53524	54648	-	False	SNF2	cl_1064
sample-1_23_92914|178|46	sample-1_23_92914	54623	55156	-	False		
sample-1_23_92914|124|47	sample-1_23_92914	55153	55524	-	False		
sample-1_23_92914|62|48	sample-1_23_92914	55552	55737	-	False		
sample-1_23_92914|224|49	sample-1_23_92914	55734	56405	-	False		
sample-1_23_92914|129|50	sample-1_23_92914	57171	57557	-	False		
sample-1_23_92914|68|51	sample-1_23_92914	58197	58400	+	False		
sample-1_23_92914|166|52	sample-1_23_92914	59136	59633	+	False		cl_2358
sample-1_23_92914|137|53	sample-1_23_92914	59633	60043	+	False	RepL	cl_2358
sample-1_23_92914|499|54	sample-1_23_92914	60060	61556	+	False		cl_1929
sample-1_23_92914|142|55	sample-1_23_92914	61553	61978	+	False		cl_136
sample-1_23_92914|79|56	sample-1_23_92914	62225	62461	+	False		
sample-1_23_92914|150|57	sample-1_23_92914	62470	62919	+	False		cl_492
sample-1_23_92914|127|58	sample-1_23_92914	62925	63305	+	False		
sample-1_23_92914|67|59	sample-1_23_92914	63564	63764	+	False		cl_578
sample-1_23_92914|117|60	sample-1_23_92914	63761	64111	+	False		
sample-1_23_92914|129|61	sample-1_23_92914	64098	64484	+	False	phage_O	cl_358
sample-1_23_92914|106|62	sample-1_23_92914	64474	64791	+	False		cl_356
sample-1_23_92914|133|63	sample-1_23_92914	64730	65128	+	False		cl_382
sample-1_23_92914|187|64	sample-1_23_92914	65128	65688	+	False	gene86	cl_592
sample-1_23_92914|107|65	sample-1_23_92914	65666	65986	+	False		
sample-1_23_92914|1120|66	sample-1_23_92914	65967	69326	+	False	TerL	cl_6
sample-1_23_92914|764|67	sample-1_23_92914	69502	71793	+	False	portal	cl_4
sample-1_23_92914|499|68	sample-1_23_92914	71790	73286	+	False		cl_22
sample-1_23_92914|397|69	sample-1_23_92914	73290	74480	+	False		cl_115
sample-1_23_92914|1487|70	sample-1_23_92914	74488	78948	+	False		cl_463
sample-1_23_92914|370|71	sample-1_23_92914	78891	80000	+	False		
sample-1_23_92914|83|72	sample-1_23_92914	80122	80370	+	False		
sample-1_23_92914|131|73	sample-1_23_92914	80426	80818	+	False		
sample-1_23_92914|206|74	sample-1_23_92914	80888	81505	+	False		cl_171
sample-1_23_92914|149|75	sample-1_23_92914	81511	81957	+	False		
sample-1_23_92914|138|76	sample-1_23_92914	81920	82333	+	False		cl_64
sample-1_23_92914|134|77	sample-1_23_92914	82656	83057	+	False		cl_208
sample-1_23_92914|88|78	sample-1_23_92914	83080	83343	+	False		
sample-1_23_92914|37|79	sample-1_23_92914	83340	83450	+	False		
sample-1_23_92914|169|80	sample-1_23_92914	84128	84634	+	False		cl_239
sample-1_23_92914|130|81	sample-1_23_92914	84631	85020	+	False		cl_113
sample-1_23_92914|215|82	sample-1_23_92914	85017	85661	+	False		cl_80
sample-1_23_92914|395|83	sample-1_23_92914	85809	86993	+	False	gene77	cl_357
sample-1_23_92914|209|84	sample-1_23_92914	87192	87818	+	False	GIY	cl_14
sample-1_23_92914|115|85	sample-1_23_92914	87916	88260	+	False	MCP	cl_2359
sample-1_23_92914|193|86	sample-1_23_92914	88336	88914	+	False	HNH	cl_74
sample-1_23_92914|307|87	sample-1_23_92914	89039	89959	+	False	MCP	cl_3
sample-1_23_92914|202|88	sample-1_23_92914	90070	90675	+	False	HNH	cl_74
sample-1_23_92914|92|89	sample-1_23_92914	90831	91106	+	False	MCP	cl_3086
sample-1_23_92914|352|90	sample-1_23_92914	91153	92208	+	False	gene75	cl_377
sample-1_23_92914|233|91	sample-1_23_92914	92213	92911	+	False	gene74	cl_181
