protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_16_98401|172|44	sample-1_16_98401	50421	50936	-	False	p15	cl_55
sample-1_16_98401|186|45	sample-1_16_98401	50956	51513	-	False	p15	cl_71
sample-1_16_98401|127|46	sample-1_16_98401	53804	54184	-	False	p4	cl_384
sample-1_16_98401|446|47	sample-1_16_98401	54190	55527	-	False	p4	cl_388
sample-1_16_98401|120|48	sample-1_16_98401	55616	55975	-	False		cl_227
sample-1_16_98401|183|49	sample-1_16_98401	55992	56540	-	False	RpoE	cl_36
sample-1_16_98401|161|50	sample-1_16_98401	56594	57076	-	False		cl_389
sample-1_16_98401|153|51	sample-1_16_98401	57078	57536	-	False		cl_179
sample-1_16_98401|64|52	sample-1_16_98401	57540	57731	-	False		cl_188
sample-1_16_98401|95|53	sample-1_16_98401	57722	58006	-	False		cl_347
sample-1_16_98401|67|54	sample-1_16_98401	57981	58181	-	False		cl_425
sample-1_16_98401|48|55	sample-1_16_98401	59568	59711	-	False		cl_432
sample-1_16_98401|100|56	sample-1_16_98401	59716	60015	-	False		cl_854
sample-1_16_98401|88|57	sample-1_16_98401	60018	60281	-	False		cl_386
sample-1_16_98401|156|58	sample-1_16_98401	60709	61176	-	False		cl_183
sample-1_16_98401|105|59	sample-1_16_98401	61290	61604	-	False		cl_647
sample-1_16_98401|112|60	sample-1_16_98401	61613	61948	-	False		cl_758
sample-1_16_98401|101|61	sample-1_16_98401	61945	62247	-	False		cl_221
sample-1_16_98401|453|62	sample-1_16_98401	62783	64141	-	False		cl_717
sample-1_16_98401|116|63	sample-1_16_98401	64138	64485	-	False		cl_734
sample-1_16_98401|72|64	sample-1_16_98401	65513	65728	-	False		cl_860
sample-1_16_98401|99|65	sample-1_16_98401	65697	65993	-	False		cl_863
sample-1_16_98401|214|66	sample-1_16_98401	66931	67572	-	False		cl_562
sample-1_16_98401|154|67	sample-1_16_98401	67722	68183	+	False		cl_768
sample-1_16_98401|67|68	sample-1_16_98401	68383	68583	+	False		cl_251
sample-1_16_98401|74|69	sample-1_16_98401	68580	68801	+	False		cl_1097
sample-1_16_98401|58|70	sample-1_16_98401	68883	69056	+	False	52eps	cl_78
sample-1_16_98401|122|71	sample-1_16_98401	69078	69443	+	False		cl_34
sample-1_16_98401|139|72	sample-1_16_98401	69610	70026	+	False		cl_50
sample-1_16_98401|124|73	sample-1_16_98401	70050	70421	+	False	phage_O	cl_49
sample-1_16_98401|143|74	sample-1_16_98401	70423	70851	+	False		cl_383
sample-1_16_98401|90|75	sample-1_16_98401	70998	71267	+	False		cl_385
sample-1_16_98401|142|76	sample-1_16_98401	71251	71676	+	False	ZnMc	cl_436
sample-1_16_98401|39|77	sample-1_16_98401	71669	71785	+	False		cl_583
sample-1_16_98401|40|78	sample-1_16_98401	71826	71945	+	False		cl_583
sample-1_16_98401|270|79	sample-1_16_98401	71923	72732	+	False	p2	cl_581
sample-1_16_98401|46|80	sample-1_16_98401	72671	72808	+	False		cl_650
sample-1_16_98401|129|81	sample-1_16_98401	72810	73196	+	False		cl_710
sample-1_16_98401|180|82	sample-1_16_98401	73209	73748	+	False	gene86	cl_708
sample-1_16_98401|53|83	sample-1_16_98401	73806	73964	+	False		cl_409
sample-1_16_98401|602|84	sample-1_16_98401	74582	76387	+	False	TerL	cl_6
sample-1_16_98401|827|85	sample-1_16_98401	76439	78919	+	False	portal	cl_4
sample-1_16_98401|105|86	sample-1_16_98401	78970	79284	+	False		cl_9
sample-1_16_98401|891|87	sample-1_16_98401	79384	82056	+	False	ZnMc	cl_1486
sample-1_16_98401|92|88	sample-1_16_98401	82040	82315	+	False		cl_1081
sample-1_16_98401|405|89	sample-1_16_98401	82545	83759	+	False	gene77	cl_225
sample-1_16_98401|488|90	sample-1_16_98401	83798	85261	+	False	MCP	cl_3
sample-1_16_98401|251|91	sample-1_16_98401	85374	86126	+	False	gene75	cl_26
sample-1_16_98401|232|92	sample-1_16_98401	86126	86821	+	False	gene74	cl_525
sample-1_16_98401|238|93	sample-1_16_98401	86836	87549	+	False	gene74	cl_29
sample-1_16_98401|325|94	sample-1_16_98401	87672	88646	+	False	gene73	cl_139
sample-1_16_98401|195|95	sample-1_16_98401	88727	89311	+	False		cl_199
sample-1_16_98401|106|96	sample-1_16_98401	89305	89622	+	False		cl_597
sample-1_16_98401|868|97	sample-1_16_98401	89619	92222	+	False		cl_551
sample-1_16_98401|74|98	sample-1_16_98401	92225	92446	+	False		cl_238
sample-1_16_98401|363|99	sample-1_16_98401	92495	93583	+	False		cl_115
sample-1_16_98401|237|100	sample-1_16_98401	93552	94262	+	False		cl_584
sample-1_16_98401|312|101	sample-1_16_98401	94265	95200	+	False		cl_115
sample-1_16_98401|513|102	sample-1_16_98401	95197	96735	+	False		cl_584
sample-1_16_98401|187|103	sample-1_16_98401	96876	97436	+	False		cl_868
sample-1_16_98401|55|104	sample-1_16_98401	97447	97611	+	False		cl_740
sample-1_16_98401|105|105	sample-1_16_98401	97587	97901	+	False		cl_1586
sample-1_16_98401|133|106	sample-1_16_98401	97914	98312	+	False	Pept_M15	cl_1166
