protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_11_101626|353|119	sample-1_11_101626	91152	92210	-	False		cl_2220
sample-1_11_101626|163|120	sample-1_11_101626	92212	92700	-	False		
sample-1_11_101626|148|121	sample-1_11_101626	93026	93469	-	False	Pept_M15	cl_108
sample-1_11_101626|70|122	sample-1_11_101626	93501	93710	-	False		cl_202
sample-1_11_101626|773|123	sample-1_11_101626	93777	96095	+	False		cl_374
sample-1_11_101626|943|124	sample-1_11_101626	96049	98877	-	False		cl_374
sample-1_11_101626|335|125	sample-1_11_101626	98855	99859	-	False		
sample-1_11_101626|189|126	sample-1_11_101626	100081	100647	-	False		
sample-1_11_101626|241|127	sample-1_11_101626	100651	101373	-	False		cl_551
sample-1_11_101626|34|128	sample-1_11_101626	101469	101570	-	False		cl_2731
