protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_6_155389|72|75	sample-1_6_155389	43567	43782	+	False		cl_1174
sample-1_6_155389|222|76	sample-1_6_155389	43766	44431	+	False	13eps	cl_1169
sample-1_6_155389|85|77	sample-1_6_155389	44507	44761	+	False		cl_1173
sample-1_6_155389|157|78	sample-1_6_155389	44773	45243	+	False	DUF4494	cl_1656
sample-1_6_155389|157|79	sample-1_6_155389	45472	45942	+	False	12eps	cl_471
sample-1_6_155389|59|80	sample-1_6_155389	45926	46102	+	False		cl_1547
sample-1_6_155389|440|81	sample-1_6_155389	46099	47418	+	False	PDDEXK	cl_531
sample-1_6_155389|78|82	sample-1_6_155389	47415	47648	+	False		cl_1680
sample-1_6_155389|117|83	sample-1_6_155389	47645	47995	+	False		cl_1646
sample-1_6_155389|338|84	sample-1_6_155389	47988	49001	+	False	10eps	cl_465
sample-1_6_155389|118|85	sample-1_6_155389	48979	49332	+	False	9eps	cl_1120
sample-1_6_155389|86|86	sample-1_6_155389	49334	49591	+	False		cl_1143
sample-1_6_155389|189|87	sample-1_6_155389	49558	50124	+	False	DUF3268	cl_470
sample-1_6_155389|93|88	sample-1_6_155389	50176	50454	+	False		cl_472
sample-1_6_155389|372|89	sample-1_6_155389	50432	51547	+	False	DnaB	cl_18
sample-1_6_155389|201|90	sample-1_6_155389	51564	52166	+	False	48eps	cl_1000
sample-1_6_155389|70|91	sample-1_6_155389	52182	52391	+	False	52eps	cl_1050
sample-1_6_155389|238|92	sample-1_6_155389	52394	53107	+	False	46eps	cl_483
sample-1_6_155389|84|93	sample-1_6_155389	53095	53346	+	False	AcpP	cl_1188
sample-1_6_155389|165|94	sample-1_6_155389	53336	53830	+	False		cl_321
sample-1_6_155389|567|95	sample-1_6_155389	53862	55562	+	False	Prohibitin	cl_441
sample-1_6_155389|105|96	sample-1_6_155389	55771	56085	+	False		cl_1191
sample-1_6_155389|340|97	sample-1_6_155389	56082	57101	+	False	PDDEXK	cl_485
sample-1_6_155389|57|98	sample-1_6_155389	57098	57268	+	False		cl_1176
sample-1_6_155389|108|99	sample-1_6_155389	57268	57591	+	False		cl_1150
sample-1_6_155389|129|100	sample-1_6_155389	57598	57984	+	False		cl_1158
sample-1_6_155389|474|101	sample-1_6_155389	57974	59395	+	False	SNF2	cl_486
sample-1_6_155389|119|102	sample-1_6_155389	59392	59748	+	False		cl_1149
sample-1_6_155389|96|103	sample-1_6_155389	59749	60036	+	False		cl_1194
sample-1_6_155389|113|104	sample-1_6_155389	60033	60371	+	False		cl_1668
sample-1_6_155389|124|105	sample-1_6_155389	60416	60787	+	False	p2	cl_716
sample-1_6_155389|103|106	sample-1_6_155389	60784	61092	+	False		cl_1527
sample-1_6_155389|393|107	sample-1_6_155389	61097	62275	+	False	Dcm	cl_973
sample-1_6_155389|177|108	sample-1_6_155389	62272	62802	+	False		cl_1170
sample-1_6_155389|238|109	sample-1_6_155389	62795	63508	+	False	rIIB	cl_1175
sample-1_6_155389|64|110	sample-1_6_155389	63505	63696	+	False		cl_1181
sample-1_6_155389|79|111	sample-1_6_155389	63703	63939	+	False		cl_1370
sample-1_6_155389|163|112	sample-1_6_155389	63941	64429	+	False		cl_981
sample-1_6_155389|2138|113	sample-1_6_155389	64641	71054	-	False	long_transcr	cl_828
sample-1_6_155389|118|114	sample-1_6_155389	71197	71550	-	False		cl_500
sample-1_6_155389|57|115	sample-1_6_155389	71571	71741	-	False		cl_1559
sample-1_6_155389|106|116	sample-1_6_155389	71731	72048	-	False		cl_1351
sample-1_6_155389|380|117	sample-1_6_155389	72200	73339	-	False	InsQ_trans	cl_790
sample-1_6_155389|102|118	sample-1_6_155389	73451	73756	-	False		cl_1155
sample-1_6_155389|92|119	sample-1_6_155389	73760	74035	-	False		cl_596
sample-1_6_155389|292|120	sample-1_6_155389	74032	74907	-	False	DUF2829	cl_1141
sample-1_6_155389|212|121	sample-1_6_155389	74931	75566	-	False		cl_1423
sample-1_6_155389|68|122	sample-1_6_155389	75568	75771	-	False		cl_1445
sample-1_6_155389|73|123	sample-1_6_155389	75768	75986	-	False		cl_1185
sample-1_6_155389|76|124	sample-1_6_155389	75983	76210	-	False		cl_1189
sample-1_6_155389|98|125	sample-1_6_155389	76678	76971	-	False		cl_533
sample-1_6_155389|123|126	sample-1_6_155389	77065	77433	-	False		cl_528
sample-1_6_155389|163|127	sample-1_6_155389	77441	77929	-	False	gene86	cl_168
sample-1_6_155389|138|128	sample-1_6_155389	77986	78399	-	False		cl_534
sample-1_6_155389|336|129	sample-1_6_155389	78423	79430	-	False		cl_552
sample-1_6_155389|203|130	sample-1_6_155389	79613	80221	-	False	MUG113	cl_786
sample-1_6_155389|66|131	sample-1_6_155389	80553	80750	-	False		cl_294
sample-1_6_155389|753|132	sample-1_6_155389	80960	83218	-	False		cl_257
sample-1_6_155389|193|133	sample-1_6_155389	83260	83838	-	False		cl_2170
sample-1_6_155389|177|134	sample-1_6_155389	83924	84454	-	False		cl_1359
sample-1_6_155389|2137|135	sample-1_6_155389	84457	90867	-	False	long_transcr	cl_519
sample-1_6_155389|1008|136	sample-1_6_155389	90871	93894	-	False	gene48	cl_506
sample-1_6_155389|948|137	sample-1_6_155389	93894	96737	-	False		cl_440
sample-1_6_155389|340|138	sample-1_6_155389	96806	97825	-	False	59eps	cl_946
sample-1_6_155389|752|139	sample-1_6_155389	98577	100832	-	False	lysozyme_gene42_IAS	cl_446
sample-1_6_155389|140|140	sample-1_6_155389	100816	101235	-	False		cl_568
sample-1_6_155389|380|141	sample-1_6_155389	101476	102615	-	False	InsQ_trans	cl_790
sample-1_6_155389|2288|142	sample-1_6_155389	102813	109676	-	False	Tstab	cl_514
sample-1_6_155389|32|143	sample-1_6_155389	109719	109814	-	False		cl_2706
sample-1_6_155389|408|144	sample-1_6_155389	109909	111132	+	False	InsQ_trans	cl_292
sample-1_6_155389|262|145	sample-1_6_155389	111166	111951	-	False		cl_1034
sample-1_6_155389|158|146	sample-1_6_155389	112026	112499	-	False		cl_1148
sample-1_6_155389|154|147	sample-1_6_155389	112492	112953	-	False		cl_9
sample-1_6_155389|373|148	sample-1_6_155389	112950	114068	-	False	43eps	cl_454
sample-1_6_155389|243|149	sample-1_6_155389	114073	114801	-	False	BACON	cl_38
sample-1_6_155389|55|150	sample-1_6_155389	114807	114971	-	False		cl_1396
sample-1_6_155389|299|151	sample-1_6_155389	114968	115864	-	False	Ttub	cl_518
sample-1_6_155389|317|152	sample-1_6_155389	115950	116900	-	False	Panti	cl_369
sample-1_6_155389|165|153	sample-1_6_155389	117020	117514	-	False	IHF_53	cl_515
sample-1_6_155389|235|154	sample-1_6_155389	117586	118290	-	False	IHF_54	cl_513
sample-1_6_155389|130|155	sample-1_6_155389	118287	118676	-	False		cl_1179
sample-1_6_155389|139|156	sample-1_6_155389	118645	119061	-	False		cl_1110
sample-1_6_155389|41|157	sample-1_6_155389	119124	119246	-	False		cl_1190
sample-1_6_155389|1497|158	sample-1_6_155389	119376	123866	-	False	BACON	cl_1446
sample-1_6_155389|257|159	sample-1_6_155389	123863	124633	-	False		cl_495
sample-1_6_155389|129|160	sample-1_6_155389	124649	125035	-	False	66eps	cl_501
sample-1_6_155389|141|161	sample-1_6_155389	125052	125474	-	False	65eps	cl_516
sample-1_6_155389|92|162	sample-1_6_155389	125458	125733	-	False		cl_508
sample-1_6_155389|118|163	sample-1_6_155389	125708	126061	-	False	64eps	cl_1187
sample-1_6_155389|473|164	sample-1_6_155389	126120	127538	-	False	RT_G2	cl_15
sample-1_6_155389|686|165	sample-1_6_155389	128041	130098	-	False		cl_1025
sample-1_6_155389|213|166	sample-1_6_155389	130101	130739	-	False	BACON	cl_1152
sample-1_6_155389|84|167	sample-1_6_155389	130736	130987	-	False		cl_535
sample-1_6_155389|109|168	sample-1_6_155389	130989	131315	-	False	63eps	cl_520
sample-1_6_155389|293|169	sample-1_6_155389	131337	132215	-	False	62eps	cl_497
sample-1_6_155389|151|170	sample-1_6_155389	132299	132751	-	False		cl_1182
sample-1_6_155389|196|171	sample-1_6_155389	132748	133335	-	False	60eps	cl_536
sample-1_6_155389|154|172	sample-1_6_155389	133337	133798	-	False	Pept_M15	cl_108
sample-1_6_155389|371|173	sample-1_6_155389	133930	135042	-	False	39eps	cl_120
sample-1_6_155389|354|174	sample-1_6_155389	135058	136119	-	False	38eps	cl_307
sample-1_6_155389|73|175	sample-1_6_155389	136122	136340	-	False		cl_1136
sample-1_6_155389|91|176	sample-1_6_155389	136426	136698	-	False		cl_602
sample-1_6_155389|679|177	sample-1_6_155389	136700	138736	-	False	36eps	cl_1603
sample-1_6_155389|95|178	sample-1_6_155389	138736	139020	-	False		cl_1151
sample-1_6_155389|581|179	sample-1_6_155389	139032	140774	-	False	2eps	cl_411
sample-1_6_155389|663|180	sample-1_6_155389	140866	142854	-	False	1eps	cl_373
sample-1_6_155389|225|181	sample-1_6_155389	142997	143671	-	False	gene74	cl_468
sample-1_6_155389|362|182	sample-1_6_155389	143678	144763	-	False	gene75	cl_467
sample-1_6_155389|567|183	sample-1_6_155389	144839	146539	-	False	MCP	cl_452
sample-1_6_155389|389|184	sample-1_6_155389	146562	147728	-	False		cl_1145
sample-1_6_155389|920|185	sample-1_6_155389	147855	150614	-	False	portal	cl_4
sample-1_6_155389|923|186	sample-1_6_155389	150656	153424	-	False	TerL	cl_117
sample-1_6_155389|113|187	sample-1_6_155389	153432	153770	-	False	37eps	cl_1135
sample-1_6_155389|174|188	sample-1_6_155389	153748	154269	-	False	35eps	cl_1144
sample-1_6_155389|94|189	sample-1_6_155389	154256	154537	-	False	34eps	cl_512
sample-1_6_155389|246|190	sample-1_6_155389	154541	155278	-	False	33eps	cl_466
sample-1_6_155389|36|191	sample-1_6_155389	155282	155389	-	True	32eps	cl_1138
