protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_15_98423|155|62	sample-1_15_98423	37197	37661	+	False	Thy1	cl_7
sample-1_15_98423|45|63	sample-1_15_98423	37746	37880	+	False		
sample-1_15_98423|226|64	sample-1_15_98423	37861	38538	+	False	HNH	cl_509
sample-1_15_98423|149|65	sample-1_15_98423	38761	39207	+	False	Thy1	cl_7
sample-1_15_98423|85|66	sample-1_15_98423	39214	39468	+	False		cl_793
sample-1_15_98423|203|67	sample-1_15_98423	39471	40079	+	False	gene51_IAS	cl_542
sample-1_15_98423|70|68	sample-1_15_98423	40066	40275	+	False		cl_2012
sample-1_15_98423|2234|69	sample-1_15_98423	40417	47118	+	False		cl_550
sample-1_15_98423|1372|70	sample-1_15_98423	47120	51235	+	False	long_transcr	cl_416
sample-1_15_98423|2248|71	sample-1_15_98423	51297	58040	-	False	long_transcr	cl_644
sample-1_15_98423|473|72	sample-1_15_98423	58042	59460	-	False	gene48	cl_424
sample-1_15_98423|896|73	sample-1_15_98423	59450	62137	-	False	gene49	cl_16
sample-1_15_98423|1466|74	sample-1_15_98423	62248	66645	-	False	Tstab	cl_447
sample-1_15_98423|234|75	sample-1_15_98423	66651	67352	-	False	Ttub	cl_17
sample-1_15_98423|186|76	sample-1_15_98423	67342	67899	-	False	IHF_53	cl_1083
sample-1_15_98423|229|77	sample-1_15_98423	67899	68585	-	False	IHF_54	cl_460
sample-1_15_98423|114|78	sample-1_15_98423	68681	69022	-	False		cl_415
sample-1_15_98423|219|79	sample-1_15_98423	69015	69671	-	False		cl_444
sample-1_15_98423|336|80	sample-1_15_98423	69739	70746	-	False	gene73	cl_404
sample-1_15_98423|230|81	sample-1_15_98423	70789	71478	-	False	gene74	cl_181
sample-1_15_98423|238|82	sample-1_15_98423	71481	72194	-	False	gene74	cl_181
sample-1_15_98423|331|83	sample-1_15_98423	72199	73191	-	False	gene75	cl_377
sample-1_15_98423|507|84	sample-1_15_98423	73253	74773	-	False	MCP	cl_3
sample-1_15_98423|385|85	sample-1_15_98423	74810	75964	-	False	gene77	cl_357
sample-1_15_98423|67|86	sample-1_15_98423	75924	76124	-	False		cl_2051
sample-1_15_98423|154|87	sample-1_15_98423	76124	76585	-	False		cl_64
sample-1_15_98423|118|88	sample-1_15_98423	76585	76938	-	False		cl_1696
sample-1_15_98423|136|89	sample-1_15_98423	76922	77329	-	False		cl_427
sample-1_15_98423|51|90	sample-1_15_98423	77571	77723	-	False		cl_171
sample-1_15_98423|66|91	sample-1_15_98423	77792	77989	-	False		
sample-1_15_98423|376|92	sample-1_15_98423	78034	79161	-	False		cl_115
sample-1_15_98423|690|93	sample-1_15_98423	79173	81242	-	False		cl_1402
sample-1_15_98423|911|94	sample-1_15_98423	81351	84083	-	False		cl_1587
sample-1_15_98423|133|95	sample-1_15_98423	84090	84488	-	False		cl_1101
sample-1_15_98423|796|96	sample-1_15_98423	84490	86877	-	False	portal	cl_4
sample-1_15_98423|767|97	sample-1_15_98423	86983	89283	-	False	TerL	cl_6
sample-1_15_98423|116|98	sample-1_15_98423	89261	89608	-	False		cl_564
sample-1_15_98423|228|99	sample-1_15_98423	89605	90288	-	False	GIY	cl_696
sample-1_15_98423|180|100	sample-1_15_98423	90313	90852	-	False	gene86	cl_592
sample-1_15_98423|155|101	sample-1_15_98423	90912	91376	-	False		cl_382
sample-1_15_98423|94|102	sample-1_15_98423	91354	91635	-	False		cl_356
sample-1_15_98423|127|103	sample-1_15_98423	91632	92012	-	False	phage_O	cl_358
sample-1_15_98423|107|104	sample-1_15_98423	92024	92344	-	False		cl_642
sample-1_15_98423|69|105	sample-1_15_98423	92352	92558	-	False		cl_578
sample-1_15_98423|82|106	sample-1_15_98423	92530	92775	-	False		cl_561
sample-1_15_98423|54|107	sample-1_15_98423	92799	92960	-	False		cl_698
sample-1_15_98423|149|108	sample-1_15_98423	93453	93899	-	False		cl_492
sample-1_15_98423|108|109	sample-1_15_98423	94855	95178	-	False		cl_1363
sample-1_15_98423|66|110	sample-1_15_98423	95662	95859	-	False	FeThRed	cl_617
sample-1_15_98423|124|111	sample-1_15_98423	95843	96214	-	False		cl_1976
sample-1_15_98423|131|112	sample-1_15_98423	97099	97491	-	False		cl_136
sample-1_15_98423|94|113	sample-1_15_98423	98029	98310	+	False		cl_594
