protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_5_155540|109|69	sample-1_5_155540	43400	43726	+	False	63eps	cl_520
sample-1_5_155540|84|70	sample-1_5_155540	43728	43979	+	False		cl_535
sample-1_5_155540|213|71	sample-1_5_155540	43976	44614	+	False	BACON	cl_1152
sample-1_5_155540|686|72	sample-1_5_155540	44616	46673	+	False		cl_1025
sample-1_5_155540|163|73	sample-1_5_155540	47151	47639	+	False	RT_G2	cl_2214
sample-1_5_155540|310|74	sample-1_5_155540	47640	48569	+	False	RT_G2	cl_15
sample-1_5_155540|119|75	sample-1_5_155540	48628	48984	+	False	64eps	cl_1187
sample-1_5_155540|93|76	sample-1_5_155540	48959	49237	+	False		cl_508
sample-1_5_155540|141|77	sample-1_5_155540	49221	49643	+	False	65eps	cl_516
sample-1_5_155540|129|78	sample-1_5_155540	49660	50046	+	False	66eps	cl_501
sample-1_5_155540|249|79	sample-1_5_155540	50090	50836	+	False		cl_495
sample-1_5_155540|1417|80	sample-1_5_155540	50833	55083	+	False	BACON	cl_1446
sample-1_5_155540|41|81	sample-1_5_155540	55194	55316	+	False		cl_1190
sample-1_5_155540|138|82	sample-1_5_155540	55378	55791	+	False		cl_1110
sample-1_5_155540|130|83	sample-1_5_155540	55760	56149	+	False		cl_1179
sample-1_5_155540|235|84	sample-1_5_155540	56146	56850	+	False	IHF_54	cl_513
sample-1_5_155540|174|85	sample-1_5_155540	56992	57513	+	False	IHF_53	cl_515
sample-1_5_155540|299|86	sample-1_5_155540	57640	58536	+	False	Ttub	cl_518
sample-1_5_155540|56|87	sample-1_5_155540	58533	58700	+	False		cl_1396
sample-1_5_155540|243|88	sample-1_5_155540	58702	59430	+	False	BACON	cl_38
sample-1_5_155540|377|89	sample-1_5_155540	59434	60564	+	False	43eps	cl_454
sample-1_5_155540|154|90	sample-1_5_155540	60548	61009	+	False		cl_1488
sample-1_5_155540|158|91	sample-1_5_155540	61002	61475	+	False		cl_1148
sample-1_5_155540|158|92	sample-1_5_155540	61491	61964	+	False		cl_1148
sample-1_5_155540|258|93	sample-1_5_155540	62160	62933	+	False		cl_1034
sample-1_5_155540|154|94	sample-1_5_155540	63097	63558	+	False		cl_1719
sample-1_5_155540|170|95	sample-1_5_155540	63542	64051	+	False		cl_1719
sample-1_5_155540|169|96	sample-1_5_155540	64056	64562	+	False		cl_1477
sample-1_5_155540|134|97	sample-1_5_155540	64577	64978	+	False		
sample-1_5_155540|159|98	sample-1_5_155540	64973	65449	-	False		cl_2551
sample-1_5_155540|2281|99	sample-1_5_155540	65555	72397	+	False	Tstab	cl_514
sample-1_5_155540|560|100	sample-1_5_155540	72996	74675	+	False		cl_900
sample-1_5_155540|138|101	sample-1_5_155540	74786	75199	+	False		cl_568
sample-1_5_155540|555|102	sample-1_5_155540	75183	76847	+	False	lysozyme_gene42_IAS	cl_446
sample-1_5_155540|926|103	sample-1_5_155540	77039	79816	+	False		cl_440
sample-1_5_155540|1023|104	sample-1_5_155540	79816	82884	+	False	gene48	cl_506
sample-1_5_155540|2215|105	sample-1_5_155540	82868	89512	+	False	long_transcr	cl_519
sample-1_5_155540|193|106	sample-1_5_155540	89515	90093	+	False		cl_2170
sample-1_5_155540|753|107	sample-1_5_155540	90135	92393	+	False		cl_257
sample-1_5_155540|345|108	sample-1_5_155540	93147	94181	+	False		
sample-1_5_155540|136|109	sample-1_5_155540	94212	94619	+	False		cl_534
sample-1_5_155540|163|110	sample-1_5_155540	94691	95179	+	False	gene86	cl_168
sample-1_5_155540|124|111	sample-1_5_155540	95187	95558	+	False		cl_528
sample-1_5_155540|98|112	sample-1_5_155540	95652	95945	+	False		cl_533
sample-1_5_155540|59|113	sample-1_5_155540	96114	96290	+	False		cl_2148
sample-1_5_155540|584|114	sample-1_5_155540	96404	98155	+	False		
sample-1_5_155540|346|115	sample-1_5_155540	98165	99202	+	False		
sample-1_5_155540|76|116	sample-1_5_155540	99340	99567	+	False		cl_1189
sample-1_5_155540|73|117	sample-1_5_155540	99564	99782	+	False		cl_1185
sample-1_5_155540|37|118	sample-1_5_155540	99900	100010	+	False		cl_1141
sample-1_5_155540|118|119	sample-1_5_155540	100186	100539	+	False		cl_1254
sample-1_5_155540|108|120	sample-1_5_155540	100536	100859	+	False		cl_1351
sample-1_5_155540|61|121	sample-1_5_155540	100843	101025	+	False		cl_1559
sample-1_5_155540|118|122	sample-1_5_155540	101046	101399	+	False		cl_500
sample-1_5_155540|2147|123	sample-1_5_155540	101544	107984	+	False	long_transcr	cl_828
sample-1_5_155540|184|124	sample-1_5_155540	108111	108662	+	False		cl_2551
sample-1_5_155540|202|125	sample-1_5_155540	108659	109264	+	False		cl_729
sample-1_5_155540|143|126	sample-1_5_155540	109574	110002	+	False		cl_1478
sample-1_5_155540|67|127	sample-1_5_155540	110133	110333	-	False		cl_1261
sample-1_5_155540|160|128	sample-1_5_155540	110368	110847	-	False		cl_981
sample-1_5_155540|79|129	sample-1_5_155540	110849	111085	-	False		cl_1370
sample-1_5_155540|64|130	sample-1_5_155540	111098	111289	-	False		cl_1181
sample-1_5_155540|238|131	sample-1_5_155540	111286	111999	-	False		cl_1175
sample-1_5_155540|177|132	sample-1_5_155540	111992	112522	-	False		cl_1170
sample-1_5_155540|104|133	sample-1_5_155540	112530	112841	-	False		cl_1527
sample-1_5_155540|248|134	sample-1_5_155540	112838	113581	-	False	p2	cl_716
sample-1_5_155540|114|135	sample-1_5_155540	113626	113967	-	False		cl_1668
sample-1_5_155540|96|136	sample-1_5_155540	113964	114251	-	False		cl_1194
sample-1_5_155540|119|137	sample-1_5_155540	114252	114608	-	False		cl_1149
sample-1_5_155540|474|138	sample-1_5_155540	114605	116026	-	False	SNF2	cl_486
sample-1_5_155540|126|139	sample-1_5_155540	116016	116393	-	False		cl_1158
sample-1_5_155540|107|140	sample-1_5_155540	116397	116717	-	False		cl_1150
sample-1_5_155540|58|141	sample-1_5_155540	116714	116887	-	False		cl_1176
sample-1_5_155540|340|142	sample-1_5_155540	116884	117903	-	False	PDDEXK	cl_485
sample-1_5_155540|103|143	sample-1_5_155540	117900	118208	-	False		cl_1191
sample-1_5_155540|567|144	sample-1_5_155540	118426	120126	-	False		cl_441
sample-1_5_155540|165|145	sample-1_5_155540	120161	120655	-	False		cl_321
sample-1_5_155540|87|146	sample-1_5_155540	120645	120905	-	False	AcpP	cl_1188
sample-1_5_155540|238|147	sample-1_5_155540	120893	121606	-	False	46eps	cl_483
sample-1_5_155540|66|148	sample-1_5_155540	121609	121806	-	False	52eps	cl_1050
sample-1_5_155540|201|149	sample-1_5_155540	121821	122423	-	False	48eps	cl_1000
sample-1_5_155540|373|150	sample-1_5_155540	122437	123555	-	False	DnaB	cl_18
sample-1_5_155540|93|151	sample-1_5_155540	123533	123811	-	False		cl_472
sample-1_5_155540|189|152	sample-1_5_155540	123862	124428	-	False	DUF3268	cl_470
sample-1_5_155540|92|153	sample-1_5_155540	124395	124670	-	False		cl_1143
sample-1_5_155540|118|154	sample-1_5_155540	124654	125007	-	False	9eps	cl_1120
sample-1_5_155540|75|155	sample-1_5_155540	124985	125209	-	False	10eps	cl_465
sample-1_5_155540|271|156	sample-1_5_155540	125187	125999	-	False	10eps	
sample-1_5_155540|117|157	sample-1_5_155540	125992	126342	-	False		cl_1646
sample-1_5_155540|78|158	sample-1_5_155540	126339	126572	-	False		cl_1680
sample-1_5_155540|439|159	sample-1_5_155540	126569	127885	-	False	PDDEXK	cl_531
sample-1_5_155540|59|160	sample-1_5_155540	127882	128058	-	False		cl_1547
sample-1_5_155540|168|161	sample-1_5_155540	128042	128545	-	False	12eps	cl_471
sample-1_5_155540|84|162	sample-1_5_155540	128512	128763	-	False		cl_1917
sample-1_5_155540|157|163	sample-1_5_155540	128756	129226	-	False	DUF4494	cl_1656
sample-1_5_155540|84|164	sample-1_5_155540	129238	129489	-	False		cl_1173
sample-1_5_155540|222|165	sample-1_5_155540	129565	130230	-	False	13eps	cl_1169
sample-1_5_155540|68|166	sample-1_5_155540	130227	130430	-	False		cl_1174
sample-1_5_155540|116|167	sample-1_5_155540	130452	130799	-	False		cl_1104
sample-1_5_155540|62|168	sample-1_5_155540	130883	131068	-	False		
sample-1_5_155540|84|169	sample-1_5_155540	131116	131367	-	False		cl_1928
sample-1_5_155540|67|170	sample-1_5_155540	131375	131575	-	False		cl_2553
sample-1_5_155540|104|171	sample-1_5_155540	131600	131911	-	False		cl_2554
sample-1_5_155540|249|172	sample-1_5_155540	131916	132662	-	False		cl_1399
sample-1_5_155540|84|173	sample-1_5_155540	132681	132932	-	False		cl_1358
sample-1_5_155540|129|174	sample-1_5_155540	132962	133348	-	False	15eps	cl_1347
sample-1_5_155540|103|175	sample-1_5_155540	133351	133659	-	False		cl_1551
sample-1_5_155540|266|176	sample-1_5_155540	133671	134468	-	False		cl_857
sample-1_5_155540|279|177	sample-1_5_155540	134484	135320	-	False	DUF1566	cl_728
sample-1_5_155540|221|178	sample-1_5_155540	135342	136004	-	False		cl_1355
sample-1_5_155540|85|179	sample-1_5_155540	136023	136277	-	False		cl_1447
sample-1_5_155540|135|180	sample-1_5_155540	136274	136678	-	False		
sample-1_5_155540|161|181	sample-1_5_155540	136682	137164	-	False		cl_2166
sample-1_5_155540|100|182	sample-1_5_155540	137168	137467	-	False		cl_2597
sample-1_5_155540|92|183	sample-1_5_155540	137439	137714	-	False	18eps	cl_1449
sample-1_5_155540|247|184	sample-1_5_155540	137855	138595	-	False	19eps	cl_891
sample-1_5_155540|171|185	sample-1_5_155540	138600	139112	-	False	19eps	cl_877
sample-1_5_155540|58|186	sample-1_5_155540	139166	139339	-	False	19eps	cl_891
sample-1_5_155540|355|187	sample-1_5_155540	139381	140445	-	False	21eps	cl_640
sample-1_5_155540|97|188	sample-1_5_155540	140458	140748	-	False		cl_1111
sample-1_5_155540|299|189	sample-1_5_155540	140760	141656	-	False	22eps	cl_762
sample-1_5_155540|79|190	sample-1_5_155540	141668	141904	-	False		cl_730
sample-1_5_155540|131|191	sample-1_5_155540	141901	142293	-	False	23eps	cl_799
sample-1_5_155540|157|192	sample-1_5_155540	142305	142775	-	False		cl_1891
sample-1_5_155540|120|193	sample-1_5_155540	142787	143146	-	False		cl_2215
sample-1_5_155540|138|194	sample-1_5_155540	143160	143573	-	False		cl_1437
sample-1_5_155540|131|195	sample-1_5_155540	143576	143968	-	False		cl_2948
sample-1_5_155540|281|196	sample-1_5_155540	143973	144815	-	False		cl_1507
sample-1_5_155540|151|197	sample-1_5_155540	144827	145279	-	False		cl_1343
sample-1_5_155540|95|198	sample-1_5_155540	145276	145560	-	False	15z259_unk	
sample-1_5_155540|105|199	sample-1_5_155540	145657	145971	-	False		cl_1209
sample-1_5_155540|226|200	sample-1_5_155540	145984	146661	-	False		cl_1720
sample-1_5_155540|252|201	sample-1_5_155540	146712	147467	-	False		cl_1644
sample-1_5_155540|157|202	sample-1_5_155540	147479	147949	-	False		cl_1645
sample-1_5_155540|95|203	sample-1_5_155540	147952	148236	-	False		cl_1647
sample-1_5_155540|63|204	sample-1_5_155540	148328	148516	-	False		cl_1431
sample-1_5_155540|120|205	sample-1_5_155540	148503	148862	-	False		cl_1342
sample-1_5_155540|172|206	sample-1_5_155540	148849	149364	-	False		cl_1308
sample-1_5_155540|84|207	sample-1_5_155540	149361	149612	-	False		cl_1273
sample-1_5_155540|135|208	sample-1_5_155540	149690	150094	-	False		cl_1140
sample-1_5_155540|161|209	sample-1_5_155540	150069	150551	-	False		cl_1119
sample-1_5_155540|93|210	sample-1_5_155540	150548	150826	-	False		cl_1142
sample-1_5_155540|128|211	sample-1_5_155540	150823	151206	-	False		cl_1171
sample-1_5_155540|98|212	sample-1_5_155540	151157	151450	-	False		cl_1192
sample-1_5_155540|83|213	sample-1_5_155540	151431	151679	-	False		cl_469
sample-1_5_155540|270|214	sample-1_5_155540	151743	152552	-	False		cl_1186
sample-1_5_155540|85|215	sample-1_5_155540	152549	152803	-	False		cl_504
sample-1_5_155540|76|216	sample-1_5_155540	152913	153140	-	False		cl_2213
sample-1_5_155540|78|217	sample-1_5_155540	153137	153370	-	False		cl_435
sample-1_5_155540|105|218	sample-1_5_155540	153545	153859	-	False		cl_1267
sample-1_5_155540|116|219	sample-1_5_155540	153868	154215	-	False		cl_180
sample-1_5_155540|135|220	sample-1_5_155540	154212	154616	-	False		cl_1609
sample-1_5_155540|87|221	sample-1_5_155540	154948	155208	-	False		cl_1292
