protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_41_65330|67|65	sample-1_41_65330	46980	47180	-	False		
sample-1_41_65330|950|66	sample-1_41_65330	47578	50427	-	False		cl_115
sample-1_41_65330|77|67	sample-1_41_65330	50460	50690	-	False		
sample-1_41_65330|1031|68	sample-1_41_65330	50714	53806	-	False		cl_72
sample-1_41_65330|162|69	sample-1_41_65330	53913	54398	-	False		
sample-1_41_65330|723|70	sample-1_41_65330	54406	56574	-	False		cl_2724
sample-1_41_65330|140|71	sample-1_41_65330	56553	56972	-	False		
sample-1_41_65330|132|72	sample-1_41_65330	57001	57396	-	False		
sample-1_41_65330|253|73	sample-1_41_65330	57508	58266	+	False		
sample-1_41_65330|472|74	sample-1_41_65330	58414	59829	+	False		
sample-1_41_65330|182|75	sample-1_41_65330	59888	60433	+	False		
sample-1_41_65330|187|76	sample-1_41_65330	60439	60999	+	False		
sample-1_41_65330|79|77	sample-1_41_65330	61145	61381	+	False		
sample-1_41_65330|163|78	sample-1_41_65330	61441	61929	-	False		cl_80
sample-1_41_65330|74|79	sample-1_41_65330	61932	62153	-	False		
sample-1_41_65330|84|80	sample-1_41_65330	62156	62407	-	False		
sample-1_41_65330|83|81	sample-1_41_65330	62410	62658	-	False		
sample-1_41_65330|63|82	sample-1_41_65330	62642	62830	-	False		
sample-1_41_65330|85|83	sample-1_41_65330	62827	63081	-	False		
sample-1_41_65330|79|84	sample-1_41_65330	63190	63426	-	False		
sample-1_41_65330|99|85	sample-1_41_65330	63704	64000	-	False		
sample-1_41_65330|155|86	sample-1_41_65330	64201	64665	-	False		
sample-1_41_65330|133|87	sample-1_41_65330	64662	65060	-	False	Pept_M15	cl_541
sample-1_41_65330|91|88	sample-1_41_65330	65057	65329	-	True		
