protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_1_194036|83|99	sample-1_1_194036	51405	51653	+	False		cl_336
sample-1_1_194036|65|100	sample-1_1_194036	52011	52205	+	False		cl_82
sample-1_1_194036|56|101	sample-1_1_194036	53037	53204	+	False	TerL	cl_2682
sample-1_1_194036|119|102	sample-1_1_194036	53161	53517	+	False	TerL	cl_6
sample-1_1_194036|578|103	sample-1_1_194036	53567	55300	+	False	TerL	cl_6
sample-1_1_194036|65|104	sample-1_1_194036	55375	55569	+	False		cl_306
sample-1_1_194036|174|105	sample-1_1_194036	55566	56087	+	False	portal	cl_4
sample-1_1_194036|72|106	sample-1_1_194036	56062	56277	+	False	portal	cl_4
sample-1_1_194036|92|107	sample-1_1_194036	56258	56533	+	False	portal	cl_4
sample-1_1_194036|87|108	sample-1_1_194036	56484	56744	+	False	portal	cl_4
sample-1_1_194036|300|109	sample-1_1_194036	56958	57857	+	False	portal	cl_4
sample-1_1_194036|72|110	sample-1_1_194036	58397	58612	+	False		
sample-1_1_194036|373|111	sample-1_1_194036	58602	59720	+	False	gene77	cl_43
sample-1_1_194036|161|112	sample-1_1_194036	59737	60219	+	False	MCP	cl_2900
sample-1_1_194036|341|113	sample-1_1_194036	60191	61213	+	False	MCP	cl_3
sample-1_1_194036|44|114	sample-1_1_194036	61556	61687	+	False	gene75	cl_39
sample-1_1_194036|53|115	sample-1_1_194036	61647	61805	+	False		
sample-1_1_194036|46|116	sample-1_1_194036	61780	61917	+	False		
sample-1_1_194036|51|117	sample-1_1_194036	61960	62112	+	False		
sample-1_1_194036|57|118	sample-1_1_194036	62147	62317	+	False	gene75	cl_39
sample-1_1_194036|49|119	sample-1_1_194036	62412	62558	+	False	gene74	cl_704
sample-1_1_194036|177|120	sample-1_1_194036	62536	63066	+	False	gene74	cl_704
sample-1_1_194036|300|121	sample-1_1_194036	63068	63967	+	False	gene73	cl_41
sample-1_1_194036|197|122	sample-1_1_194036	64046	64636	+	False		cl_42
sample-1_1_194036|73|123	sample-1_1_194036	64636	64854	+	False		cl_773
sample-1_1_194036|323|124	sample-1_1_194036	64851	65819	+	False		cl_46
sample-1_1_194036|536|125	sample-1_1_194036	65821	67428	+	False		cl_173
sample-1_1_194036|133|126	sample-1_1_194036	67595	67993	+	False		cl_173
sample-1_1_194036|424|127	sample-1_1_194036	68019	69290	+	False	MPP	cl_173
sample-1_1_194036|692|128	sample-1_1_194036	69293	71368	+	False		cl_275
sample-1_1_194036|1152|129	sample-1_1_194036	71370	74825	+	False		cl_628
sample-1_1_194036|40|130	sample-1_1_194036	74806	74925	+	False		cl_628
sample-1_1_194036|388|131	sample-1_1_194036	75100	76263	+	False		cl_628
sample-1_1_194036|100|132	sample-1_1_194036	76389	76688	+	False		cl_628
sample-1_1_194036|143|133	sample-1_1_194036	76742	77170	+	False		cl_628
sample-1_1_194036|93|134	sample-1_1_194036	77318	77596	+	False		cl_272
sample-1_1_194036|518|135	sample-1_1_194036	77586	79139	+	False	36eps	cl_315
sample-1_1_194036|775|136	sample-1_1_194036	79136	81460	+	False	36eps	cl_315
sample-1_1_194036|116|137	sample-1_1_194036	81462	81809	+	False		cl_315
sample-1_1_194036|33|138	sample-1_1_194036	81810	81908	+	False		cl_1869
sample-1_1_194036|104|139	sample-1_1_194036	81914	82225	+	False		cl_608
sample-1_1_194036|178|140	sample-1_1_194036	82428	82961	+	False		cl_203
sample-1_1_194036|219|141	sample-1_1_194036	82969	83625	+	False		cl_80
sample-1_1_194036|119|142	sample-1_1_194036	83902	84258	+	False		cl_19
sample-1_1_194036|38|143	sample-1_1_194036	85190	85303	+	False	IHF_54	
sample-1_1_194036|33|144	sample-1_1_194036	85306	85404	+	False		
sample-1_1_194036|101|145	sample-1_1_194036	85376	85678	+	False		cl_777
sample-1_1_194036|244|146	sample-1_1_194036	86273	87004	+	False	Ttub	cl_11
sample-1_1_194036|265|147	sample-1_1_194036	87065	87859	+	False	Tstab	cl_809
sample-1_1_194036|40|148	sample-1_1_194036	87976	88095	+	False		cl_2364
sample-1_1_194036|225|149	sample-1_1_194036	88163	88837	+	False		cl_2364
sample-1_1_194036|245|150	sample-1_1_194036	88788	89522	+	False		
sample-1_1_194036|76|151	sample-1_1_194036	89506	89733	+	False		cl_1529
sample-1_1_194036|373|152	sample-1_1_194036	89742	90860	+	False		cl_809
sample-1_1_194036|40|153	sample-1_1_194036	91169	91288	+	False		
sample-1_1_194036|250|154	sample-1_1_194036	91251	92000	+	False	Tstab	cl_809
sample-1_1_194036|145|155	sample-1_1_194036	92018	92452	+	False	Tstab	cl_809
sample-1_1_194036|57|156	sample-1_1_194036	92452	92622	+	False		cl_52
sample-1_1_194036|176|157	sample-1_1_194036	92950	93477	+	False	gene49	cl_1281
sample-1_1_194036|120|158	sample-1_1_194036	93485	93844	+	False	gene49	cl_2176
sample-1_1_194036|54|159	sample-1_1_194036	93938	94099	+	False		cl_2357
sample-1_1_194036|337|160	sample-1_1_194036	94983	95993	+	False	gene48	cl_2718
sample-1_1_194036|64|161	sample-1_1_194036	96113	96304	+	False	gene48	cl_2715
sample-1_1_194036|110|162	sample-1_1_194036	96262	96591	+	False	gene48	cl_2716
sample-1_1_194036|59|163	sample-1_1_194036	96645	96821	+	False	gene48	cl_2362
sample-1_1_194036|170|164	sample-1_1_194036	97015	97524	+	False		cl_23
sample-1_1_194036|37|165	sample-1_1_194036	97592	97702	+	False		cl_23
sample-1_1_194036|42|166	sample-1_1_194036	97824	97949	+	False		cl_23
sample-1_1_194036|144|167	sample-1_1_194036	97930	98361	+	False		cl_23
sample-1_1_194036|77|168	sample-1_1_194036	98300	98530	+	False		cl_23
sample-1_1_194036|64|169	sample-1_1_194036	98789	98980	+	False		cl_23
sample-1_1_194036|51|170	sample-1_1_194036	98980	99132	+	False		cl_23
sample-1_1_194036|173|171	sample-1_1_194036	99385	99903	+	False		cl_23
sample-1_1_194036|67|172	sample-1_1_194036	99999	100199	+	False		cl_23
sample-1_1_194036|59|173	sample-1_1_194036	100395	100571	+	False		cl_23
sample-1_1_194036|117|174	sample-1_1_194036	100923	101273	+	False		cl_23
sample-1_1_194036|45|175	sample-1_1_194036	101260	101394	+	False		cl_23
sample-1_1_194036|63|176	sample-1_1_194036	101384	101572	+	False		cl_23
sample-1_1_194036|399|177	sample-1_1_194036	101523	102719	+	False	ZnMc_tr	cl_23
sample-1_1_194036|125|178	sample-1_1_194036	103243	103617	+	False		cl_293
sample-1_1_194036|183|179	sample-1_1_194036	103690	104238	+	False		cl_293
sample-1_1_194036|306|180	sample-1_1_194036	104201	105118	+	False		cl_293
sample-1_1_194036|260|181	sample-1_1_194036	105179	105958	+	False		cl_293
sample-1_1_194036|38|182	sample-1_1_194036	105912	106025	+	False		cl_1374
sample-1_1_194036|390|183	sample-1_1_194036	106012	107181	+	False		cl_293
sample-1_1_194036|154|184	sample-1_1_194036	107150	107611	+	False	RNApBprime	cl_293
sample-1_1_194036|90|185	sample-1_1_194036	107616	107885	+	False		cl_293
sample-1_1_194036|755|186	sample-1_1_194036	108146	110410	+	False		cl_293
sample-1_1_194036|33|187	sample-1_1_194036	110397	110495	+	False		
sample-1_1_194036|186|188	sample-1_1_194036	110479	111036	+	False		
sample-1_1_194036|151|189	sample-1_1_194036	110996	111448	+	False		cl_293
sample-1_1_194036|43|190	sample-1_1_194036	111502	111630	+	False		cl_293
sample-1_1_194036|71|191	sample-1_1_194036	111811	112023	+	False		cl_293
sample-1_1_194036|331|192	sample-1_1_194036	112004	112996	+	False		cl_293
sample-1_1_194036|133|193	sample-1_1_194036	113154	113552	+	False		cl_293
sample-1_1_194036|754|194	sample-1_1_194036	113545	115806	+	False	long_transcr	cl_293
sample-1_1_194036|36|195	sample-1_1_194036	115806	115913	+	False		cl_293
sample-1_1_194036|60|196	sample-1_1_194036	116603	116782	-	False		cl_2729
sample-1_1_194036|46|197	sample-1_1_194036	117177	117314	-	False		cl_837
sample-1_1_194036|40|198	sample-1_1_194036	117307	117426	-	False		cl_1373
sample-1_1_194036|63|199	sample-1_1_194036	117413	117601	-	False		
sample-1_1_194036|228|200	sample-1_1_194036	117613	118296	-	False	DUF2829	cl_30
sample-1_1_194036|113|201	sample-1_1_194036	118422	118760	-	False	dUTP	cl_25
sample-1_1_194036|82|202	sample-1_1_194036	119172	119417	-	False		cl_1372
sample-1_1_194036|235|203	sample-1_1_194036	119552	120256	-	False	gene34	cl_10
sample-1_1_194036|146|204	sample-1_1_194036	120204	120641	-	False	gene34	cl_10
sample-1_1_194036|149|205	sample-1_1_194036	121158	121604	-	False	Gp157	cl_13
sample-1_1_194036|90|206	sample-1_1_194036	121668	121937	-	False		cl_1718
sample-1_1_194036|101|207	sample-1_1_194036	121918	122220	-	False		cl_800
sample-1_1_194036|59|208	sample-1_1_194036	122207	122383	-	False		cl_1102
sample-1_1_194036|102|209	sample-1_1_194036	122373	122678	-	False		cl_741
sample-1_1_194036|93|210	sample-1_1_194036	122680	122958	-	False		cl_1239
sample-1_1_194036|111|211	sample-1_1_194036	122948	123280	-	False	HNH	cl_74
sample-1_1_194036|115|212	sample-1_1_194036	123267	123611	-	False		cl_724
sample-1_1_194036|118|213	sample-1_1_194036	123901	124254	-	False		cl_1122
sample-1_1_194036|422|214	sample-1_1_194036	124211	125476	-	False	DNA_lig	cl_8
sample-1_1_194036|161|215	sample-1_1_194036	125473	125955	-	False		cl_719
sample-1_1_194036|179|216	sample-1_1_194036	125930	126466	-	False	gene23	cl_45
sample-1_1_194036|251|217	sample-1_1_194036	126459	127211	-	False	primase	cl_2
sample-1_1_194036|133|218	sample-1_1_194036	127195	127593	-	False	primase	cl_2720
sample-1_1_194036|34|219	sample-1_1_194036	127667	127768	-	False		cl_2363
sample-1_1_194036|250|220	sample-1_1_194036	127728	128477	-	False	ssb	cl_1087
sample-1_1_194036|93|221	sample-1_1_194036	128431	128709	-	False	ssb	cl_51
sample-1_1_194036|252|222	sample-1_1_194036	128881	129636	-	False	gene20	cl_205
sample-1_1_194036|305|223	sample-1_1_194036	129759	130673	-	False	RecT	cl_807
sample-1_1_194036|431|224	sample-1_1_194036	130747	132039	-	False	SNF2	cl_557
sample-1_1_194036|62|225	sample-1_1_194036	132029	132214	-	False	SNF2	cl_557
sample-1_1_194036|56|226	sample-1_1_194036	132211	132378	-	False		cl_1328
sample-1_1_194036|229|227	sample-1_1_194036	132448	133134	-	False	DNApB	cl_1
sample-1_1_194036|126|228	sample-1_1_194036	133103	133480	-	False	DNApB	cl_1
sample-1_1_194036|390|229	sample-1_1_194036	133477	134646	-	False	DNApB	cl_1
sample-1_1_194036|61|230	sample-1_1_194036	134660	134842	-	False	SF1	cl_1291
sample-1_1_194036|268|231	sample-1_1_194036	134823	135626	-	False	SF1	cl_2203
sample-1_1_194036|133|232	sample-1_1_194036	135601	135999	-	False	SF1	cl_2719
sample-1_1_194036|42|233	sample-1_1_194036	135996	136121	-	False	SF1	cl_2730
sample-1_1_194036|122|234	sample-1_1_194036	136111	136476	-	False		cl_1294
sample-1_1_194036|100|235	sample-1_1_194036	136481	136780	-	False		cl_775
sample-1_1_194036|79|236	sample-1_1_194036	136734	136970	-	False		cl_742
sample-1_1_194036|48|237	sample-1_1_194036	137034	137177	-	False		cl_756
sample-1_1_194036|38|238	sample-1_1_194036	138201	138314	-	False		cl_1344
sample-1_1_194036|32|239	sample-1_1_194036	139127	139222	-	False		cl_774
sample-1_1_194036|78|240	sample-1_1_194036	139370	139603	-	False		cl_1643
sample-1_1_194036|67|241	sample-1_1_194036	140082	140282	-	False		cl_1530
sample-1_1_194036|52|242	sample-1_1_194036	140517	140672	-	False		cl_2219
sample-1_1_194036|231|243	sample-1_1_194036	142014	142706	-	False		cl_751
sample-1_1_194036|61|244	sample-1_1_194036	142846	143028	-	False		cl_2083
sample-1_1_194036|43|245	sample-1_1_194036	143025	143153	-	False		cl_2717
sample-1_1_194036|49|246	sample-1_1_194036	143308	143454	-	False		cl_1969
sample-1_1_194036|47|247	sample-1_1_194036	143765	143905	-	False		cl_2217
sample-1_1_194036|230|248	sample-1_1_194036	144373	145062	+	False		cl_725
sample-1_1_194036|182|249	sample-1_1_194036	145066	145611	+	False		cl_1297
sample-1_1_194036|240|250	sample-1_1_194036	145568	146287	+	False	gene86	cl_40
sample-1_1_194036|333|251	sample-1_1_194036	146284	147282	+	False	PDDEXK_alpha	cl_336
sample-1_1_194036|206|252	sample-1_1_194036	147294	147911	+	False		cl_82
sample-1_1_194036|112|253	sample-1_1_194036	147908	148243	+	False		cl_798
sample-1_1_194036|108|254	sample-1_1_194036	148266	148589	+	False		cl_820
sample-1_1_194036|766|255	sample-1_1_194036	148601	150898	+	False	TerL	cl_6
sample-1_1_194036|89|256	sample-1_1_194036	150901	151167	+	False		cl_306
sample-1_1_194036|631|257	sample-1_1_194036	151164	153056	+	False	portal	cl_4
sample-1_1_194036|153|258	sample-1_1_194036	153139	153597	+	False	portal	cl_4
sample-1_1_194036|450|259	sample-1_1_194036	153971	155320	+	False	gene77	cl_43
sample-1_1_194036|492|260	sample-1_1_194036	155337	156812	+	False	MCP	cl_3
sample-1_1_194036|385|261	sample-1_1_194036	156838	157992	+	False	gene75	cl_39
sample-1_1_194036|49|262	sample-1_1_194036	158005	158151	+	False	gene74	cl_704
sample-1_1_194036|135|263	sample-1_1_194036	158255	158659	+	False	gene74	cl_704
sample-1_1_194036|193|264	sample-1_1_194036	158661	159239	+	False	gene73	cl_41
sample-1_1_194036|163|265	sample-1_1_194036	159178	159666	+	False	gene73	cl_2365
sample-1_1_194036|137|266	sample-1_1_194036	159638	160048	+	False		cl_42
sample-1_1_194036|65|267	sample-1_1_194036	160035	160229	+	False		cl_42
sample-1_1_194036|73|268	sample-1_1_194036	160229	160447	+	False		cl_773
sample-1_1_194036|323|269	sample-1_1_194036	160444	161412	+	False		cl_46
sample-1_1_194036|1154|270	sample-1_1_194036	161414	164875	+	False	MPP	cl_173
sample-1_1_194036|108|271	sample-1_1_194036	164957	165280	+	False		cl_2721
sample-1_1_194036|1491|272	sample-1_1_194036	165711	170183	+	False		cl_275
sample-1_1_194036|179|273	sample-1_1_194036	170143	170679	+	False		cl_628
sample-1_1_194036|41|274	sample-1_1_194036	170694	170816	+	False		cl_628
sample-1_1_194036|460|275	sample-1_1_194036	171384	172763	+	False		cl_628
sample-1_1_194036|93|276	sample-1_1_194036	172908	173186	+	False		cl_272
sample-1_1_194036|93|277	sample-1_1_194036	173176	173454	+	False	36eps	cl_315
sample-1_1_194036|43|278	sample-1_1_194036	173715	173843	+	False		cl_315
sample-1_1_194036|235|279	sample-1_1_194036	174356	175060	+	False	36eps	cl_315
sample-1_1_194036|81|280	sample-1_1_194036	175814	176056	+	False		cl_315
sample-1_1_194036|58|281	sample-1_1_194036	176489	176662	+	False		
sample-1_1_194036|41|282	sample-1_1_194036	176987	177109	+	False		cl_315
sample-1_1_194036|77|283	sample-1_1_194036	177340	177570	+	False	36eps	cl_315
sample-1_1_194036|33|284	sample-1_1_194036	177992	178090	+	False		cl_1869
sample-1_1_194036|91|285	sample-1_1_194036	178096	178368	+	False		cl_608
sample-1_1_194036|263|286	sample-1_1_194036	178612	179400	+	False		cl_203
sample-1_1_194036|172|287	sample-1_1_194036	179428	179943	+	False		cl_239
sample-1_1_194036|56|288	sample-1_1_194036	179943	180110	+	False		
sample-1_1_194036|87|289	sample-1_1_194036	180055	180315	+	False		cl_113
sample-1_1_194036|188|290	sample-1_1_194036	180323	180886	+	False		cl_80
sample-1_1_194036|43|291	sample-1_1_194036	180846	180974	+	False		cl_1672
sample-1_1_194036|120|292	sample-1_1_194036	181258	181617	+	False		cl_19
sample-1_1_194036|231|293	sample-1_1_194036	181966	182658	+	False	IHF_54	cl_12
sample-1_1_194036|326|294	sample-1_1_194036	182655	183632	+	False	IHF_53	cl_777
sample-1_1_194036|244|295	sample-1_1_194036	183586	184317	+	False	Ttub	cl_11
sample-1_1_194036|87|296	sample-1_1_194036	184317	184577	+	False	Tstab	cl_809
sample-1_1_194036|210|297	sample-1_1_194036	185281	185910	+	False		cl_2364
sample-1_1_194036|1290|298	sample-1_1_194036	185876	189745	+	False	Tstab	cl_1529
sample-1_1_194036|106|299	sample-1_1_194036	189745	190062	+	False		cl_52
sample-1_1_194036|314|300	sample-1_1_194036	190160	191101	+	False	gene49	cl_1281
sample-1_1_194036|118|301	sample-1_1_194036	191088	191441	+	False	gene49	cl_2357
sample-1_1_194036|859|302	sample-1_1_194036	191459	194035	+	True	gene48	cl_48
