protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_7_152939|154|181	sample-1_7_152939	139084	139545	-	False	dUTP	
sample-1_7_152939|62|182	sample-1_7_152939	139550	139735	-	False		cl_1134
sample-1_7_152939|83|183	sample-1_7_152939	139738	139986	-	False		cl_479
sample-1_7_152939|314|184	sample-1_7_152939	140042	140983	-	False	ssb	cl_448
sample-1_7_152939|370|185	sample-1_7_152939	140998	142107	-	False	beta_clamp	cl_517
sample-1_7_152939|178|186	sample-1_7_152939	142207	142740	-	False	28eps	cl_496
sample-1_7_152939|145|187	sample-1_7_152939	142748	143182	-	False	29eps	cl_1146
sample-1_7_152939|83|188	sample-1_7_152939	143179	143427	-	False		cl_1193
sample-1_7_152939|347|189	sample-1_7_152939	143640	144680	-	False	HNH	cl_2705
sample-1_7_152939|101|190	sample-1_7_152939	145003	145305	-	False		cl_1274
sample-1_7_152939|291|191	sample-1_7_152939	145302	146174	-	False	ThyA	cl_1137
sample-1_7_152939|67|192	sample-1_7_152939	146250	146450	-	False		cl_1261
sample-1_7_152939|104|193	sample-1_7_152939	146521	146832	-	False	DUF2829	cl_1051
sample-1_7_152939|476|194	sample-1_7_152939	146844	148271	-	False	SF1	cl_117
sample-1_7_152939|523|195	sample-1_7_152939	148529	150097	-	False	30eps	cl_1147
sample-1_7_152939|147|196	sample-1_7_152939	150444	150884	+	False	31eps	cl_482
sample-1_7_152939|150|197	sample-1_7_152939	150871	151320	+	False	32eps	cl_1138
sample-1_7_152939|246|198	sample-1_7_152939	151324	152061	+	False	33eps	cl_466
sample-1_7_152939|94|199	sample-1_7_152939	152067	152348	+	False	34eps	cl_512
sample-1_7_152939|174|200	sample-1_7_152939	152335	152856	+	False	35eps	cl_1144
sample-1_7_152939|35|201	sample-1_7_152939	152834	152938	+	True	37eps	cl_1135
