protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_4_157545|375|109	sample-1_4_157545	101919	103043	-	False	DnaB	cl_18
sample-1_4_157545|93|110	sample-1_4_157545	103021	103299	-	False		cl_472
sample-1_4_157545|189|111	sample-1_4_157545	103353	103919	-	False	DUF3268	cl_470
sample-1_4_157545|86|112	sample-1_4_157545	103886	104143	-	False		cl_1143
sample-1_4_157545|117|113	sample-1_4_157545	104148	104498	-	False	9eps	cl_1120
sample-1_4_157545|338|114	sample-1_4_157545	104476	105489	-	False	10eps	cl_465
sample-1_4_157545|117|115	sample-1_4_157545	105482	105832	-	False		cl_1646
sample-1_4_157545|78|116	sample-1_4_157545	105829	106062	-	False		cl_1680
sample-1_4_157545|439|117	sample-1_4_157545	106059	107375	-	False	PDDEXK	cl_531
sample-1_4_157545|59|118	sample-1_4_157545	107372	107548	-	False		cl_1547
sample-1_4_157545|175|119	sample-1_4_157545	107532	108056	-	False	12eps	cl_471
sample-1_4_157545|157|120	sample-1_4_157545	108231	108701	-	False	DUF4494	cl_638
sample-1_4_157545|87|121	sample-1_4_157545	108713	108973	-	False		cl_1173
sample-1_4_157545|223|122	sample-1_4_157545	109042	109710	-	False	13eps	cl_1169
sample-1_4_157545|72|123	sample-1_4_157545	109694	109909	-	False		cl_1174
sample-1_4_157545|83|124	sample-1_4_157545	109916	110164	-	False		cl_2022
sample-1_4_157545|87|125	sample-1_4_157545	110198	110458	-	False		cl_1104
sample-1_4_157545|152|126	sample-1_4_157545	110465	110920	-	False		cl_2044
sample-1_4_157545|84|127	sample-1_4_157545	111107	111358	-	False		cl_1928
sample-1_4_157545|99|128	sample-1_4_157545	111376	111672	-	False		cl_1420
sample-1_4_157545|93|129	sample-1_4_157545	111693	111971	-	False	51eps	cl_834
sample-1_4_157545|47|130	sample-1_4_157545	111984	112124	-	False		cl_1568
sample-1_4_157545|249|131	sample-1_4_157545	112131	112877	-	False		cl_1399
sample-1_4_157545|84|132	sample-1_4_157545	112896	113147	-	False		cl_1358
sample-1_4_157545|128|133	sample-1_4_157545	113172	113555	-	False	15eps	cl_1347
sample-1_4_157545|105|134	sample-1_4_157545	113552	113866	-	False		cl_1551
sample-1_4_157545|266|135	sample-1_4_157545	113878	114675	-	False		cl_857
sample-1_4_157545|285|136	sample-1_4_157545	114687	115541	-	False	DUF1566	cl_728
sample-1_4_157545|146|137	sample-1_4_157545	115553	115990	-	False		cl_606
sample-1_4_157545|221|138	sample-1_4_157545	116011	116673	-	False		cl_1355
sample-1_4_157545|85|139	sample-1_4_157545	116692	116946	-	False		cl_1447
sample-1_4_157545|92|140	sample-1_4_157545	117072	117347	-	False	18eps	cl_1449
sample-1_4_157545|244|141	sample-1_4_157545	117353	118084	-	False	19eps	cl_877
sample-1_4_157545|248|142	sample-1_4_157545	118089	118832	-	False	19eps	cl_891
sample-1_4_157545|63|143	sample-1_4_157545	118933	119121	-	False		cl_1669
sample-1_4_157545|308|144	sample-1_4_157545	119118	120041	-	False		cl_2126
sample-1_4_157545|59|145	sample-1_4_157545	120209	120385	+	False		
sample-1_4_157545|55|146	sample-1_4_157545	120392	120556	-	False		cl_1261
sample-1_4_157545|132|147	sample-1_4_157545	120654	121049	-	False		
sample-1_4_157545|229|148	sample-1_4_157545	121039	121725	-	False		cl_2355
sample-1_4_157545|75|149	sample-1_4_157545	122097	122321	+	False		
sample-1_4_157545|115|150	sample-1_4_157545	122239	122583	-	False		
sample-1_4_157545|354|151	sample-1_4_157545	122736	123797	-	False	21eps	cl_640
sample-1_4_157545|97|152	sample-1_4_157545	123810	124100	-	False		cl_1111
sample-1_4_157545|299|153	sample-1_4_157545	124111	125007	-	False	22eps	cl_762
sample-1_4_157545|79|154	sample-1_4_157545	125019	125255	-	False		cl_730
sample-1_4_157545|131|155	sample-1_4_157545	125252	125644	-	False	23eps	cl_799
sample-1_4_157545|158|156	sample-1_4_157545	125653	126126	-	False		cl_1891
sample-1_4_157545|122|157	sample-1_4_157545	126137	126502	-	False		cl_2215
sample-1_4_157545|138|158	sample-1_4_157545	126516	126929	-	False		cl_1437
sample-1_4_157545|268|159	sample-1_4_157545	127074	127877	-	False		cl_1507
sample-1_4_157545|95|160	sample-1_4_157545	127882	128166	-	False		cl_2924
sample-1_4_157545|59|161	sample-1_4_157545	128179	128355	-	False	clsyy_unk	cl_2712
sample-1_4_157545|105|162	sample-1_4_157545	128358	128672	-	False		cl_1209
sample-1_4_157545|252|163	sample-1_4_157545	128707	129462	-	False		cl_1644
sample-1_4_157545|157|164	sample-1_4_157545	129474	129944	-	False		cl_1645
sample-1_4_157545|63|165	sample-1_4_157545	130047	130235	-	False		cl_1431
sample-1_4_157545|94|166	sample-1_4_157545	130222	130503	-	False		cl_1342
sample-1_4_157545|41|167	sample-1_4_157545	130469	130591	-	False		
sample-1_4_157545|172|168	sample-1_4_157545	130578	131093	-	False		cl_1308
sample-1_4_157545|84|169	sample-1_4_157545	131090	131341	-	False		cl_1273
sample-1_4_157545|135|170	sample-1_4_157545	131420	131824	-	False		cl_1140
sample-1_4_157545|158|171	sample-1_4_157545	131808	132281	-	False		cl_1119
sample-1_4_157545|90|172	sample-1_4_157545	132283	132552	-	False		cl_1142
sample-1_4_157545|128|173	sample-1_4_157545	132564	132947	-	False		cl_1171
sample-1_4_157545|98|174	sample-1_4_157545	132898	133191	-	False		cl_1192
sample-1_4_157545|83|175	sample-1_4_157545	133172	133420	-	False		cl_469
sample-1_4_157545|270|176	sample-1_4_157545	133484	134293	-	False		cl_1186
sample-1_4_157545|85|177	sample-1_4_157545	134290	134544	-	False		cl_504
sample-1_4_157545|78|178	sample-1_4_157545	134664	134897	-	False		cl_435
sample-1_4_157545|105|179	sample-1_4_157545	135073	135387	-	False		cl_1267
sample-1_4_157545|116|180	sample-1_4_157545	135396	135743	-	False		cl_180
sample-1_4_157545|88|181	sample-1_4_157545	135974	136237	-	False		cl_2031
sample-1_4_157545|87|182	sample-1_4_157545	136330	136590	-	False	52eps	cl_1292
sample-1_4_157545|69|183	sample-1_4_157545	137501	137707	-	False		cl_1178
sample-1_4_157545|57|184	sample-1_4_157545	137730	137900	-	False		cl_1500
sample-1_4_157545|180|185	sample-1_4_157545	138457	138996	-	False	55eps	cl_484
sample-1_4_157545|156|186	sample-1_4_157545	139637	140104	-	False	DHH	cl_1002
sample-1_4_157545|131|187	sample-1_4_157545	140163	140555	-	False		cl_1002
sample-1_4_157545|153|188	sample-1_4_157545	140567	141025	-	False	PNP	cl_1241
sample-1_4_157545|37|189	sample-1_4_157545	141364	141474	-	False		cl_1153
sample-1_4_157545|137|190	sample-1_4_157545	141471	141881	-	False		cl_1139
sample-1_4_157545|148|191	sample-1_4_157545	142066	142509	+	False	BACON	cl_571
sample-1_4_157545|64|192	sample-1_4_157545	142533	142724	+	False	BACON	cl_2212
sample-1_4_157545|90|193	sample-1_4_157545	142755	143024	-	False		cl_1133
sample-1_4_157545|231|194	sample-1_4_157545	143021	143713	-	False	58eps	cl_480
sample-1_4_157545|254|195	sample-1_4_157545	144210	144971	-	False		cl_1105
sample-1_4_157545|217|196	sample-1_4_157545	144991	145641	-	False	dUTP	cl_1134
sample-1_4_157545|83|197	sample-1_4_157545	145644	145892	-	False		cl_479
sample-1_4_157545|312|198	sample-1_4_157545	145948	146883	-	False	ssb	cl_448
sample-1_4_157545|370|199	sample-1_4_157545	146896	148005	-	False	beta_clamp	cl_517
sample-1_4_157545|178|200	sample-1_4_157545	148103	148636	-	False	28eps	cl_496
sample-1_4_157545|145|201	sample-1_4_157545	148643	149077	-	False	29eps	cl_1146
sample-1_4_157545|83|202	sample-1_4_157545	149074	149322	-	False		cl_1193
sample-1_4_157545|101|203	sample-1_4_157545	149327	149629	-	False		cl_1274
sample-1_4_157545|291|204	sample-1_4_157545	149626	150498	-	False	ThyA	cl_1137
sample-1_4_157545|74|205	sample-1_4_157545	150574	150795	-	False		cl_1261
sample-1_4_157545|104|206	sample-1_4_157545	150847	151158	-	False	DUF2829	cl_1051
sample-1_4_157545|476|207	sample-1_4_157545	151173	152600	-	False	SF1	cl_117
sample-1_4_157545|543|208	sample-1_4_157545	152848	154476	-	False	30eps	cl_1147
sample-1_4_157545|147|209	sample-1_4_157545	154793	155233	+	False	31eps	cl_482
sample-1_4_157545|150|210	sample-1_4_157545	155220	155669	+	False	32eps	cl_1138
sample-1_4_157545|67|211	sample-1_4_157545	155673	155873	+	False	33eps	cl_466
sample-1_4_157545|35|212	sample-1_4_157545	155889	155993	+	False		cl_2707
sample-1_4_157545|147|213	sample-1_4_157545	155971	156411	+	False	33eps	
sample-1_4_157545|94|214	sample-1_4_157545	156417	156698	+	False	34eps	cl_512
sample-1_4_157545|174|215	sample-1_4_157545	156685	157206	+	False	35eps	cl_1144
sample-1_4_157545|113|216	sample-1_4_157545	157184	157522	+	False	37eps	cl_1135
