protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_24_92306|329|105	sample-1_24_92306	59015	60001	-	False	RecA	cl_879
sample-1_24_92306|520|106	sample-1_24_92306	60013	61572	-	False	SF1	cl_117
sample-1_24_92306|338|107	sample-1_24_92306	61692	62705	-	False	59eps	cl_956
sample-1_24_92306|102|108	sample-1_24_92306	63324	63629	+	False		
sample-1_24_92306|138|109	sample-1_24_92306	63673	64086	+	False	31eps	cl_482
sample-1_24_92306|147|110	sample-1_24_92306	64079	64519	+	False	32eps	cl_889
sample-1_24_92306|234|111	sample-1_24_92306	64525	65226	+	False	33eps	cl_466
sample-1_24_92306|85|112	sample-1_24_92306	65230	65484	+	False	34eps	cl_512
sample-1_24_92306|187|113	sample-1_24_92306	65462	66022	+	False	35eps	cl_937
sample-1_24_92306|107|114	sample-1_24_92306	65994	66314	+	False	37eps	cl_858
sample-1_24_92306|930|115	sample-1_24_92306	66318	69107	+	False	TerL	cl_117
sample-1_24_92306|215|116	sample-1_24_92306	69158	69802	+	False	portal	cl_625
sample-1_24_92306|678|117	sample-1_24_92306	69898	71931	+	False	portal	cl_4
sample-1_24_92306|379|118	sample-1_24_92306	72180	73316	+	False	gene77	cl_829
sample-1_24_92306|396|119	sample-1_24_92306	73338	74525	+	False	InsQ_trans	cl_292
sample-1_24_92306|568|120	sample-1_24_92306	74570	76273	+	False	MCP	cl_452
sample-1_24_92306|361|121	sample-1_24_92306	76362	77444	+	False	gene75	cl_467
sample-1_24_92306|225|122	sample-1_24_92306	77441	78115	+	False	gene74	cl_468
sample-1_24_92306|673|123	sample-1_24_92306	78249	80267	+	False	1eps	cl_373
sample-1_24_92306|807|124	sample-1_24_92306	80277	82697	+	False	2eps	cl_411
sample-1_24_92306|797|125	sample-1_24_92306	82709	85099	+	False	3eps	cl_38
sample-1_24_92306|524|126	sample-1_24_92306	85099	86670	+	False	5eps	cl_214
sample-1_24_92306|534|127	sample-1_24_92306	86667	88268	+	False	5eps	cl_214
sample-1_24_92306|459|128	sample-1_24_92306	88261	89637	+	False	5eps	cl_214
sample-1_24_92306|150|129	sample-1_24_92306	89639	90088	+	False	Pept_M15	cl_108
sample-1_24_92306|188|130	sample-1_24_92306	90131	90694	+	False	60eps	cl_536
sample-1_24_92306|169|131	sample-1_24_92306	90669	91175	+	False	61eps	cl_915
sample-1_24_92306|75|132	sample-1_24_92306	91322	91546	+	False		
sample-1_24_92306|74|133	sample-1_24_92306	92084	92305	-	True	InsQ_trans	cl_1106
