protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_21_95604|247|70	sample-1_21_95604	49153	49893	+	False	ATP_43b	cl_222
sample-1_21_95604|212|71	sample-1_21_95604	49905	50540	+	False	p9	cl_31
sample-1_21_95604|389|72	sample-1_21_95604	50690	51856	+	False	AAA_ATP_2	cl_537
sample-1_21_95604|71|73	sample-1_21_95604	51869	52081	+	False	p7	cl_303
sample-1_21_95604|194|74	sample-1_21_95604	52083	52664	+	False	p7	cl_626
sample-1_21_95604|338|75	sample-1_21_95604	53140	54153	+	False	primase	cl_2
sample-1_21_95604|134|76	sample-1_21_95604	54092	54493	+	False	gene48b	cl_37
sample-1_21_95604|59|77	sample-1_21_95604	54500	54676	+	False	AAA_ATP_2	cl_75
sample-1_21_95604|257|78	sample-1_21_95604	54630	55400	+	False	AAA_ATP_2	cl_75
sample-1_21_95604|255|79	sample-1_21_95604	55442	56206	+	False	MPP	cl_47
sample-1_21_95604|89|80	sample-1_21_95604	56181	56447	+	False		cl_788
sample-1_21_95604|330|81	sample-1_21_95604	56444	57433	+	False	PDDEXK_beta	cl_28
sample-1_21_95604|60|82	sample-1_21_95604	57399	57578	+	False		cl_731
sample-1_21_95604|142|83	sample-1_21_95604	57575	58000	+	False	gene53b	cl_555
sample-1_21_95604|1410|84	sample-1_21_95604	58017	62246	-	False	long_transcr	cl_44
sample-1_21_95604|3425|85	sample-1_21_95604	62249	72523	-	False		cl_5
sample-1_21_95604|960|86	sample-1_21_95604	72883	75762	-	False		cl_437
sample-1_21_95604|574|87	sample-1_21_95604	75771	77492	-	False		cl_317
sample-1_21_95604|155|88	sample-1_21_95604	77504	77968	-	False	gene49	cl_60
sample-1_21_95604|431|89	sample-1_21_95604	77949	79241	-	False	gene49	cl_60
sample-1_21_95604|1371|90	sample-1_21_95604	79515	83627	-	False	Tstab	cl_595
sample-1_21_95604|308|91	sample-1_21_95604	83630	84553	-	False	Ttub	cl_17
sample-1_21_95604|154|92	sample-1_21_95604	84550	85011	-	False	IHF_53	cl_33
sample-1_21_95604|234|93	sample-1_21_95604	85008	85709	-	False	IHF_54	cl_32
sample-1_21_95604|140|94	sample-1_21_95604	85789	86208	-	False		cl_530
sample-1_21_95604|85|95	sample-1_21_95604	86291	86545	-	False		cl_755
sample-1_21_95604|214|96	sample-1_21_95604	86577	87218	-	False		cl_35
sample-1_21_95604|163|97	sample-1_21_95604	87190	87678	-	False	holin	cl_54
sample-1_21_95604|336|98	sample-1_21_95604	87877	88884	-	False	RT_G2	cl_15
sample-1_21_95604|368|99	sample-1_21_95604	89220	90323	-	False	38eps	cl_703
sample-1_21_95604|77|100	sample-1_21_95604	90262	90492	-	False		cl_599
sample-1_21_95604|73|101	sample-1_21_95604	90501	90719	-	False		cl_649
sample-1_21_95604|292|102	sample-1_21_95604	90719	91594	-	False	36eps	cl_553
sample-1_21_95604|133|103	sample-1_21_95604	91790	92188	-	False	Pept_M15	cl_541
sample-1_21_95604|105|104	sample-1_21_95604	92201	92515	-	False		cl_1586
sample-1_21_95604|55|105	sample-1_21_95604	92491	92655	-	False		cl_740
sample-1_21_95604|184|106	sample-1_21_95604	92669	93220	-	False		cl_868
sample-1_21_95604|798|107	sample-1_21_95604	93210	95603	-	True		cl_115
