"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus;Torque teno virus 8",508.00377174597,-5.08837917970518,0.554885595684866,-9.17014105119248,4.72400506309942e-20,3.68472394921755e-18
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 11",23.9634459135133,-2.07131213932612,0.486288221055126,-4.25943308853314,2.04946036558328e-05,9.40340638326446e-05
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 12",2.73111800205541,2.10249857741611,0.392256659908297,5.36000734291582,8.32185693304335e-08,4.99311415982601e-07
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 3",50.4013465380829,-3.31856535483808,0.491436360792752,-6.75278758267866,1.45031203997632e-11,1.61606198740218e-10
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 5",7.70104427080201,-1.28846632176483,0.426475981884668,-3.02119316560544,0.00251780680089991,0.00892676956682696
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 8",3.18362643534328,-1.3307139062509,0.389577238869385,-3.41578966500415,0.000635973495703538,0.0024802966332438
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus ALH8",17.9103041164939,2.89673904252616,0.446663245791522,6.48528633107682,8.85634288971824e-11,7.67549717108914e-10
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 13",1.36470475301973,-0.955528652468898,0.351210056343502,-2.72067566178782,0.00651486475976945,0.0220938891853051
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 14",41.1566381742044,-2.919865541848,0.512545764746758,-5.69678991161045,1.22084211625905e-08,8.65688046074602e-08
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 3",47.0353637912208,-3.70691771083615,0.495361414244797,-7.48325889792512,7.25018520729449e-14,1.79522316839418e-12
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 4",34.4001775024521,-3.07989620557777,0.483348447728949,-6.37199978617683,1.86579147009502e-10,1.45531734667412e-09
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 9",1.34038746350438,-0.863227435977182,0.348335476458864,-2.47814964112368,0.0132065743784386,0.0412045120607284
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;unclassified Gammatorquevirus species",46.5383421100967,-3.2551265972484,0.496884393475168,-6.5510743343785,5.71246130593816e-11,5.56964977328971e-10
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;unclassified Anelloviridae genus;Anelloviridae sp.",3006.04403629453,-2.95243568593429,0.7046489906755,-4.1899381465146,2.79030504996635e-05,0.000120913218831875
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;unclassified Anelloviridae genus;Small anellovirus",10.5797525482479,-2.51018068002054,0.447328853630636,-5.61148841539567,2.00593719295213e-08,1.30385917541889e-07
