"","taxa","coef","exp.coef.","se.coef.","z","Pr...z..","P-Value"
"25","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;unclassified Enterovirus species",-0.110283417507162,0.895580276194828,0.272644087882614,-0.404495906599832,0.685848087390944,"non-Significant"
"26","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;untyped human enterovirus",-0.0974350076056239,0.90716129822477,0.631043406545873,-0.154403019815945,0.877291972744646,"non-Significant"
"27","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;WUHARV Enterovirus 2",NA,NA,0,NA,NA,NA
"28","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Kobuvirus;Aichivirus A",-18.6839866637521,7.68506759912335e-09,22696.5934610655,-0.00082320664974694,0.999343176198002,"non-Significant"
"29","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Kobuvirus;unclassified Kobuvirus species",-18.3824470987439,1.03897395580832e-08,17996.4926030528,-0.00102144609531446,0.999185004072577,"non-Significant"
"30","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Parechovirus;Parechovirus 4",NA,NA,0,NA,NA,NA
"31","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Parechovirus;Parechovirus A",0.753936491627079,2.12534999347703,0.328369732160351,2.29599874101342,0.0216759533614291,"Significant"
"32","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Parechovirus;unclassified Parechovirus species",0.591066118627671,1.80591270663072,0.535605289389651,1.10354794908994,0.269789280881354,"non-Significant"
"33","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Pasivirus;Pasivirus A",2.49374288738832,12.1065047086779,1.02341854722236,2.43667939588993,0.0148228149075333,"Significant"
"34","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Rabovirus;Rabovirus C",-1.19037387782787,0.304107543741383,1.04018982613886,-1.14438138877639,0.252465503162644,"non-Significant"
"35","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Sapelovirus;Sapelovirus A",3.74415158620636,42.2731268963507,1.02340418193564,3.65852676029207,0.000253669257413711,"Significant"
"36","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Shanbavirus;Shanbavirus A",1.89298383819457,6.63914930254848,1.02343839463193,1.84963144642953,0.0643666872367136,"non-Significant"
"37","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae genus;Chicken picornavirus 5",-17.6472210943228,2.16725122853399e-08,22646.8166150467,-0.000779236278294314,0.999378259467253,"non-Significant"
"38","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae genus;Leveillula taurica associated picorna-like virus 1",0.543475805376265,1.72198174581314,1.07089014393609,0.50749911973109,0.611804653878962,"non-Significant"
"39","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae genus;unclassified Picornaviridae species",-0.198460985894657,0.819991761361316,0.350848019531662,-0.565660841294124,0.571624359800834,"non-Significant"
