"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","onset_timeline_combinedt0-12",-64.7021819667167,NA,NA,NA,"edge_1986"
"fixed","cond","onset_timeline_combinedt0-18",-64.240431601151,NA,NA,NA,"edge_1986"
"fixed","cond","onset_timeline_combinedt0-24",74.3739806729679,NA,NA,NA,"edge_1986"
"fixed","cond","onset_timeline_combinedt0-30",-39.8332865282428,NA,NA,NA,"edge_1986"
"fixed","cond","onset_timeline_combinedt0-36",-34.3063344649116,NA,NA,NA,"edge_1986"
"fixed","cond","SexMale",12.7818657780687,NA,NA,NA,"edge_1986"
"fixed","cond","Age.at.Gluten.Introduction..months.",2.60677914776721,NA,NA,NA,"edge_1986"
"fixed","cond","HLA.CategoryHigh Risk",-88.3064040056695,NA,NA,NA,"edge_1986"
"fixed","cond","HLA.CategoryLow/No Risk",-22.4673547466214,NA,NA,NA,"edge_1986"
"fixed","cond","feeding_first_yearFormula",-77.3600241870426,NA,NA,NA,"edge_1986"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",42.6474458195206,NA,NA,NA,"edge_1986"
"fixed","cond","Delivery.ModeC-Section",-45.517824104335,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-167.617572724009,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-8.72169893351202,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-8.43937843446604,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-13.7161525354237,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-9.46855196425311,NA,NA,NA,"edge_1986"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.56754788412744,NA,NA,NA,"edge_1986"
"fixed","cond","(Intercept)",-292.578540280486,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC",-126.785688385962,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-6",-149.961887597097,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-12",6.95522029167855,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-18",16.3742171126152,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-24",-41.1906328326983,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-30",-15.7343601778662,NA,NA,NA,"edge_2104"
"fixed","cond","onset_timeline_combinedt0-36",-39.7560529973677,NA,NA,NA,"edge_2104"
"fixed","cond","SexMale",-69.3203799058124,NA,NA,NA,"edge_2104"
"fixed","cond","Age.at.Gluten.Introduction..months.",24.8760500187687,NA,NA,NA,"edge_2104"
"fixed","cond","HLA.CategoryHigh Risk",-160.274990713617,NA,NA,NA,"edge_2104"
"fixed","cond","HLA.CategoryLow/No Risk",-11.1745987745349,NA,NA,NA,"edge_2104"
"fixed","cond","feeding_first_yearFormula",116.065582425146,NA,NA,NA,"edge_2104"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",103.805322987624,NA,NA,NA,"edge_2104"
"fixed","cond","Delivery.ModeC-Section",4.21112887372193,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",14.5096187584996,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-76.856842488872,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-82.6042804263994,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.72394962653247,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",109.15610365746,NA,NA,NA,"edge_2104"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.06309596668802,NA,NA,NA,"edge_2104"
"fixed","cond","(Intercept)",-129.936144011302,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC",38.117047745119,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-6",-7.61493190797181,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-12",-7.5670624057235,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-18",-10.3491148803704,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-24",-6.90408303294329,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-30",-12.7107853048373,NA,NA,NA,"edge_2381"
"fixed","cond","onset_timeline_combinedt0-36",-14.0517615354369,NA,NA,NA,"edge_2381"
"fixed","cond","SexMale",-21.8049062244862,NA,NA,NA,"edge_2381"
"fixed","cond","Age.at.Gluten.Introduction..months.",10.4318842498782,NA,NA,NA,"edge_2381"
"fixed","cond","HLA.CategoryHigh Risk",7.2820382029128,NA,NA,NA,"edge_2381"
"fixed","cond","HLA.CategoryLow/No Risk",-2.30865479105641,NA,NA,NA,"edge_2381"
"fixed","cond","feeding_first_yearFormula",-11.6113314225217,NA,NA,NA,"edge_2381"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-34.3416296664966,NA,NA,NA,"edge_2381"
"fixed","cond","Delivery.ModeC-Section",-0.412148563943377,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.47807283048629,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5.12481961804462,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",3.96850315956055,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.72665574863442,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-3.59485906294982,NA,NA,NA,"edge_2381"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.19313185904712,NA,NA,NA,"edge_2381"
"fixed","cond","(Intercept)",-86.9973265778325,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC",33.105832698887,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-6",41.5622085926538,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-12",31.3270052602384,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-18",-60.6630568840016,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-24",-12.0561923406077,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-30",-12.0981234032958,NA,NA,NA,"edge_263"
"fixed","cond","onset_timeline_combinedt0-36",-12.9491338171372,NA,NA,NA,"edge_263"
"fixed","cond","SexMale",-0.590334726915265,NA,NA,NA,"edge_263"
"fixed","cond","Age.at.Gluten.Introduction..months.",3.40712851335743,NA,NA,NA,"edge_263"
"fixed","cond","HLA.CategoryHigh Risk",-29.9019498482709,NA,NA,NA,"edge_263"
"fixed","cond","HLA.CategoryLow/No Risk",-1.73866935971222,NA,NA,NA,"edge_263"
"fixed","cond","feeding_first_yearFormula",15.1745416555151,NA,NA,NA,"edge_263"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",21.5346969033991,NA,NA,NA,"edge_263"
"fixed","cond","Delivery.ModeC-Section",2.22648249792545,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-87.9362195453899,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-77.8605968762306,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-22.8757565590813,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.0199808588358849,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",22.6834579777035,NA,NA,NA,"edge_263"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.11105778045088,NA,NA,NA,"edge_263"
"fixed","cond","(Intercept)",-91.1934724518654,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC",4.51207650810185,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-6",-3.45204317675202,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-12",-3.54527087058241,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-18",-7.47774377530382,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-24",-4.67534272361487,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-30",-11.339973465578,NA,NA,NA,"edge_2636"
"fixed","cond","onset_timeline_combinedt0-36",-11.9147542203947,NA,NA,NA,"edge_2636"
"fixed","cond","SexMale",-14.8777221692099,NA,NA,NA,"edge_2636"
"fixed","cond","Age.at.Gluten.Introduction..months.",10.1509739316061,NA,NA,NA,"edge_2636"
"fixed","cond","HLA.CategoryHigh Risk",-0.441328652351894,NA,NA,NA,"edge_2636"
"fixed","cond","HLA.CategoryLow/No Risk",-1.62625915553644,NA,NA,NA,"edge_2636"
"fixed","cond","feeding_first_yearFormula",-5.14422315669764,NA,NA,NA,"edge_2636"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-18.2945672295376,NA,NA,NA,"edge_2636"
"fixed","cond","Delivery.ModeC-Section",-11.102101142149,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.45657500150185,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.26630530867364,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",4.25445001193887,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.761786991041101,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.88351637326348,NA,NA,NA,"edge_2636"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.73099254760629,NA,NA,NA,"edge_2636"
"fixed","cond","(Intercept)",-50.0993730862103,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC",-14.2447535821694,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-6",-4.73927428174029,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-12",-29.8277334434554,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-18",37.1147179988462,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-24",46.0026644121548,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-30",23.257212522393,NA,NA,NA,"edge_300"
"fixed","cond","onset_timeline_combinedt0-36",-12.9384111710548,NA,NA,NA,"edge_300"
"fixed","cond","SexMale",7.20791828957009,NA,NA,NA,"edge_300"
"fixed","cond","Age.at.Gluten.Introduction..months.",1.53754790939727,NA,NA,NA,"edge_300"
"fixed","cond","HLA.CategoryHigh Risk",-1.02672480471039,NA,NA,NA,"edge_300"
"fixed","cond","HLA.CategoryLow/No Risk",-2.96553224376875,NA,NA,NA,"edge_300"
"fixed","cond","feeding_first_yearFormula",1.70852508433909,NA,NA,NA,"edge_300"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-6.63504970138554,NA,NA,NA,"edge_300"
"fixed","cond","Delivery.ModeC-Section",5.24750019370324,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",51.3177235654861,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-11.2107347084593,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-15.6404347282537,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.8713177132976,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",41.4074170559743,NA,NA,NA,"edge_300"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.21055386564204,NA,NA,NA,"edge_300"
"fixed","cond","(Intercept)",-74.650748724651,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC",-22.0327185033868,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-6",-12.119620638566,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-12",39.9491876683243,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-18",46.5336634244785,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-24",55.5746332540362,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-30",27.508274761769,NA,NA,NA,"edge_303"
"fixed","cond","onset_timeline_combinedt0-36",-31.0980827639842,NA,NA,NA,"edge_303"
"fixed","cond","SexMale",10.8661439140393,NA,NA,NA,"edge_303"
"fixed","cond","Age.at.Gluten.Introduction..months.",2.74497547422998,NA,NA,NA,"edge_303"
"fixed","cond","HLA.CategoryHigh Risk",6.82644448119269,NA,NA,NA,"edge_303"
"fixed","cond","HLA.CategoryLow/No Risk",-3.54183742637379,NA,NA,NA,"edge_303"
"fixed","cond","feeding_first_yearFormula",1.3945300224779,NA,NA,NA,"edge_303"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-6.9863991446608,NA,NA,NA,"edge_303"
"fixed","cond","Delivery.ModeC-Section",13.8137098923616,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",69.9823173856415,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-21.8802220634716,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.4366333118588,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.579048866653,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",57.558901539898,NA,NA,NA,"edge_303"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.58731310333842,NA,NA,NA,"edge_303"
"fixed","cond","(Intercept)",-20.656508930515,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC",-72.936008120404,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-6",-43.3604191428991,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-12",-0.694181090823254,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-18",4.45947234856863,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-24",10.1234316366213,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-30",-32.5782654872086,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-36",-57.0904504168043,NA,NA,NA,"edge_305"
"fixed","cond","SexMale",-0.966553638587677,NA,NA,NA,"edge_305"
"fixed","cond","Age.at.Gluten.Introduction..months.",2.2628281734426,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryHigh Risk",6.95994999820944,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryLow/No Risk",-11.3942750478633,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearFormula",1.55562286093689,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.87383931995237,NA,NA,NA,"edge_305"
"fixed","cond","Delivery.ModeC-Section",4.18816579229447,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",111.137476007903,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-30.4513253786149,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-41.2682258263507,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-64.9277361626752,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",115.695121134941,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-4.90587163870454,NA,NA,NA,"edge_305"
"fixed","cond","(Intercept)",-243.882688566535,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC",-69.747214131219,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-6",-27.5519789924849,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-12",77.5019331951468,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-18",80.7521635869077,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-24",100.375218985691,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-30",-52.29529438785,NA,NA,NA,"edge_306"
"fixed","cond","onset_timeline_combinedt0-36",-49.0510488159814,NA,NA,NA,"edge_306"
"fixed","cond","SexMale",30.3625588680565,NA,NA,NA,"edge_306"
"fixed","cond","Age.at.Gluten.Introduction..months.",13.6438259457747,NA,NA,NA,"edge_306"
"fixed","cond","HLA.CategoryHigh Risk",54.3460077261707,NA,NA,NA,"edge_306"
"fixed","cond","HLA.CategoryLow/No Risk",-5.4395353690375,NA,NA,NA,"edge_306"
"fixed","cond","feeding_first_yearFormula",-21.1495895761751,NA,NA,NA,"edge_306"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-6.92973416707365,NA,NA,NA,"edge_306"
"fixed","cond","Delivery.ModeC-Section",71.8446519984647,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",147.767560789885,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-46.6610345108228,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-26.7404766312993,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.587865684254285,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.30067555506867,NA,NA,NA,"edge_306"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.37578514618198,NA,NA,NA,"edge_306"
"fixed","cond","(Intercept)",-53.8652687814143,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC",-10.5887888570255,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-6",24.8158555860115,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-12",25.3085256268079,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-18",27.2942292748205,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-24",46.1963690391143,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-30",23.3532564474654,NA,NA,NA,"edge_311"
"fixed","cond","onset_timeline_combinedt0-36",-11.0850356079485,NA,NA,NA,"edge_311"
"fixed","cond","SexMale",18.7790823029077,NA,NA,NA,"edge_311"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.313898038288375,NA,NA,NA,"edge_311"
"fixed","cond","HLA.CategoryHigh Risk",-15.9189710265255,NA,NA,NA,"edge_311"
"fixed","cond","HLA.CategoryLow/No Risk",-2.7904394027461,NA,NA,NA,"edge_311"
"fixed","cond","feeding_first_yearFormula",16.369341554492,NA,NA,NA,"edge_311"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-1.99214945016504,NA,NA,NA,"edge_311"
"fixed","cond","Delivery.ModeC-Section",-18.1247879509058,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",28.8712811675826,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-20.1169438173061,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-12.5790800207439,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.5010575468262,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",49.8003490807598,NA,NA,NA,"edge_311"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.428485194239517,NA,NA,NA,"edge_311"
"fixed","cond","(Intercept)",-65.2991582107565,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC",-35.905953591362,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-6",45.7871672122154,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-12",48.3641551353532,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-18",52.7353623896162,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-24",60.6973281452263,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-30",27.1259400186541,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-36",-27.863602395526,NA,NA,NA,"edge_48666"
"fixed","cond","SexMale",1.08007971761631,NA,NA,NA,"edge_48666"
"fixed","cond","Age.at.Gluten.Introduction..months.",1.91692503966985,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryHigh Risk",2.28770305912255,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryLow/No Risk",-6.61618294120503,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearFormula",6.20458908484847,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-5.77468529506719,NA,NA,NA,"edge_48666"
"fixed","cond","Delivery.ModeC-Section",3.33225996164439,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",30.5802471559299,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-19.892224791272,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-16.7149708055078,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-15.8680255940936,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",75.4172319454618,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.33249198897942,NA,NA,NA,"edge_48666"
"fixed","cond","(Intercept)",-72.2605210154413,NA,NA,NA,"edge_48806"
