"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","onset_timeline_combinedt0-36",2.16443222097312,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-over42",1.71526990288734,NA,NA,NA,"edge_2658"
"fixed","cond","SexMale",-1.5299346505618,NA,NA,NA,"edge_2658"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.186149896313453,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryHigh Risk",2.62893881676185,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryLow/No Risk",5.28916908991754,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearFormula",2.92094693534996,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.170437371991337,NA,NA,NA,"edge_2658"
"fixed","cond","Delivery.ModeC-Section",-5.41117488854506,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.14520295712684,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",57.5648506198258,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.00020014306099,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.7927663082789,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",24.2974564181935,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-22.6368674023199,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",25.1874756836333,NA,NA,NA,"edge_2658"
"fixed","cond","(Intercept)",-9.17495007096558,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC",-48.2658884804309,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-6",-37.7759265071442,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-12",0.93286771581082,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-18",4.61645290690475,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-24",9.90278436545554,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-30",-40.6578661745856,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-36",-19.4686246137688,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-over42",-7.18498575874964,NA,NA,NA,"edge_305"
"fixed","cond","SexMale",3.36948880547816,NA,NA,NA,"edge_305"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.916314451897345,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryHigh Risk",-3.19963842754752,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryLow/No Risk",-39.8579285905432,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearFormula",3.2995662427762,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.790156920822141,NA,NA,NA,"edge_305"
"fixed","cond","Delivery.ModeC-Section",4.58282507624537,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",85.9373317521678,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-24.8153675205712,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-30.6375095639687,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-32.6794734587613,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",94.9607356740658,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-5.77259554257004,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-6.80039560152107,NA,NA,NA,"edge_305"
"fixed","cond","(Intercept)",-284.159139534796,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC",10.8407356741969,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-6",-124.045893022834,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-12",-369.142302958762,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-18",-70.4461795986971,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-24",-325.740381128378,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-30",110.9574592946,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-36",110.159973998782,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-over42",101.904070787289,NA,NA,NA,"edge_329"
"fixed","cond","SexMale",8.03930150252555,NA,NA,NA,"edge_329"
"fixed","cond","Age.at.Gluten.Introduction..months.",-3.13771504757437,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryHigh Risk",-82.746530355916,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryLow/No Risk",191.753299493182,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearFormula",285.303866171357,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",201.762804743689,NA,NA,NA,"edge_329"
"fixed","cond","Delivery.ModeC-Section",-257.633233343193,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",211.655243545582,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-100.399133109737,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",176.128593259699,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-115.509175502939,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-475.500931206439,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-342.682094260207,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-228.739299606584,NA,NA,NA,"edge_329"
"fixed","cond","(Intercept)",-7.90746886548798,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC",-10.6030621134163,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-6",-6.6315766011793,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-12",-45.6004786116306,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-18",-19.3376265436731,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-24",-0.220198041959544,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-30",-2.30780031769272,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-36",-1.02882401339229,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-over42",-0.49534293333174,NA,NA,NA,"edge_4"
"fixed","cond","SexMale",-14.6367930673888,NA,NA,NA,"edge_4"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.376672381631158,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryHigh Risk",0.607669185472904,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryLow/No Risk",4.4174787417874,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearFormula",-0.145123305437391,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-2.6215200205854,NA,NA,NA,"edge_4"
"fixed","cond","Delivery.ModeC-Section",-0.246029808013655,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.74566926937108,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-14.6530871122084,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",32.0764766927337,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-31.2898337886601,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-25.7288831685694,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.170109413915603,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",11.0406399924262,NA,NA,NA,"edge_4"
"fixed","cond","(Intercept)",-38.9550590677139,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC",-18.7510142668435,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-6",34.3939884404093,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-12",35.6384203547174,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-18",38.2240590613002,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-24",48.0743241544074,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-30",16.7856755939999,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-36",-29.622807387807,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-over42",29.3194981141859,NA,NA,NA,"edge_48666"
"fixed","cond","SexMale",4.6182726595478,NA,NA,NA,"edge_48666"
"fixed","cond","Age.at.Gluten.Introduction..months.",-1.57797156738819,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryHigh Risk",-6.50805691858621,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryLow/No Risk",-33.2717060668103,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearFormula",2.28493707166232,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-9.99556418493843,NA,NA,NA,"edge_48666"
"fixed","cond","Delivery.ModeC-Section",4.89058786615584,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",21.991443708087,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-30.7346013048084,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",24.345989831253,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-31.8447076650887,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",39.5806426674675,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-14.1323776912809,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",34.403506283653,NA,NA,NA,"edge_48666"
"fixed","cond","(Intercept)",-21.1653767143266,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC",3.77622612434291,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-6",-16.5862353749122,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-12",-0.103097989710521,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-18",-31.2328596312967,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-24",3.06067393415679,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-30",0.405991885329076,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-36",-30.5778328524378,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-over42",-47.5478279884421,NA,NA,NA,"edge_48806"
"fixed","cond","SexMale",-0.751278228310563,NA,NA,NA,"edge_48806"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.72515879945449,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryHigh Risk",1.22065776574068,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryLow/No Risk",-53.5845316950771,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearFormula",-15.5148195175347,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",4.23023596138036,NA,NA,NA,"edge_48806"
"fixed","cond","Delivery.ModeC-Section",2.43989966298922,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-15.4154378589562,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.93062851377641,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-11.7870147372431,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-7.09921994674238,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-5.91651890141214,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-9.45513148411593,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-28.2808053508112,NA,NA,NA,"edge_48806"
"fixed","cond","(Intercept)",-35.7035043807447,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC",28.1741452559044,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-6",27.9065450617052,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-12",-113.179928405164,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-18",26.7819127012861,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-24",27.5506221078551,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-30",25.2867128007738,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-36",26.3496721300363,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-over42",-120.461795317168,NA,NA,NA,"edge_61"
"fixed","cond","SexMale",1.2212684618865,NA,NA,NA,"edge_61"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.239818153425617,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryHigh Risk",-0.702834985815789,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryLow/No Risk",-16.347161640745,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearFormula",-26.1224658652082,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.472803291928665,NA,NA,NA,"edge_61"
"fixed","cond","Delivery.ModeC-Section",-1.91283739473504,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-118.51969071462,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-52.3181712890805,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-87.9144591348291,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-38.9423274480182,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-73.2524864084965,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-80.7449131921264,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-79.716077352042,NA,NA,NA,"edge_61"
"fixed","cond","(Intercept)",-11.5681911994876,5.17900961883109,-2.23366860672071,0.0255048860723267,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC",0.24071291836093,2.61315946124579,0.0921156637896766,0.926606143460607,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-0.412888804164884,2.90466427202084,-0.142146825070984,0.886964032605399,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-6.89362780899688,2.98126760804027,-2.31231432911465,0.0207603676086609,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-2.73188423933165,3.56553264920267,-0.76619246213958,0.443561792845696,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-1.38076394923887,3.6544463285163,-0.377831229443575,0.705555972665779,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-2.18325805039668,4.21363708691662,-0.518140980193979,0.604359909790508,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-37.1842346771479,7668.1766590763,-0.00484916249720661,0.996130943273737,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-12.6972264101027,3.03900674410591,-4.17808431479419,2.9397468359571e-05,"virus_comp_103_cycle_1"
"fixed","cond","SexMale",0.114386469318149,2.78419097067299,0.0410842756560264,0.967228710228237,"virus_comp_103_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.0701790991209503,0.47418803426937,0.147998460629827,0.88234398310378,"virus_comp_103_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",2.12780921900453,3.1918178893355,0.666644931753143,0.504998961544002,"virus_comp_103_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",0.700395869322333,4.13785016418218,0.169265643155729,0.865587698798267,"virus_comp_103_cycle_1"
"fixed","cond","feeding_first_yearFormula",0.3699008246103,3.08575549008538,0.119873666529575,0.904583225092595,"virus_comp_103_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.47670778344989,2.89472926808162,0.510136750863934,0.609955659702084,"virus_comp_103_cycle_1"
"fixed","cond","Delivery.ModeC-Section",1.80258982756624,3.04460602011641,0.592060127207304,0.553810325862997,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.50322047118658,5.99874431100356,-0.750693851532608,0.452836924163177,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.9022013285488,3.32238528490503,2.07748371626504,0.0377569366269426,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",2.94042642229547,4.25780046024289,0.690597516194484,0.489818508805567,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-2.06963777980439,4.3218393100672,-0.478878928928112,0.632024761849558,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.00936289490678,4.96551759353886,-0.203274457474518,0.838920518726161,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",30.5074506720074,7668.17714308953,0.00397844886766869,0.99682566544647,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",5.92742440524145,4.26036771176273,1.39129408686392,0.164136266192774,"virus_comp_103_cycle_1"
"fixed","cond","(Intercept)",-2.56096629569846,NA,NA,NA,"virus_comp_1044_cycle_1"
