"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.051063730953,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-14.835301444992,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-49.6344339411498,NA,NA,NA,"edge_1732"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-109.894039828366,NA,NA,NA,"edge_1732"
"fixed","cond","(Intercept)",-259.760940587636,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC",197.0833651882,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-6",-62.9152357545082,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-12",-22.54285694016,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-18",-48.905445718851,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-24",-8.49893569704052,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-30",-21.0913031468193,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-36",-42.3045292858538,NA,NA,NA,"edge_1847"
"fixed","cond","onset_timeline_combinedt0-over42",-44.3676492442446,NA,NA,NA,"edge_1847"
"fixed","cond","SexMale",-127.302829866979,NA,NA,NA,"edge_1847"
"fixed","cond","Age.at.Gluten.Introduction..months.",6.53614461577842,NA,NA,NA,"edge_1847"
"fixed","cond","HLA.CategoryHigh Risk",-171.640333318668,NA,NA,NA,"edge_1847"
"fixed","cond","HLA.CategoryLow/No Risk",-28.5494772790474,NA,NA,NA,"edge_1847"
"fixed","cond","feeding_first_yearFormula",-153.05086477164,NA,NA,NA,"edge_1847"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-171.993957640154,NA,NA,NA,"edge_1847"
"fixed","cond","Delivery.ModeC-Section",-8.3515837066259,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-24.1573400301014,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.3316371920428,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-13.572056195369,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",7.32055890233725,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.6136309423276,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",42.8300457423325,NA,NA,NA,"edge_1847"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",46.0865461988415,NA,NA,NA,"edge_1847"
"fixed","cond","(Intercept)",-56.3990935022343,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC",33.0999871313323,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-6",-16.8757950912925,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-12",-27.8820281005243,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-18",-16.065087837903,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-24",-36.2100016631058,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-30",40.5804024323583,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-36",39.0450889539378,NA,NA,NA,"edge_187"
"fixed","cond","onset_timeline_combinedt0-over42",30.5361665340393,NA,NA,NA,"edge_187"
"fixed","cond","SexMale",-15.2843954224049,NA,NA,NA,"edge_187"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.732729873530471,NA,NA,NA,"edge_187"
"fixed","cond","HLA.CategoryHigh Risk",7.14669303042806,NA,NA,NA,"edge_187"
"fixed","cond","HLA.CategoryLow/No Risk",-32.0234674279744,NA,NA,NA,"edge_187"
"fixed","cond","feeding_first_yearFormula",14.2083740323396,NA,NA,NA,"edge_187"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",15.8271811118075,NA,NA,NA,"edge_187"
"fixed","cond","Delivery.ModeC-Section",33.6946777848434,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-9.33396939927004,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",34.3578202481483,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",41.1548479737291,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.5735784939406,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-66.506126777697,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-82.4282879495949,NA,NA,NA,"edge_187"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-14.3648313553172,NA,NA,NA,"edge_187"
"fixed","cond","(Intercept)",-20.1397331385954,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC",-19.8685687690133,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-6",-8.95248215305275,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-12",-41.2022150080094,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-18",13.5045806995948,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-24",-17.8070064289089,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-30",34.1961426171706,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-36",32.762702468898,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-over42",28.7312247864497,NA,NA,NA,"edge_209"
"fixed","cond","SexMale",-2.26980504041606,NA,NA,NA,"edge_209"
"fixed","cond","Age.at.Gluten.Introduction..months.",-2.31349113133723,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryHigh Risk",-0.858274249250293,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryLow/No Risk",-23.4578533823857,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearFormula",-36.711262389706,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.75175455092244,NA,NA,NA,"edge_209"
"fixed","cond","Delivery.ModeC-Section",45.6399238793842,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-7.52365169281932,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.680277100956,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",52.9601165974709,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-11.3709061627383,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-18.5004719985027,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-13.8941632637211,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",28.6704496118427,NA,NA,NA,"edge_209"
"fixed","cond","(Intercept)",-181.73870267095,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC",-20.687851750035,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-6",-17.7512049860356,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-12",-115.896346652792,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-18",-16.7730846417763,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-24",4.34674503384296,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-30",2.44497884091394,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-36",-102.411546238811,NA,NA,NA,"edge_2199"
"fixed","cond","onset_timeline_combinedt0-over42",-115.106291527634,NA,NA,NA,"edge_2199"
"fixed","cond","SexMale",-41.9054476898228,NA,NA,NA,"edge_2199"
"fixed","cond","Age.at.Gluten.Introduction..months.",2.68768408804344,NA,NA,NA,"edge_2199"
"fixed","cond","HLA.CategoryHigh Risk",20.9001172563225,NA,NA,NA,"edge_2199"
"fixed","cond","HLA.CategoryLow/No Risk",-127.836535493071,NA,NA,NA,"edge_2199"
"fixed","cond","feeding_first_yearFormula",-18.1929837449481,NA,NA,NA,"edge_2199"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",159.23494603421,NA,NA,NA,"edge_2199"
"fixed","cond","Delivery.ModeC-Section",-63.458971460226,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-15.2727153950084,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-50.9792636652478,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-16.8971112282578,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-7.04746307260395,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-204.237298334608,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",2.01398565915351,NA,NA,NA,"edge_2199"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-49.8924480561185,NA,NA,NA,"edge_2199"
"fixed","cond","(Intercept)",13.7441848998679,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC",-47.4345818187937,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-6",-27.5400387801826,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-12",-46.404615269027,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-18",-28.6034644761282,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-24",-36.8696006648198,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-30",11.8386842251782,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-36",11.2825803764589,NA,NA,NA,"edge_2654"
"fixed","cond","onset_timeline_combinedt0-over42",5.7999529007594,NA,NA,NA,"edge_2654"
"fixed","cond","SexMale",9.92284681047678,NA,NA,NA,"edge_2654"
"fixed","cond","Age.at.Gluten.Introduction..months.",-3.90633262657184,NA,NA,NA,"edge_2654"
"fixed","cond","HLA.CategoryHigh Risk",9.92842416592814,NA,NA,NA,"edge_2654"
"fixed","cond","HLA.CategoryLow/No Risk",-50.4347541759697,NA,NA,NA,"edge_2654"
"fixed","cond","feeding_first_yearFormula",6.13017836593024,NA,NA,NA,"edge_2654"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",7.95340403730608,NA,NA,NA,"edge_2654"
"fixed","cond","Delivery.ModeC-Section",72.1336559269305,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.18686699763904,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-8.25197286074687,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.93213017846781,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.2082720093437,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-23.6378351848679,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-19.5855732988368,NA,NA,NA,"edge_2654"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",47.4182121842858,NA,NA,NA,"edge_2654"
"fixed","cond","(Intercept)",-12.1958656476516,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC",-28.1913945338902,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-6",-37.4095035058538,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-12",-32.8116904450938,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-18",-27.9307492761468,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-24",-0.106272155262422,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-30",0.248285649490567,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-36",0.48852596168738,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-over42",1.29593562307102,NA,NA,NA,"edge_2658"
"fixed","cond","SexMale",-1.0375175357598,NA,NA,NA,"edge_2658"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.168344248008117,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryHigh Risk",2.4458647489902,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryLow/No Risk",4.21460780676746,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearFormula",2.3535495302591,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.376386545122367,NA,NA,NA,"edge_2658"
"fixed","cond","Delivery.ModeC-Section",-4.91857569429811,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.55565267446356,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",59.1752647400912,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.78118130791737,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-24.8562606118069,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",27.0750797364383,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-27.4933072693337,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",26.004662668229,NA,NA,NA,"edge_2658"
"fixed","cond","(Intercept)",-126.359937873402,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC",17.4840298975288,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-6",-28.9032300762085,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-12",-137.359950597108,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-18",-22.0099460004345,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-24",-112.056593406406,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-30",62.3172071792702,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-36",61.3553845206075,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-over42",51.5099466706809,NA,NA,NA,"edge_329"
"fixed","cond","SexMale",2.08111387787442,NA,NA,NA,"edge_329"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.398203204044152,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryHigh Risk",-35.2631557138253,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryLow/No Risk",33.8866231620094,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearFormula",104.104337818693,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",67.686585120415,NA,NA,NA,"edge_329"
"fixed","cond","Delivery.ModeC-Section",-61.3314944267912,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",74.424959625403,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-27.9455157816869,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",65.5028865299088,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-39.5078637691678,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-80.3476477356851,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-106.119601491507,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-90.8689511263381,NA,NA,NA,"edge_329"
"fixed","cond","(Intercept)",14.1506157866441,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC",-8.85800115486111,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-6",-11.7982476233314,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-12",-79.4000330796579,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-18",-40.184413253911,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-24",-1.44999926335151,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-30",-3.6607636160245,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-36",-2.80517155242054,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-over42",-2.4636710578653,NA,NA,NA,"edge_4"
"fixed","cond","SexMale",-29.753295862875,NA,NA,NA,"edge_4"
"fixed","cond","Age.at.Gluten.Introduction..months.",-3.09897346143443,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryHigh Risk",-0.704240826936565,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryLow/No Risk",-2.19743545262319,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearFormula",-4.50010210123546,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.214269610603232,NA,NA,NA,"edge_4"
"fixed","cond","Delivery.ModeC-Section",25.3412203557272,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.62785048512825,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-24.1495122513649,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",53.2632946476406,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-55.4770370632787,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-44.5428508669,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.66299530460852,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",7.69890523171274,NA,NA,NA,"edge_4"
"fixed","cond","(Intercept)",-19.799316724953,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC",0.672284086814249,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-6",-10.6541788883654,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-12",-37.8301120403435,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-18",-21.4480431534427,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-24",3.619520687026,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-30",0.820298650117199,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-36",-42.5569822761779,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-over42",-57.6850830589661,NA,NA,NA,"edge_48806"
"fixed","cond","SexMale",-26.9896810277526,NA,NA,NA,"edge_48806"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.847592966504085,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryHigh Risk",1.54306724623097,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryLow/No Risk",-157.570589605851,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearFormula",-14.2494127567838,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",4.70795458438879,NA,NA,NA,"edge_48806"
"fixed","cond","Delivery.ModeC-Section",-80.2915652988439,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-9.61713917839094,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",33.5039787501211,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-17.0494160588462,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-5.51407372900772,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-3.88007273631104,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-12.6344882392468,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-36.333651371634,NA,NA,NA,"edge_48806"
"fixed","cond","(Intercept)",-20.6975462759462,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC",21.7503792050236,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-6",-42.2752351112825,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-12",-110.533697991009,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-18",21.8251325368255,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-24",22.385787414899,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-30",20.5002518060644,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-36",21.3339923247648,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-over42",-109.563071822455,NA,NA,NA,"edge_61"
"fixed","cond","SexMale",8.98301387641519,NA,NA,NA,"edge_61"
"fixed","cond","Age.at.Gluten.Introduction..months.",-1.54157021637314,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryHigh Risk",-2.0946687634931,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryLow/No Risk",-28.0891301746126,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearFormula",-28.6859849496579,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.94057671729375,NA,NA,NA,"edge_61"
"fixed","cond","Delivery.ModeC-Section",2.64139800859638,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-36.9132319707537,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-34.0240820032,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-93.4807623904897,NA,NA,NA,"edge_61"
