"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-122.277773127134,NA,NA,NA,"edge_1980"
"fixed","cond","(Intercept)",-2.26190483071644,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC",-17.9249666760006,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-6",2.10050725824672,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-12",-50.3014871200845,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-18",-62.0681508646143,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-24",-21.285120649504,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-30",1.6440144280931,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-36",1.51676428783464,NA,NA,NA,"edge_209"
"fixed","cond","onset_timeline_combinedt0-over42",1.52410782534735,NA,NA,NA,"edge_209"
"fixed","cond","SexMale",0.719158660256425,NA,NA,NA,"edge_209"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.230522823650297,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryHigh Risk",0.410778534563373,NA,NA,NA,"edge_209"
"fixed","cond","HLA.CategoryLow/No Risk",2.319682819484,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearFormula",-53.5002313168827,NA,NA,NA,"edge_209"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.272564063356044,NA,NA,NA,"edge_209"
"fixed","cond","Delivery.ModeC-Section",0.0603740161973625,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-25.698408482381,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",69.1157203638715,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",82.4466562982538,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.83040386947279,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-42.8719330668349,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-38.5210950213696,NA,NA,NA,"edge_209"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",17.8809611223717,NA,NA,NA,"edge_209"
"fixed","cond","(Intercept)",-3.72514577582302,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC",-21.5454607628852,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-6",-19.3525002859913,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-12",-30.8952472393392,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-18",-21.821935660909,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-24",1.23661085777981,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-30",1.8339056954673,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-36",0.852168124714595,NA,NA,NA,"edge_2658"
"fixed","cond","onset_timeline_combinedt0-over42",-0.171159391887511,NA,NA,NA,"edge_2658"
"fixed","cond","SexMale",-0.453246411751801,NA,NA,NA,"edge_2658"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.00608324431053192,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryHigh Risk",1.70850082314488,NA,NA,NA,"edge_2658"
"fixed","cond","HLA.CategoryLow/No Risk",2.50408467781925,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearFormula",-0.122169748369161,NA,NA,NA,"edge_2658"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.11763063471023,NA,NA,NA,"edge_2658"
"fixed","cond","Delivery.ModeC-Section",-2.48982310728212,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.293535684626361,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",52.4806120613373,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.24880930325074,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.9781259506973,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.5180856806883,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-23.7189845751931,NA,NA,NA,"edge_2658"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",22.1239540166512,NA,NA,NA,"edge_2658"
"fixed","cond","(Intercept)",-4.18618795338224,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC",-18.8358074778587,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-6",-67.2181930428234,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-12",0.540822073742802,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-18",3.18900280875319,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-24",3.08774702927084,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-30",-70.6237472912816,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-36",-38.0118232192731,NA,NA,NA,"edge_305"
"fixed","cond","onset_timeline_combinedt0-over42",-22.3758882239711,NA,NA,NA,"edge_305"
"fixed","cond","SexMale",1.20293971332044,NA,NA,NA,"edge_305"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.15866142137772,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryHigh Risk",-0.609458093634481,NA,NA,NA,"edge_305"
"fixed","cond","HLA.CategoryLow/No Risk",-139.214447330702,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearFormula",1.79944500661025,NA,NA,NA,"edge_305"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.143614824403978,NA,NA,NA,"edge_305"
"fixed","cond","Delivery.ModeC-Section",2.27306883137154,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",86.4750483598966,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.38255005592081,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-47.0652588893832,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.9751466921563,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",91.13904162974,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",1.52789436148212,NA,NA,NA,"edge_305"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.30722033179776,NA,NA,NA,"edge_305"
"fixed","cond","(Intercept)",-119.946719267302,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC",49.2449337037352,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-6",-53.0139558615669,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-12",-37.5736463022848,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-18",-30.4377542520139,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-24",-38.7487885163096,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-30",70.7106652574873,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-36",71.8516820871557,NA,NA,NA,"edge_329"
"fixed","cond","onset_timeline_combinedt0-over42",44.4758810043628,NA,NA,NA,"edge_329"
"fixed","cond","SexMale",-0.374493584877596,NA,NA,NA,"edge_329"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.394603390767487,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryHigh Risk",-48.5337913088388,NA,NA,NA,"edge_329"
"fixed","cond","HLA.CategoryLow/No Risk",54.9964897694051,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearFormula",99.5165905872858,NA,NA,NA,"edge_329"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",51.33528887509,NA,NA,NA,"edge_329"
"fixed","cond","Delivery.ModeC-Section",-75.5016704686642,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",74.1259604302287,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-23.3428218457348,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",52.7537271196659,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-11.8243054242596,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-136.998777103136,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-140.183107986338,NA,NA,NA,"edge_329"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-129.619311221337,NA,NA,NA,"edge_329"
"fixed","cond","(Intercept)",-3.74994368774243,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC",0.00710881352218705,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-6",-17.1483287015044,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-12",-22.8302061033818,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-18",-24.917128466446,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-24",0.256511759632048,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-30",0.873698013641216,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-36",1.49451747252905,NA,NA,NA,"edge_4"
"fixed","cond","onset_timeline_combinedt0-over42",-0.840705539177253,NA,NA,NA,"edge_4"
"fixed","cond","SexMale",-33.5919568692142,NA,NA,NA,"edge_4"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.220945960080745,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryHigh Risk",0.246434394493638,NA,NA,NA,"edge_4"
"fixed","cond","HLA.CategoryLow/No Risk",3.89110054042339,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearFormula",-0.5651312465664,NA,NA,NA,"edge_4"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-1.38621407718273,NA,NA,NA,"edge_4"
"fixed","cond","Delivery.ModeC-Section",-1.61958358633264,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.37203948427096,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5.16887139002348,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",27.6404167155109,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-34.1288858605628,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-37.6679228615066,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.45512643053199,NA,NA,NA,"edge_4"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.292722718812002,NA,NA,NA,"edge_4"
"fixed","cond","(Intercept)",-37.0284087150376,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC",-6.48376208806993,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-6",33.9252970424281,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-12",34.7035309499702,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-18",36.6429251473207,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-24",38.5264830651241,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-30",11.3201158210304,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-36",-7.95210709262636,NA,NA,NA,"edge_48666"
"fixed","cond","onset_timeline_combinedt0-over42",11.9885039671635,NA,NA,NA,"edge_48666"
"fixed","cond","SexMale",2.44112872029754,NA,NA,NA,"edge_48666"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.383597001122687,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryHigh Risk",-1.59753087515367,NA,NA,NA,"edge_48666"
"fixed","cond","HLA.CategoryLow/No Risk",-45.3433968831472,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearFormula",3.44848993640469,NA,NA,NA,"edge_48666"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-3.0059770325415,NA,NA,NA,"edge_48666"
"fixed","cond","Delivery.ModeC-Section",2.40252720902245,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",6.25517678601427,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.9740578148797,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",7.805410798295,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-27.2867224534399,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",32.0405680703489,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.71618166280481,NA,NA,NA,"edge_48666"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",32.4313246440399,NA,NA,NA,"edge_48666"
"fixed","cond","(Intercept)",-18.1700767437893,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC",2.46960521704265,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-6",-25.5434998037187,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-12",-3.54801362381596,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-18",-36.016356824125,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-24",-1.45618403663694,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-30",-1.47881533907484,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-36",-42.5767592510076,NA,NA,NA,"edge_48806"
"fixed","cond","onset_timeline_combinedt0-over42",-38.9659734337521,NA,NA,NA,"edge_48806"
"fixed","cond","SexMale",-1.87657358622963,NA,NA,NA,"edge_48806"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.92192295565049,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryHigh Risk",0.509314157010863,NA,NA,NA,"edge_48806"
"fixed","cond","HLA.CategoryLow/No Risk",-117.64038851073,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearFormula",-18.4926258263705,NA,NA,NA,"edge_48806"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.72350379964123,NA,NA,NA,"edge_48806"
"fixed","cond","Delivery.ModeC-Section",1.45010620737387,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-18.0585453129232,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.72460128666962,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-10.5205956429134,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.42704201603112,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.47086518610914,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-5.19099610562419,NA,NA,NA,"edge_48806"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-8.81043236574595,NA,NA,NA,"edge_48806"
"fixed","cond","(Intercept)",-37.085000209236,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC",29.5904145247099,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-6",30.3308820518907,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-12",-37.9850227972837,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-18",29.6063186145315,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-24",29.3582179757855,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-30",21.2687043637791,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-36",29.2701595858492,NA,NA,NA,"edge_61"
"fixed","cond","onset_timeline_combinedt0-over42",-50.1818714897384,NA,NA,NA,"edge_61"
"fixed","cond","SexMale",0.0648135829337877,NA,NA,NA,"edge_61"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.206470770435617,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryHigh Risk",-0.0997436583525016,NA,NA,NA,"edge_61"
"fixed","cond","HLA.CategoryLow/No Risk",-25.0830432577879,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearFormula",-45.5521161019382,NA,NA,NA,"edge_61"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.992053389992987,NA,NA,NA,"edge_61"
"fixed","cond","Delivery.ModeC-Section",-1.5683223348833,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-80.0934646072168,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.78455524015557,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-68.6332959371556,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-34.0150454953598,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-44.4168103131724,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-71.2975802309971,NA,NA,NA,"edge_61"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-9.21257131140726,NA,NA,NA,"edge_61"
"fixed","cond","(Intercept)",-5.92118544517299,2.34221125720455,-2.52803218623412,0.0114703835949694,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC",1.22729261301372,1.36854070208776,0.896789266947951,0.369831376263388,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-1.56628706967335,1.86467863767497,-0.839976947248307,0.400921312038564,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-2.21150752185222,1.35457814931279,-1.63261715315146,0.102549541325114,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",0.580227193203859,1.38748571382249,0.418186066655306,0.675811082154786,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-1.09249786476702,1.41342742955411,-0.772942311662698,0.439556522406853,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-0.824952195821775,1.44584056781041,-0.570569268969324,0.568291654852682,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-22.3913329892512,8482.39775600373,-0.00263974098283742,0.997893793871365,"virus_comp_103_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-3.42658305306325,2.11730876096045,-1.61836720096926,0.105583486116241,"virus_comp_103_cycle_1"
"fixed","cond","SexMale",0.034976575512781,1.4801380141018,0.0236306176718298,0.981147249595517,"virus_comp_103_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.144387876747554,0.146942048252752,0.98261783107307,0.325795565172122,"virus_comp_103_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",1.33817104677031,1.39838253490522,0.956942047950429,0.338596506417485,"virus_comp_103_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-0.977522290368256,2.36527530025186,-0.413280555656318,0.679401074218288,"virus_comp_103_cycle_1"
"fixed","cond","feeding_first_yearFormula",0.480236138099628,1.62309758237186,0.295876319030586,0.767324536475722,"virus_comp_103_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",1.58352231806042,1.42186052022693,1.11369736731117,0.265409039130937,"virus_comp_103_cycle_1"
"fixed","cond","Delivery.ModeC-Section",1.43664322371464,1.43774261251138,0.999235336848773,0.31768070153897,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.426848783654603,2.40515196421866,0.177472687798864,0.859137116666421,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.45481258389985,1.68676944378871,1.4553337997314,0.145576873738046,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.27532797316144,1.93388067917467,-0.659465698631272,0.509596765728219,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.365523103315057,1.82985457084366,0.199755275167322,0.841671981519594,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.7973306469778,1.92054006461844,-0.935846473650568,0.349352239621514,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",18.9656958191058,8482.39781503413,0.0022358885108514,0.998216020563926,"virus_comp_103_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.662633657225435,2.33208451333963,0.284137926149391,0.776304683331801,"virus_comp_103_cycle_1"
"fixed","cond","(Intercept)",-4.87035586877204,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-20.6678913956787,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-28.4793610352132,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-33.2810114130248,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-21.1628215236749,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",2.04138659403426,NA,NA,NA,"virus_comp_1044_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",2.27102555304474,NA,NA,NA,"virus_comp_1044_cycle_1"
